question_id,concern_id,bridge_tag,composite,relevance,grammar,sophistication,personalization,information_gain,root_cause_utility,question_text
Q_PEER_001_009,PEER_001,SOCIAL_EMOTIONAL,75,41,100,90,65,100,53,How often do you feel your achievements are not enough compared to classmates?
Q_PEER_001_012,PEER_001,SOCIAL_EMOTIONAL,75,41,100,90,65,100,53,How confident are you in your own path without comparing it to others?
Q_PEER_001_013,PEER_001,SOCIAL_EMOTIONAL,75,41,100,90,65,100,53,How often do you feel the need to catch up with peers academically or professionally?
Q_PEER_001_020,PEER_001,SOCIAL_EMOTIONAL,75,41,100,90,65,100,53,How ready are you to focus on your own growth without comparing yourself to others?
Q_PEER_001_021,PEER_001,SOCIAL_EMOTIONAL,75,41,100,90,65,100,53,How strongly do you believe that everyone has a different timeline for success?
Q_INDCARR_001_002,INDCARR_001,WORKPLACE_ADAPTATION,75,41,100,90,65,100,53,How often do you actively explore new career roles beyond traditional job options?
Q_INDCARR_001_007,INDCARR_001,WORKPLACE_ADAPTATION,75,41,100,90,65,100,53,How often do you feel that you might be missing important new career paths or opportunities?
Q_INDCARR_001_008,INDCARR_001,WORKPLACE_ADAPTATION,75,41,100,90,65,100,53,How often do you rely only on traditional career options (like core job roles) without exploring newer fields?
Q_INDCARR_001_009,INDCARR_001,WORKPLACE_ADAPTATION,75,41,100,90,65,100,53,How strongly do you feel influenced by what others say about safe or conventional career choices?
Q_CAM_001_009,CAM_001,WORKPLACE_ADAPTATION,75,41,100,90,65,100,53,How much pressure do you feel to always appear professional in communication and behavior?
Q_CAM_001_023,CAM_001,WORKPLACE_ADAPTATION,75,41,100,90,65,100,53,How strongly do you believe professional behavior is learned through experience rather than natural ability?
Q_ACA_PLAC_005,ACA_PLAC_001,ACADEMIC_COGNITIVE,75,41,100,90,65,100,53,How confident are you that you can manage academics and placements together in the coming months?
Q_ACA_PLAC_021,ACA_PLAC_001,ACADEMIC_COGNITIVE,75,41,100,90,65,100,53,How ready are you to improve your time management for both academics and placements?
Q_ACA_PLAC_023,ACA_PLAC_001,ACADEMIC_COGNITIVE,75,41,100,90,65,100,53,How strongly do you believe discipline can help balance academics and placements?
Q_ADP_001_002,ADP_001,LEARNING_ADAPTABILITY,75,41,100,90,65,100,53,How often do you feel unsure about which new skills or technologies to learn for your career?
Q_ADP_001_006,ADP_001,LEARNING_ADAPTABILITY,75,41,100,90,65,100,53,How stressful does it feel to think about constantly needing to upgrade your skills?
Q_ADP_001_008,ADP_001,LEARNING_ADAPTABILITY,75,41,100,90,65,100,53,How much pressure do you feel to constantly update your skills to stay relevant?
Q_EMOPEER_001_004,EMOPEER_001,EMOTIONAL_REGULATION,75,41,100,90,65,100,53,How often do others achievements reduce your confidence in your own abilities?
Q_EMOPEER_001_006,EMOPEER_001,EMOTIONAL_REGULATION,75,41,100,90,65,100,53,How emotionally stressful do you find social media updates about peers achievements?
Q_EMOPEER_001_007,EMOPEER_001,EMOTIONAL_REGULATION,75,41,100,90,65,100,53,How often do you compare yourself with peers and feel disappointed afterward?
Q_EMOPEER_001_021,EMOPEER_001,EMOTIONAL_REGULATION,75,41,100,90,65,100,53,How ready are you to stop comparing your journey with others?
Q_EMOPEER_001_023,EMOPEER_001,EMOTIONAL_REGULATION,75,41,100,90,65,100,53,Do you believe your worth is independent of others achievements?
Q_COMP_001_004_v5,COMP_001,COMPETENCY_DEVELOPMENT,75,41,100,90,65,100,53,Do you often feel pressure to constantly match or exceed your peers' performance?
Q_COMP_001_006_v5,COMP_001,COMPETENCY_DEVELOPMENT,75,41,100,90,65,100,53,How stressful do you find being in a class filled with highly talented students?
Q_IDENTITY_001_009_v3,IDENTITY_001,ACADEMIC_IDENTITY,75,41,100,90,65,100,53,How often do you feel your skills and interests dont align into a single career direction?
Q_ABR_001_004,ABR_001,CONFIDENCE_BUILDING,75,41,100,90,65,100,53,How often do you feel unsure about which country or university to choose?
Q_ABR_001_005,ABR_001,CONFIDENCE_BUILDING,75,41,100,90,65,100,53,How confident are you about handling academic life in a foreign environment?
Q_ACAD_INT_001,ACAD_INT_001,ACADEMIC_COGNITIVE,75,41,100,90,65,100,53,How manageable do you find balancing college academics with internship responsibilities?
Q_ACAD_INT_020,ACAD_INT_001,ACADEMIC_COGNITIVE,75,41,100,90,65,100,53,How confident are you that this workload balance will improve with experience over time?
Q_FCE_001_021,FCE_001,COMPETITIVE_EXAM,75,41,100,90,65,100,53,How ready are you to keep improving your preparation strategy despite setbacks?
Q_STRAT_001_002,STRAT_001,STRATEGIC_PREPARATION,75,41,100,90,65,100,53,How often do you have a clear plan for what skills to build next?
Q_STRAT_001_005,STRAT_001,STRATEGIC_PREPARATION,75,41,100,90,65,100,53,How clear is your plan for the next major milestone (internship/job/placement)?
Q_STRAT_001_010,STRAT_001,STRATEGIC_PREPARATION,75,41,100,90,65,100,53,How much does uncertainty about future goals affect your daily focus?
Q_UNCERT_001_005_v2,UNCERT_001,THINKING_QUALITY,75,41,100,90,65,100,53,How confident are you that you will have a stable job within the next few years?
Q_UNCERT_001_009_v2,UNCERT_001,THINKING_QUALITY,75,41,100,90,65,100,53,How often do you feel lost about your long-term direction?
Q_UNCERT_001_010_v2,UNCERT_001,THINKING_QUALITY,75,41,100,90,65,100,53,How unstable does your career path feel right now?
Q_REJ_001_006_v3,REJ_001,EMOTIONAL_RECOVERY,75,41,100,90,65,100,53,How stressful does receiving rejection feedback feel for you personally?
Q_REJ_001_007_v3,REJ_001,EMOTIONAL_RECOVERY,75,41,100,90,65,100,53,How often do you replay rejection experiences in your mind and feel upset afterward?
Q_REJ_001_009_v3,REJ_001,EMOTIONAL_RECOVERY,75,41,100,90,65,100,53,How strongly do you feel the need to avoid failure situations due to fear of rejection?
Q_REV_001_001,REV_001,STRATEGIC_PREPARATION,75,41,100,90,65,100,53,How consistent are you with revising topics you have already studied?
Q_EMR_001_010,EMR_001,EMOTIONAL_REGULATION,75,41,100,90,65,100,53,How strongly do you feel pressure to perform well in mocks compared to your peers?
Q_PEER_001_021_v2,PEER_001,SOCIAL_EMOTIONAL,75,41,100,90,65,100,53,How ready are you to focus only on your own progress instead of comparing with peers?
Q_PEER_001_024_v2,PEER_001,SOCIAL_EMOTIONAL,75,41,100,90,65,100,53,How confident are you in making decisions without discussing with peers first?
Q_INTERVIEW_001_007_v3,INT_CONF_001,EMPLOYABILITY,75,41,100,90,65,100,53,How often do you avoid applying for interviews due to fear?
Q_INTERVIEW_001_012_v3,INT_CONF_001,EMPLOYABILITY,75,41,100,90,65,100,53,How willing are you to attend mock interviews?
Q_INTERVIEW_001_018_v3,INT_CONF_001,EMPLOYABILITY,75,41,100,90,65,100,53,How comfortable are you speaking to strangers in formal settings?
Q_PLAN_001_005,PLAN_001,CONFIDENCE_BUILDING,75,41,100,90,65,100,53,How confident are you in completing all tasks you plan for a day?
Q_PLAN_001_023,PLAN_001,CONFIDENCE_BUILDING,75,41,100,90,65,100,53,How strongly do you believe disciplined planning improves academic performance?
Q_OVER_001_021,OVER_001,OVER_COMPLIANCE,75,41,100,90,65,100,53,How ready are you to trust your first instinct more in exams?
Q_MOT_001_010_v5,MOT_001,MOTIVATION_VALUES,75,41,100,90,65,100,53,How strongly does failure affect your self-confidence?
Q_MOT_001_022_v5,MOT_001,MOTIVATION_VALUES,75,41,100,90,65,100,53,How often do you feel frustrated to the point of stopping effort?
Q_RECALL_001_004,RECALL_001,ACADEMIC_COGNITIVE,75,41,100,90,65,100,53,Do you feel nervousness affects your ability to remember answers?
Q_SELF_001_023_v2,SELF_001,CONFIDENCE_SELF,75,41,100,90,65,100,53,How strongly do you believe thoughts can affect performance?
Q_SELF_001_025_v2,SELF_001,CONFIDENCE_SELF,75,41,100,90,65,100,53,How hopeful are you that you can develop a positive inner voice over time?
Q_HEALTH_001_002,HEALTH_001,LIFESTYLE_PRESSURE,75,41,100,90,65,100,53,How often do long study hours affect your sleep schedule?
Q_HWHP_001_023,HWHP_001,CONFIDENCE_DEVELOPMENT,75,41,100,90,65,100,53,How strongly do you believe exam success depends on consistent practice of difficult questions?
Q_DEP_001_008,DEP_001,SOCIAL_EMOTIONAL,75,41,100,90,65,100,53,How much does a good score make you feel overly confident or relaxed?
Q_IO_001_015,IO_001,STRATEGIC_PREPARATION,75,41,100,75,65,100,68,How often do you feel that you are studying many things but retaining very little?
Q_BAL_001_023_v2,BAL_001,HOLISTIC_DEVELOPMENT,75,41,100,90,65,100,53,How strongly do you believe better time management can improve your performance?
Q_ENERGY_001_007,ENERGY_001,MOTIVATION_VALUES,75,41,100,90,65,100,53,How often do you struggle to maintain focus beyond 3060 minutes?
Q_REV_001_025_v4,REV_001,STRATEGIC_PREPARATION,75,41,100,90,65,100,53,How hopeful are you that you can manage revision stress better in the future?
Q_STRAT_001_009_v2,STRAT_001,STRATEGIC_PREPARATION,75,41,100,90,65,100,53,How often do you feel others have better exam strategies than you?
Q_SELFDOUBT_001_009,SELFDOUBT_001,CONFIDENCE_SELF,75,41,100,90,65,100,53,How often do you feel you are falling behind in life compared to peers?
Q_SELFDOUBT_001_023,SELFDOUBT_001,CONFIDENCE_SELF,75,41,100,90,65,100,53,How strongly do you believe everyone has different timelines for success?
Q_BURN_001_008,BURN_001,EMOTIONAL_REGULATION,75,41,100,90,65,100,53,How often do you confuse mental fatigue with lack of motivation?
Q_REV_001_005_v4,REV_001,STRATEGIC_PREPARATION,75,41,100,90,65,100,53,How confident are you that you can complete long revision schedules without burnout?
Q_REV_001_007_v4,REV_001,STRATEGIC_PREPARATION,75,41,100,90,65,100,53,How often do you lose motivation midway through revision sessions?
Q_REV_001_008_v4,REV_001,STRATEGIC_PREPARATION,75,41,100,90,65,100,53,How much does revision pressure affect your ability to focus?
Q_HEALTH_001_007_v2,HEALTH_001,LIFESTYLE_PRESSURE,75,41,100,90,65,100,53,How often do you sacrifice sleep to complete study targets?
Q_HEALTH_001_021_v2,HEALTH_001,LIFESTYLE_PRESSURE,75,41,100,90,65,100,53,How ready are you to build a healthier study routine?
Q_FILTER_001_007,FILTER_001,STRATEGIC_PREPARATION,75,41,100,90,65,100,53,How often do you realize later that the material you used was not helpful?
Q_FILTER_001_008,FILTER_001,STRATEGIC_PREPARATION,75,41,100,90,65,100,53,How much time do you waste deciding which resource to trust?
Q_SLOWPROG_001_009,SLOWPROG_001,LEARNING_ADAPTABILITY,75,41,100,90,65,100,53,How strongly do you feel others are achieving success faster than you in similar situations?
Q_DECISION_001_006_v2,DECISION_001,THINKING_QUALITY,75,41,100,90,65,100,53,How stressful do you find situations where you must decide within seconds?
Q_PANIC_001_009_v2,PANIC_001,EMOTIONAL_REGULATION,75,41,100,90,65,100,53,How strongly do you feel others can stay calmer and think more clearly than you in stressful situations?
Q_LTV_001_009,LTV_001,LONG_TERM,75,41,100,90,65,100,53,How strongly do you feel pressure from society/family to figure out your future quickly?
Q_PASS_001_008,PASS_001,CAREER_PSYCHOLOGY,75,41,100,90,65,100,53,How much do financial concerns override your interest in a subject or field?
Q_INTEREST_001_005_v2,INTEREST_001,SELF_REFLECTION,75,41,100,90,65,100,53,How easy is it for you to choose one interest to focus on long-term?
Q_INTEREST_001_021_v2,INTEREST_001,SELF_REFLECTION,75,41,100,90,65,100,53,How ready are you to commit to one interest without constantly switching?
Q_ACADEMIC_001_008,ACADEMIC_001,SOCIAL_EMOTIONAL,75,41,100,90,65,100,53,How much has confusion about subject relevance affected your motivation to study?
Q_REC_001_002,REC_001,EMOTIONAL_RECOVERY,75,41,100,90,65,100,53,How long do rejection outcomes stay in your mind?
Q_REC_001_019,REC_001,EMOTIONAL_RECOVERY,75,41,100,90,65,100,53,How much does rejection affect your sleep or relaxation?
Q_CAREERP_001_008,CAREERP_001,CAREER_GROWTH,75,41,100,90,65,100,53,How much does uncertainty about the future affect your current focus on studies?
Q_CAREERP_001_010,CAREERP_001,CAREER_GROWTH,75,41,100,90,65,100,53,How often do you feel pressure from family or society about your next step?
Q_STREAM_001_008_v3,STREAM_001,THINKING_QUALITY,75,41,100,90,65,100,53,How much does the possibility of switching streams affect your motivation or focus in your current path?
Q_CHEMP_001_005,CHEMP_001,HIGHER_EDUCATION,75,41,100,90,65,100,53,How confident are you about your long-term career direction?
Q_CHEMP_001_007,CHEMP_001,HIGHER_EDUCATION,75,41,100,90,65,100,53,How often do you postpone making this decision due to confusion?
Q_CHEMP_001_008,CHEMP_001,HIGHER_EDUCATION,75,41,100,90,65,100,53,How much does this confusion affect your current academic focus?
Q_CHEMP_001_010,CHEMP_001,HIGHER_EDUCATION,75,41,100,90,65,100,53,How different is your personal preference from family expectations?
Q_CHEMP_001_021,CHEMP_001,HIGHER_EDUCATION,75,41,100,90,65,100,53,How ready are you to commit to one clear direction now?
Q_CHEMP_001_023,CHEMP_001,HIGHER_EDUCATION,75,41,100,90,65,100,53,Do you believe both options can lead to success equally?
Q_CHEMP_001_024,CHEMP_001,HIGHER_EDUCATION,75,41,100,90,65,100,53,How likely are you to take action in the next month toward one choice?
Q_CHEMP_001_025,CHEMP_001,HIGHER_EDUCATION,75,41,100,90,65,100,53,How hopeful are you about your career direction becoming clear soon?
Q_COMP_001_004_v6,COMP_001,COMPETENCY_DEVELOPMENT,75,41,100,90,65,100,53,Do you feel others learn faster than you in competitive environments?
Q_COMP_001_007_v6,COMP_001,COMPETENCY_DEVELOPMENT,75,41,100,90,65,100,53,How often does competition make you doubt your abilities?
Q_COMP_001_008_v6,COMP_001,COMPETENCY_DEVELOPMENT,75,41,100,90,65,100,53,How much does competition reduce your motivation to participate?
Q_COMP_001_023_v4,COMP_001,COMPETENCY_DEVELOPMENT,75,41,100,90,65,100,53,Do you believe skill can improve enough to match top performers?
Q_PROBSOLVE_001_001,PROBSOLVE_001,COMPETENCY_DEVELOPMENT,75,41,100,90,65,100,53,How confident are you in applying your skills to solve real-world or practical problems?
Q_MASTERY_001_008,MASTERY_001,COMPETENCY_DEVELOPMENT,75,41,100,90,65,100,53,How much has difficulty staying consistent affected your progress in mastering skills?
Q_MASTERY_001_009,MASTERY_001,COMPETENCY_DEVELOPMENT,75,41,100,90,65,100,53,How strongly do you feel others' faster progress reduces your motivation to continue a skill?
Q_MASTERY_001_021,MASTERY_001,COMPETENCY_DEVELOPMENT,75,41,100,90,65,100,53,How ready are you to commit to mastering one or more competencies deeply over time instead of frequently switching paths?
Q_THEOPROJ_001_006,THEOPROJ_001,STEM_LEARNING,75,41,100,90,65,100,53,How stressful do you find the process of turning academic concepts into real applications?
Q_PRACTICE_001_002,PRACTICE_001,ACADEMIC_COGNITIVE,75,41,100,90,65,100,53,How often do you spend more time watching or reading about skills than actually practicing them?
Q_PRACTICE_001_009,PRACTICE_001,ACADEMIC_COGNITIVE,75,41,100,90,65,100,53,How strongly do you compare yourself with others who appear to learn faster by consuming more content?
Q_LTP_001_023,LTP_001,LONG_TERM,75,41,100,90,65,100,53,How strongly do you believe your future depends on your own continuous self-improvement?
Q_LONGLRN_001_006,LONGLRN_001,LEARNING_ADAPTABILITY,75,41,100,90,65,100,53,How mentally exhausting does maintaining a consistent study routine feel to you over time?
Q_LONGLRN_001_007,LONGLRN_001,LEARNING_ADAPTABILITY,75,41,100,90,65,100,53,How often do you start strong in your studies but fail to maintain consistency over weeks?
Q_EFP_001_006,EFP_001,SOCIAL_EMOTIONAL,75,41,100,90,65,100,53,How stressful is it for you to constantly evaluate and upgrade yourself?
Q_EFP_001_009,EFP_001,SOCIAL_EMOTIONAL,75,41,100,90,65,100,53,How strongly do external expectations make you feel that you must never stop improving?
Q_LEARN_001_005_v3,LEARN_001,LEARNING_ADAPTABILITY,75,41,100,90,65,100,53,How difficult is it for you to stay consistent with study routines over multiple days?
Q_LEARN_001_007_v3,LEARN_001,LEARNING_ADAPTABILITY,75,41,100,90,65,100,53,How often do you need frequent breaks just to continue studying?
Q_LEARN_001_009_v3,LEARN_001,LEARNING_ADAPTABILITY,75,41,100,90,65,100,53,Do you feel comparing yourself with others reduces your study stamina?
Q_LEARN_001_021_v3,LEARN_001,LEARNING_ADAPTABILITY,75,41,100,90,65,100,53,How ready are you to build longer and more consistent study habits?
Q_LEARN_001_023_v3,LEARN_001,LEARNING_ADAPTABILITY,75,41,100,90,65,100,53,Do you believe your focus improves or worsens as study time increases?
Q_LEARN_001_024_v3,LEARN_001,LEARNING_ADAPTABILITY,75,41,100,90,65,100,53,How often do you complete planned study hours without skipping?
Q_INTERVIEW_001_010_v4,INTERVIEW_001,EMPLOYABILITY,75,78,100,100,20,100,53,"Compared to earlier attempts, how difficult has it become to feel confident in advanced interviews?"
Q_INTERVIEW_001_023_v4,INTERVIEW_001,EMPLOYABILITY,75,41,100,90,65,100,53,How strongly do you believe interview performance improves through practice and feedback?
Q_COMP_PRESS_001_002,COMP_PRESS_001,COMPETENCY_DEVELOPMENT,75,41,100,90,65,100,53,How often does seeing others progress faster in skills make you doubt your own abilities?
Q_COMP_PRESS_001_008,COMP_PRESS_001,COMPETENCY_DEVELOPMENT,75,41,100,90,65,100,53,How emotionally draining is it for you to constantly track others progress in your field?
Q_COMP_PRESS_001_009,COMP_PRESS_001,COMPETENCY_DEVELOPMENT,75,41,100,90,65,100,53,How strongly do comparisons with top performers affect your motivation to learn or improve?
Q_LIFESTYLE_001_006,LIFESTYLE_001,LIFESTYLE_PRESSURE,75,41,100,90,65,100,53,How often do you feel physically exhausted due to continuous learning or practice schedules?
Q_LIFESTYLE_001_007,LIFESTYLE_001,LIFESTYLE_PRESSURE,75,41,100,90,65,100,53,How much has your learning routine affected your physical activity or exercise habits?
Q_LIFESTYLE_001_009,LIFESTYLE_001,LIFESTYLE_PRESSURE,75,41,100,90,65,100,53,Do you feel your productivity goals are negatively affecting your overall well-being?
Q_LIFESTYLE_001_018,LIFESTYLE_001,LIFESTYLE_PRESSURE,75,41,100,90,65,100,53,How strongly do you believe success requires sacrificing health temporarily?
Q_SKILLPRESS_001_006,SKILLPRESS_001,COMPETENCY_DEVELOPMENT,75,41,100,90,65,100,53,How emotionally stressful is it for you to think about constantly upgrading your skills?
Q_SKILLPRESS_001_008,SKILLPRESS_001,COMPETENCY_DEVELOPMENT,75,41,100,90,65,100,53,How emotionally draining is it for you to constantly compare your skills with others?
Q_COMP_CONF_001_008,COMP_CONF_001,COMPETENCY_DEVELOPMENT,75,41,100,90,65,100,53,How much does observing others success affect your motivation to trust your own abilities?
Q_COMP_CONF_001_009,COMP_CONF_001,COMPETENCY_DEVELOPMENT,75,41,100,90,65,100,53,How strongly do you feel pressured to match others achievements to feel competent?
Q_COMP_CONF_001_023,COMP_CONF_001,COMPETENCY_DEVELOPMENT,75,41,100,90,65,100,53,How strongly do you believe true competence should be measured by personal progress rather than comparison with others?
Q_CSI_001_002,CSI_001,SELF_PERCEPTION,75,41,100,90,65,100,53,How often do you feel uncertain about what skills you should improve next for your career growth?
Q_CSI_001_008,CSI_001,SELF_PERCEPTION,75,41,100,90,65,100,53,How difficult is it for you to maintain a consistent learning routine over weeks or months?
Q_CSI_001_012,CSI_001,SELF_PERCEPTION,75,41,100,75,65,100,68,How often do you start learning something but fail to complete it consistently?
Q_COMM_001_006_v3,COMM_001,COMMUNICATION_EXPRESSION,75,41,100,90,65,100,53,How confident are you in handling job interviews verbally?
Q_EXP_001_010,EXP_001,CAREER_EXPOSURE,75,41,100,90,65,100,53,How often do you struggle to apply classroom concepts in real situations?
Q_COMM_001_015_v3,COMM_001,COMMUNICATION_EXPRESSION,75,41,100,90,65,100,53,How confident are you in explaining technical concepts to others?
Q_COMM_001_020_v3,COMM_001,COMMUNICATION_EXPRESSION,75,41,100,90,65,100,53,How confident are you in attending and speaking in corporate meetings?
Q_COMM_001_022_v3,COMM_001,COMMUNICATION_EXPRESSION,75,41,100,90,65,100,53,How comfortable are you giving feedback to others professionally?
Q_PROB_SOLVE_001_006,PROB_SOLVE_001,THINKING_QUALITY,75,41,100,90,65,100,53,How stressful do you find situations where you must solve problems without clear instructions?
Q_PROB_SOLVE_001_008,PROB_SOLVE_001,THINKING_QUALITY,75,41,100,90,65,100,53,How mentally exhausting is it for you to think through step-by-step solutions to real-world problems?
Q_INTERVIEW_001_008_v5,INTERVIEW_001,EMPLOYABILITY,75,41,100,90,65,100,53,How emotionally draining is it for you to talk about your achievements or projects in front of interviewers?
Q_INTERVIEW_001_009_v5,INTERVIEW_001,EMPLOYABILITY,75,41,100,90,65,100,53,How strongly does comparison with more confident candidates affect your interview performance?
Q_INTERVIEW_001_023_v5,INTERVIEW_001,EMPLOYABILITY,75,41,100,90,65,100,53,How strongly do you believe interview success depends on communication practice rather than only technical knowledge?
Q_PLACEMENT_001_010_v2,PLACEMENT_001,EMPLOYABILITY,75,78,100,100,20,100,53,"Compared to earlier, how difficult has it become to manage both academics and placement preparation together?"
Q_CORPCULT_001_009,CORPCULT_001,WORKPLACE_ADAPTATION,75,41,100,90,65,100,53,How strongly do you feel pressure to behave differently in professional environments compared to your natural self?
Q_EXP_001_002,EXP_001,CAREER_EXPOSURE,75,41,100,90,65,100,53,How often do you feel your coursework does not reflect real industry work?
Q_EXP_001_005,EXP_001,CAREER_EXPOSURE,75,41,100,90,65,100,53,How prepared do you feel for your first day at a job?
Q_EXP_001_021,EXP_001,CAREER_EXPOSURE,75,41,100,90,65,100,53,How ready are you to work on industry-level projects independently?
Q_EXP_001_023,EXP_001,CAREER_EXPOSURE,75,41,100,90,65,100,53,How strongly do you believe your current education prepares you for real jobs?
Q_EXP_001_025,EXP_001,CAREER_EXPOSURE,75,41,100,90,65,100,53,How confident are you that you can bridge the gap between college learning and industry needs?
Q_CAMPWORK_001_004,CAMPWORK_001,WORKPLACE_ADAPTATION,75,41,100,90,65,100,53,Do you feel anxious about whether you will be able to fit into a professional work culture?
Q_CAMPWORK_001_007,CAMPWORK_001,WORKPLACE_ADAPTATION,75,41,100,90,65,100,53,How often do you doubt your ability to behave professionally in real work situations?
Q_CAMPWORK_001_023,CAMPWORK_001,WORKPLACE_ADAPTATION,75,41,100,90,65,100,53,How strongly do you believe that your current skills can be adapted for professional success?
Q_MOT_001_021_v6,MOT_001,MOTIVATION_VALUES,75,41,100,90,65,100,53,Do you still believe consistent effort will eventually pay off?
Q_PLAC_001_020,PLAC_001,EMPLOYABILITY,75,41,100,90,65,100,53,How confident are you about clearing placements this year?
Q_PROBCONF_001_008,PROBCONF_001,CONFIDENCE_SELF,75,41,100,90,65,100,53,How emotionally draining is it for you to think about proving yourself in a new job setting?
Q_JOB_001_006_v2,JOB_001,EMPLOYABILITY,75,41,100,90,65,100,53,How stressful does repeated rejection or lack of response feel to you?
Q_JOB_001_008_v2,JOB_001,EMPLOYABILITY,75,41,100,90,65,100,53,How much pressure do you feel to constantly be applying or improving your profile?
Q_STRESS_001_006_v4,STRESS_001,EXAMINATION_STRESS,75,41,100,90,65,100,53,How mentally draining do stressful work situations feel to you?
Q_COMPETITION_001_006,COMPETITION_001,COMPETENCY_DEVELOPMENT,75,41,100,90,65,100,53,How emotionally exhausting does it feel to constantly compare your performance with others?
Q_COMPETITION_001_009,COMPETITION_001,COMPETENCY_DEVELOPMENT,75,41,100,90,65,100,53,How strongly do you feel others are more capable than you in competitive work situations?
Q_COMPETITION_001_021,COMPETITION_001,COMPETENCY_DEVELOPMENT,75,41,100,90,65,100,53,How ready are you to actively engage in competitive work environments and improve through them?
Q_SELF_001_008_v3,SELF_001,CONFIDENCE_SELF,75,41,100,90,65,100,53,How much does fear of failure affect your willingness to try new tasks?
Q_SELF_001_021_v3,SELF_001,CONFIDENCE_SELF,75,41,100,90,65,100,53,How ready are you to step out of your comfort zone despite feeling unsure?
Q_INDUSTRY_001_002,INDUSTRY_001,WORKPLACE_ADAPTATION,75,41,100,90,65,100,53,How easy do you think it would be for you to understand how a different industry works?
Q_INDUSTRY_001_004,INDUSTRY_001,WORKPLACE_ADAPTATION,75,41,100,90,65,100,53,Do you feel that your current skills are too specific to one field?
Q_INDUSTRY_001_008,INDUSTRY_001,WORKPLACE_ADAPTATION,75,41,100,90,65,100,53,How much do you avoid exploring career options outside your current field?
Q_INDUSTRY_001_009,INDUSTRY_001,WORKPLACE_ADAPTATION,75,41,100,90,65,100,53,How much do family or peer expectations keep you in your current career direction?
Q_INDUSTRY_001_021,INDUSTRY_001,WORKPLACE_ADAPTATION,75,41,100,90,65,100,53,How ready are you to explore careers outside your current domain?
Q_INDUSTRY_001_023,INDUSTRY_001,WORKPLACE_ADAPTATION,75,41,100,90,65,100,53,How strongly do you believe you can learn industry-specific skills quickly?
Q_INT_001_006_v6,INT_001,EMPLOYABILITY,75,41,100,90,65,100,53,How stressful does it feel to face interviews where you cannot predict the questions or outcome?
Q_SWITCH_001_015,SWITCH_001,CONFIDENCE_DEVELOPMENT,75,41,100,90,65,100,53,How ready are you to explore completely new domains outside your current field?
Q_MOTFAIL_001_023,MOTFAIL_001,MOTIVATION_VALUES,75,41,100,90,65,100,53,How strongly do you believe failure is a part of long-term success rather than a final outcome?
Q_OFFERDELAY_001_008,OFFERDELAY_001,EMPLOYABILITY,75,41,100,90,65,100,53,How much does waiting for results reduce your focus on other productive activities?
Q_COMP_001_005_v7,COMP_001,COMPETENCY_DEVELOPMENT,75,41,100,90,65,100,53,How confident are you that your journey is progressing at its own pace despite others doing better?
Q_COMP_001_010_v7,COMP_001,COMPETENCY_DEVELOPMENT,75,41,100,90,65,100,53,How often do you measure your success based on others achievements?
Q_CAREERTRANS_001_009,CAREERTRANS_001,CAREER_GROWTH,75,41,100,90,65,100,53,How strongly do comparisons with peers who seem clear about their careers affect your confidence?
Q_REENTRY_001_021,REENTRY_001,CAREER_GROWTH,75,41,100,90,65,100,53,How ready are you to actively restart your professional journey now?
Q_AI_001_002_v2,AI_001,COMPETENCY_DEVELOPMENT,75,41,100,90,65,100,53,How often do you feel uncertain about how AI tools are changing recruitment and selection processes?
Q_AI_001_007_v2,AI_001,COMPETENCY_DEVELOPMENT,75,41,100,90,65,100,53,How often do you feel overwhelmed by the pace at which AI is changing job selection processes?
Q_AI_001_009_v2,AI_001,COMPETENCY_DEVELOPMENT,75,41,100,90,65,100,53,How strongly do external expectations make you feel that you must master AI tools to stay employable?
Q_IMPOSTERINT_001_009,IMPOSTERINT_001,EMPLOYABILITY,75,41,100,90,65,100,53,How strongly do you believe interviewers will notice your weaknesses more than your strengths?
Q_REAPPLY_001_006,REAPPLY_001,CAREER_GROWTH,75,41,100,90,65,100,53,How emotionally painful does the idea of facing rejection again feel to you?
Q_REAPPLY_001_008,REAPPLY_001,CAREER_GROWTH,75,41,100,90,65,100,53,How emotionally draining is it for you to think about going through the application process again?
Q_REAPPLY_001_009,REAPPLY_001,CAREER_GROWTH,75,41,100,90,65,100,53,How strongly do others opinions about your past rejection affect your willingness to reapply?
Q_REAPPLY_001_023,REAPPLY_001,CAREER_GROWTH,75,41,100,90,65,100,53,How strongly do you believe rejection is a normal part of success rather than a final outcome?
Q_EFC_001_023,EFC_001,SOCIAL_EMOTIONAL,75,41,100,90,65,100,53,How strongly do you believe your personal growth should not be compared with others?
Q_STAGCONF_004,STAG_CONF,LEARNING_ADAPTABILITY,75,41,100,90,65,100,53,Does lack of visible progress make you feel less capable over time?
Q_STAGCONF_012,STAG_CONF,LEARNING_ADAPTABILITY,75,41,100,90,65,100,53,Do repeated failures affect how you see your own potential?
Q_SKILLOBSO_001_001,SKILLOBSO_001,COMPETENCY_DEVELOPMENT,75,41,100,90,65,100,53,How concerned are you that your current skills may become outdated in the future?
Q_SKILLOBSO_001_002,SKILLOBSO_001,COMPETENCY_DEVELOPMENT,75,41,100,90,65,100,53,How often do thoughts about your skills becoming obsolete create anxiety or stress?
Q_SKILLOBSO_001_004,SKILLOBSO_001,COMPETENCY_DEVELOPMENT,75,41,100,90,65,100,53,Do you sometimes feel insecure about whether your skills will still be useful in the future?
