question_id,concern_id,bridge_tag,relevance,grammar,sophistication,personalization,information_gain,root_cause_utility,composite,question_text
Q_FAMILY_001_007_v3,FAMILY_001,ADJUSTMENT_COPING,84,100,90,65,100,75,86,How often do family expectations reduce your confidence in your own career goals?
Q_FAMILY_001_008_v3,FAMILY_001,ADJUSTMENT_COPING,66,100,90,65,100,75,83,How much pressure do you feel to choose a safe career instead of your preferred one?
Q_FAMILY_001_009_v3,FAMILY_001,ADJUSTMENT_COPING,84,100,90,65,100,75,86,How often do you feel guilty for wanting a different career path from your familys expectations?
Q_FAMILY_001_010_v3,FAMILY_001,ADJUSTMENT_COPING,66,100,100,85,100,87,90,"During family discussions about careers, how unheard do you usually feel?"
Q_FAMILY_001_011_v3,FAMILY_001,ADJUSTMENT_COPING,84,100,90,65,100,90,88,How often do you hide your real career interests to avoid family conflict?
Q_FAMILY_001_012_v3,FAMILY_001,ADJUSTMENT_COPING,84,100,90,65,100,100,90,How often do you change career plans because of family pressure?
Q_FAMILY_001_013_v3,FAMILY_001,ADJUSTMENT_COPING,98,100,90,85,100,90,94,How nervous do you feel before discussing career changes with your family?
Q_FAMILY_001_014_v3,FAMILY_001,ADJUSTMENT_COPING,84,100,90,65,100,90,88,How often do you compare your career choices with family-approved paths taken by relatives or peers?
Q_REINVENT_001_015_v7,REINVENT_001,CAREER_GROWTH,35,100,90,40,100,68,72,How difficult is it to stay emotionally positive when progress feels slow?
Q_FAMILY_001_015_v3,FAMILY_001,ADJUSTMENT_COPING,84,100,90,65,100,100,90,How likely are you to avoid career opportunities because your family may disapprove?
Q_FAMILY_001_016_v3,FAMILY_001,ADJUSTMENT_COPING,84,100,100,85,100,90,93,"When family resistance increases, how effectively can you stay confident in your decisions?"
Q_FAMILY_001_017_v3,FAMILY_001,ADJUSTMENT_COPING,84,100,90,65,100,90,88,How often do you calmly explain your career goals to your family instead of avoiding discussions?
Q_FAMILY_001_018_v3,FAMILY_001,ADJUSTMENT_COPING,66,100,90,85,100,90,89,Do you seek mentors or external guidance when family opinions create confusion?
Q_FAMILY_001_019_v3,FAMILY_001,ADJUSTMENT_COPING,84,100,100,85,100,90,93,"After difficult career discussions with family, how quickly do you recover emotionally?"
Q_FAMILY_001_020_v3,FAMILY_001,ADJUSTMENT_COPING,66,100,85,85,100,90,88,"Even if your family disagrees now, how confident are you that things can improve with time?"
Q_FAMILY_001_021_v3,FAMILY_001,ADJUSTMENT_COPING,66,100,90,85,100,75,86,How ready are you to balance family expectations while still pursuing your interests?
Q_FAMILY_001_022_v3,FAMILY_001,ADJUSTMENT_COPING,66,100,100,85,100,75,88,"If proper guidance was available, how willing would you be to improve communication with your family about careers?"
Q_FAMILY_001_023_v3,FAMILY_001,ADJUSTMENT_COPING,66,100,90,65,100,75,83,How strongly do you believe your career decisions should align with your personal strengths and interests?
Q_FAMILY_001_024_v3,FAMILY_001,ADJUSTMENT_COPING,84,100,100,85,100,75,91,"If given one practical step to handle family resistance better, how likely are you to apply it?"
Q_FAMILY_001_025_v3,FAMILY_001,ADJUSTMENT_COPING,84,100,90,65,100,75,86,How hopeful are you that your family will eventually understand your career choices?
Q_REINVENT_001_001_v6,REINVENT_001,CAREER_GROWTH,66,100,100,85,100,53,84,"When you think about your age and future progress, how confident do you feel about still being able to grow or reinvent yourself?"
Q_REINVENT_001_002_v6,REINVENT_001,CAREER_GROWTH,84,100,90,65,100,53,82,How often do you feel worried that others your age are already ahead in life or career?
Q_REINVENT_001_003_v6,REINVENT_001,CAREER_GROWTH,41,100,100,85,100,53,80,"When you see people achieving success earlier than expected, how discouraged do you feel about your own timeline?"
Q_REINVENT_001_004_v6,REINVENT_001,CAREER_GROWTH,66,100,75,65,100,53,77,Do thoughts about being too late ever make you doubt your ability to start something new?
Q_REINVENT_001_005_v6,REINVENT_001,CAREER_GROWTH,66,100,100,85,100,53,84,"If you imagine changing your career or direction in the future, how possible does it feel emotionally?"
Q_PLAC_001_018,PLAC_001,EMPLOYABILITY,41,100,90,85,100,68,81,Do you stop preparing when you feel others are better than you?
Q_REINVENT_001_006_v6,REINVENT_001,CAREER_GROWTH,60,100,90,35,100,53,73,How emotionally overwhelming do thoughts about age and missed opportunities feel these days?
Q_REINVENT_001_007_v6,REINVENT_001,CAREER_GROWTH,41,100,90,65,100,53,75,How often do worries about running out of time affect your focus or peace of mind?
Q_REINVENT_001_008_v6,REINVENT_001,CAREER_GROWTH,66,100,75,65,100,53,77,How much has fear about age or delayed success reduced your motivation to try new things?
Q_REINVENT_001_009_v6,REINVENT_001,CAREER_GROWTH,66,100,90,65,100,53,79,How strongly do family or societal expectations increase your anxiety about achieving success quickly?
Q_REINVENT_001_010_v6,REINVENT_001,CAREER_GROWTH,41,100,100,65,100,53,77,"Compared to a few years ago, how much more anxious do you feel about your life timeline now?"
Q_REINVENT_001_011_v6,REINVENT_001,CAREER_GROWTH,41,100,90,65,100,68,77,How often do fears about being too late stop you from taking opportunities?
Q_REINVENT_001_012_v6,REINVENT_001,CAREER_GROWTH,41,100,90,65,100,68,77,How often do you compare your life progress with people younger than you?
Q_REINVENT_001_013_v6,REINVENT_001,CAREER_GROWTH,41,100,100,85,100,68,82,"During conversations about success or achievements, how confident do you feel about your own journey?"
Q_REINVENT_001_014_v6,REINVENT_001,CAREER_GROWTH,41,100,90,65,100,80,79,How likely are you to delay major decisions because you fear making the wrong choice at your current stage in life?
Q_REINVENT_001_015_v6,REINVENT_001,CAREER_GROWTH,41,100,100,85,100,68,82,"After seeing others succeed earlier, how often do you question your own worth or potential?"
Q_REINVENT_001_016_v6,REINVENT_001,CAREER_GROWTH,84,100,100,85,100,68,90,"When anxiety about age or timing increases, how effectively are you able to calm yourself and refocus?"
Q_REINVENT_001_017_v6,REINVENT_001,CAREER_GROWTH,41,100,90,85,100,68,81,How often do you seek support or guidance when feeling anxious about your future timeline?
Q_REINVENT_001_018_v6,REINVENT_001,CAREER_GROWTH,41,100,90,65,100,80,79,Some people avoid thinking about their future because it feels emotionally stressful. How true is this for you?
Q_REINVENT_001_019_v6,REINVENT_001,CAREER_GROWTH,41,100,100,85,100,80,84,"After hearing stories of people succeeding later in life, how hopeful do you usually feel?"
Q_REINVENT_001_020_v6,REINVENT_001,CAREER_GROWTH,41,100,100,85,100,68,82,"Even if your journey feels delayed now, how confident are you that meaningful progress is still possible?"
Q_REINVENT_001_021_v6,REINVENT_001,CAREER_GROWTH,66,100,90,65,100,53,79,How ready are you to emotionally accept that growth and success can happen at different stages of life?
Q_REINVENT_001_022_v6,REINVENT_001,CAREER_GROWTH,98,100,100,85,100,53,89,"If proper support was available, how willing would you be to work on reducing anxiety about age and reinvention?"
Q_REINVENT_001_023_v6,REINVENT_001,CAREER_GROWTH,41,100,90,65,100,53,75,How strongly do you believe people can successfully reinvent themselves at any stage of life?
Q_REINVENT_001_024_v6,REINVENT_001,CAREER_GROWTH,41,100,100,85,100,53,80,"If you received one small step today toward rebuilding confidence in your future, how likely are you to try it?"
Q_REINVENT_001_025_v6,REINVENT_001,CAREER_GROWTH,41,100,100,85,100,53,80,"Even if life feels uncertain right now, how hopeful are you that your future path can still become meaningful and fulfilling?"
Q_DOWNGRADE_001_001,DOWNGRADE_001,SOCIAL_EMOTIONAL,84,100,100,85,100,65,89,"After experiencing career setbacks or downgrades, how emotionally balanced do you usually feel?"
Q_DOWNGRADE_001_002,DOWNGRADE_001,SOCIAL_EMOTIONAL,84,100,90,65,100,53,82,How often do career downgrades or reduced opportunities make you feel emotionally discouraged?
Q_DOWNGRADE_001_003,DOWNGRADE_001,SOCIAL_EMOTIONAL,66,100,90,85,100,53,82,Do you sometimes feel emotionally overwhelmed when your career progress does not match your expectations?
Q_DOWNGRADE_001_004,DOWNGRADE_001,SOCIAL_EMOTIONAL,41,100,100,85,100,53,80,"When comparing yourself with peers who progressed faster professionally, how pressured do you feel emotionally?"
Q_DOWNGRADE_001_005,DOWNGRADE_001,SOCIAL_EMOTIONAL,66,100,100,85,100,53,84,"Even after career disappointments, how hopeful are you that your professional growth can still improve over time?"
Q_DOWNGRADE_001_006,DOWNGRADE_001,SOCIAL_EMOTIONAL,66,100,90,85,100,53,82,How emotionally painful does it feel when your career position or opportunities seem lower than expected?
Q_DOWNGRADE_001_007,DOWNGRADE_001,SOCIAL_EMOTIONAL,66,100,90,65,100,53,79,How often do career setbacks reduce your confidence in your abilities or future potential?
Q_DOWNGRADE_001_008,DOWNGRADE_001,SOCIAL_EMOTIONAL,84,100,90,65,100,53,82,How much has career disappointment reduced your motivation or emotional energy?
Q_DOWNGRADE_001_009,DOWNGRADE_001,SOCIAL_EMOTIONAL,84,100,90,65,100,65,84,How strongly do you feel judged by others because of career downgrades or slower progress?
Q_DOWNGRADE_001_010,DOWNGRADE_001,SOCIAL_EMOTIONAL,66,100,100,65,100,53,81,"Compared to earlier, how difficult has it become to stay emotionally positive about your career future?"
Q_DOWNGRADE_001_011,DOWNGRADE_001,SOCIAL_EMOTIONAL,84,100,90,65,100,68,85,How often do fears about career setbacks stop you from pursuing new opportunities confidently?
Q_DOWNGRADE_001_012,DOWNGRADE_001,SOCIAL_EMOTIONAL,66,100,90,85,100,68,85,How often do thoughts about career disappointments stay in your mind even during rest or personal time?
Q_DOWNGRADE_001_013,DOWNGRADE_001,SOCIAL_EMOTIONAL,66,100,100,85,100,68,87,"During conversations about career success, how often do you emotionally doubt your own progress?"
Q_DOWNGRADE_001_014,DOWNGRADE_001,SOCIAL_EMOTIONAL,66,100,90,65,100,80,84,How likely are you to avoid professional discussions or opportunities because of career insecurity?
Q_DOWNGRADE_001_015,DOWNGRADE_001,SOCIAL_EMOTIONAL,66,100,100,85,100,68,87,"After experiencing career disappointment, how quickly are you able to emotionally recover and move forward?"
Q_DOWNGRADE_001_016,DOWNGRADE_001,SOCIAL_EMOTIONAL,84,100,100,85,100,68,90,"When career setbacks create emotional stress, how effectively can you focus on long-term growth calmly?"
Q_DOWNGRADE_001_017,DOWNGRADE_001,SOCIAL_EMOTIONAL,66,100,90,65,100,68,82,How often do you intentionally remind yourself that career growth is not always linear?
Q_DOWNGRADE_001_018,DOWNGRADE_001,SOCIAL_EMOTIONAL,66,100,90,85,100,68,85,Some people appear emotionally stable externally while silently struggling with career disappointment internally. How true is this for you?
Q_DOWNGRADE_001_019,DOWNGRADE_001,SOCIAL_EMOTIONAL,66,100,100,85,100,80,89,"After receiving encouragement or support regarding your career future, how emotionally reassured do you usually feel?"
Q_DOWNGRADE_001_020,DOWNGRADE_001,SOCIAL_EMOTIONAL,66,100,100,85,100,68,87,"Even if your career path feels disappointing now, how confident are you that meaningful growth is still possible?"
Q_DOWNGRADE_001_021,DOWNGRADE_001,SOCIAL_EMOTIONAL,66,100,90,65,100,53,79,How ready are you to rebuild confidence and continue growing despite career setbacks?
Q_DOWNGRADE_001_022,DOWNGRADE_001,SOCIAL_EMOTIONAL,98,100,100,85,100,53,89,"If guidance on managing emotional stress from career setbacks was available, how willing would you be to apply it consistently?"
Q_DOWNGRADE_001_023,DOWNGRADE_001,SOCIAL_EMOTIONAL,84,100,90,65,100,53,82,How strongly do you believe emotional resilience is important for long-term career growth?
Q_DOWNGRADE_001_024,DOWNGRADE_001,SOCIAL_EMOTIONAL,66,100,100,85,100,53,84,"If you received one practical strategy today to emotionally manage career setbacks better, how likely are you to apply it seriously?"
Q_PCN_001_020,PCN_001,CONFIDENCE_DEVELOPMENT,66,100,90,85,100,68,85,How confident are you that you can eventually succeed even when starting behind others in a new field?
Q_DOWNGRADE_001_025,DOWNGRADE_001,SOCIAL_EMOTIONAL,66,100,100,85,100,53,84,"Even if career setbacks feel emotionally painful now, how hopeful are you that you can eventually rebuild confidence and professional fulfillment over time?"
Q_PROINSTAB_001_001,PROINSTAB_001,SOCIAL_EMOTIONAL,98,100,90,65,100,53,84,How well are you currently able to separate professional instability from your emotional wellbeing and personal life?
Q_PROINSTAB_001_002,PROINSTAB_001,SOCIAL_EMOTIONAL,84,100,100,65,100,53,84,"How often do career-related uncertainties negatively affect your mood, relationships, or daily emotional state?"
Q_PROINSTAB_001_003,PROINSTAB_001,SOCIAL_EMOTIONAL,84,100,100,65,100,53,84,"Compared to others around you, how well do you think you emotionally handle professional uncertainty or instability?"
Q_PROINSTAB_001_004,PROINSTAB_001,SOCIAL_EMOTIONAL,98,100,90,65,100,53,84,Do you sometimes feel that professional instability affects your emotional peace more than it should?
Q_PROINSTAB_001_005,PROINSTAB_001,SOCIAL_EMOTIONAL,98,100,100,100,100,53,92,"If your professional situation became more uncertain tomorrow, how confident are you that you could still maintain emotional stability?"
Q_PROINSTAB_001_006,PROINSTAB_001,SOCIAL_EMOTIONAL,84,100,90,65,100,53,82,How emotionally stressful does professional instability currently feel to you?
Q_PROINSTAB_001_007,PROINSTAB_001,SOCIAL_EMOTIONAL,41,100,100,65,100,53,77,"How often do career-related uncertainties emotionally affect your motivation, focus, or energy levels?"
Q_PROINSTAB_001_008,PROINSTAB_001,SOCIAL_EMOTIONAL,66,100,90,65,100,53,79,How emotionally draining is it for you to deal with uncertain professional outcomes or future plans?
Q_PROINSTAB_001_009,PROINSTAB_001,SOCIAL_EMOTIONAL,66,100,90,65,100,53,79,How strongly do career setbacks or professional uncertainty affect your confidence or self-worth?
Q_PROINSTAB_001_010,PROINSTAB_001,SOCIAL_EMOTIONAL,66,100,100,65,100,53,81,"Compared to last year, how much more difficult has emotionally handling professional uncertainty become for you?"
Q_PROINSTAB_001_011,PROINSTAB_001,SOCIAL_EMOTIONAL,84,100,90,65,100,68,85,How often do professional worries affect your ability to relax or enjoy personal time?
Q_PROINSTAB_001_012,PROINSTAB_001,SOCIAL_EMOTIONAL,84,100,100,65,100,68,86,"How often do you carry stress from career uncertainty into conversations, relationships, or daily interactions?"
Q_PROINSTAB_001_013,PROINSTAB_001,SOCIAL_EMOTIONAL,84,100,100,85,100,68,90,"During periods of professional instability, how often do you feel emotionally overwhelmed or mentally exhausted?"
Q_PROINSTAB_001_014,PROINSTAB_001,SOCIAL_EMOTIONAL,84,100,90,85,100,68,88,How likely are you to lose emotional balance when your professional future feels uncertain?
Q_PROINSTAB_001_015,PROINSTAB_001,SOCIAL_EMOTIONAL,98,100,90,65,100,68,87,How often do thoughts about professional instability disturb your emotional peace for long periods?
Q_PROINSTAB_001_016,PROINSTAB_001,SOCIAL_EMOTIONAL,84,100,100,85,100,68,90,"When professional uncertainty becomes emotionally stressful, how effectively can you restore emotional balance and focus?"
Q_PROINSTAB_001_017,PROINSTAB_001,SOCIAL_EMOTIONAL,66,100,90,85,100,68,85,How often do you intentionally engage in activities that help protect your emotional wellbeing during uncertain career periods?
Q_PROINSTAB_001_018,PROINSTAB_001,SOCIAL_EMOTIONAL,41,100,90,65,100,68,77,Some people become so emotionally affected by career uncertainty that it impacts multiple areas of life. How true is this for you?
Q_PROINSTAB_001_019,PROINSTAB_001,SOCIAL_EMOTIONAL,66,100,100,85,100,80,89,"After receiving reassurance, support, or clarity about your professional future, how emotionally relieved do you usually feel?"
Q_PROINSTAB_001_020,PROINSTAB_001,SOCIAL_EMOTIONAL,98,100,100,85,100,68,92,"Even if professional instability feels emotionally difficult now, how confident are you that you can gradually build stronger emotional resilience?"
Q_PROINSTAB_001_021,PROINSTAB_001,SOCIAL_EMOTIONAL,84,100,90,85,100,53,85,How ready are you to actively improve your emotional resilience during periods of professional uncertainty?
Q_PROINSTAB_001_022,PROINSTAB_001,SOCIAL_EMOTIONAL,98,100,100,85,100,53,89,"If proper guidance was available, how willing would you be to learn healthier ways to manage emotional spillover from career instability?"
Q_PROINSTAB_001_023,PROINSTAB_001,SOCIAL_EMOTIONAL,84,100,90,85,100,53,85,How strongly do you believe emotional wellbeing is important even during uncertain or unstable professional phases?
Q_PROINSTAB_001_024,PROINSTAB_001,SOCIAL_EMOTIONAL,98,100,100,85,100,53,89,"If you learned one practical strategy today to better manage emotional stress caused by professional instability, how likely are you to apply it consistently?"
Q_PROINSTAB_001_025,PROINSTAB_001,SOCIAL_EMOTIONAL,98,100,100,85,100,53,89,"Even if professional instability feels emotionally overwhelming now, how hopeful are you that you can eventually maintain emotional balance and personal wellbeing during uncertain periods?"
Q_PCN_001_001,PCN_001,CONFIDENCE_DEVELOPMENT,41,100,90,85,100,53,78,How confident do you feel when competing with peers in areas where you are still learning?
Q_PCN_001_002,PCN_001,CONFIDENCE_DEVELOPMENT,41,100,90,85,100,53,78,How often do you feel uncertain about your abilities when surrounded by highly skilled peers?
Q_PCN_001_003,PCN_001,CONFIDENCE_DEVELOPMENT,66,100,90,85,100,53,82,Do you feel emotionally discouraged when others progress faster than you in a new field?
Q_REINVENT_001_013_v7,REINVENT_001,CAREER_GROWTH,66,100,100,85,100,80,89,"When facing rejection or failure, how long does it usually affect your emotional state?"
Q_PCN_001_004,PCN_001,CONFIDENCE_DEVELOPMENT,66,100,100,65,100,53,81,"Compared to your peers, how confident do you feel about your ability to eventually succeed in unfamiliar domains?"
Q_PCN_001_005,PCN_001,CONFIDENCE_DEVELOPMENT,66,100,100,85,100,53,84,"If you entered a completely new competitive environment tomorrow, how prepared would you feel emotionally and mentally?"
Q_PCN_001_006,PCN_001,CONFIDENCE_DEVELOPMENT,41,100,90,65,100,53,75,How stressful does it feel to compete with people who seem more experienced or talented than you?
Q_PCN_001_007,PCN_001,CONFIDENCE_DEVELOPMENT,41,100,90,85,100,53,78,How often do you feel mentally drained after comparing your progress with others?
Q_PCN_001_008,PCN_001,CONFIDENCE_DEVELOPMENT,66,100,90,85,100,53,82,How much pressure do you feel to prove yourself quickly when entering a new domain?
Q_PCN_001_009,PCN_001,CONFIDENCE_DEVELOPMENT,66,100,90,65,100,53,79,How strongly do external expectations make you feel that you should already be highly skilled in new environments?
Q_PCN_001_010,PCN_001,CONFIDENCE_DEVELOPMENT,41,100,100,65,100,53,77,"Compared to last year, how much more pressure do you feel to compete successfully with peers?"
Q_PCN_001_011,PCN_001,CONFIDENCE_DEVELOPMENT,66,100,90,65,100,80,84,How often do you avoid participating in opportunities because you fear being judged by more skilled peers?
Q_PCN_001_012,PCN_001,CONFIDENCE_DEVELOPMENT,41,100,90,85,100,68,81,How often do you underestimate your abilities after seeing others perform better?
Q_PCN_001_013,PCN_001,CONFIDENCE_DEVELOPMENT,66,100,100,85,100,68,87,"During competitive situations, how effectively are you able to stay focused on your own progress?"
Q_PCN_001_014,PCN_001,CONFIDENCE_DEVELOPMENT,41,100,90,85,100,68,81,How likely are you to remain silent or withdraw when surrounded by highly confident peers?
Q_PCN_001_015,PCN_001,CONFIDENCE_DEVELOPMENT,66,100,90,65,100,68,82,How often do you feel that others are naturally more capable than you in unfamiliar domains?
Q_PCN_001_016,PCN_001,CONFIDENCE_DEVELOPMENT,66,100,100,85,100,68,87,"When facing stronger competition, how effectively can you stay motivated and continue improving?"
Q_PCN_001_017,PCN_001,CONFIDENCE_DEVELOPMENT,41,100,90,65,100,68,77,How often do you intentionally focus on learning instead of comparing yourself with others?
Q_PCN_001_018,PCN_001,CONFIDENCE_DEVELOPMENT,41,100,100,85,100,68,82,"How often do you push yourself excessively to keep up with peers, even when mentally exhausted?"
Q_PCN_001_019,PCN_001,CONFIDENCE_DEVELOPMENT,66,100,100,85,100,68,87,"After setbacks or comparisons, how quickly do you regain confidence and motivation?"
Q_PCN_001_021,PCN_001,CONFIDENCE_DEVELOPMENT,41,100,90,65,100,53,75,How ready are you to step into unfamiliar competitive environments for personal growth?
Q_PCN_001_022,PCN_001,CONFIDENCE_DEVELOPMENT,66,100,100,85,100,53,84,"If mentorship and support were available, how willing would you be to improve your confidence in competitive environments?"
Q_PCN_001_023,PCN_001,CONFIDENCE_DEVELOPMENT,66,100,90,65,100,53,79,How strongly do you believe confidence can grow through consistent learning and experience?
Q_PCN_001_024,PCN_001,CONFIDENCE_DEVELOPMENT,98,100,100,85,100,53,89,"If given one practical strategy to improve confidence during competition, how likely are you to apply it consistently?"
Q_PCN_001_025,PCN_001,CONFIDENCE_DEVELOPMENT,98,100,100,85,100,53,89,"Even if competition feels intimidating now, how hopeful are you that you can eventually become confident in new domains?"
Q_REINVENT_001_001_v7,REINVENT_001,CAREER_GROWTH,41,100,100,85,100,53,80,"When thinking about rebuilding your future, how hopeful do you genuinely feel inside?"
Q_REINVENT_001_002_v7,REINVENT_001,CAREER_GROWTH,66,100,100,85,100,53,84,"During periods of major change, how often do you feel emotionally uncertain about what comes next?"
Q_REINVENT_001_003_v7,REINVENT_001,CAREER_GROWTH,41,100,100,85,100,53,80,"When others seem to progress faster, how difficult is it to stay positive about your own journey?"
Q_REINVENT_001_004_v7,REINVENT_001,CAREER_GROWTH,41,100,90,65,100,53,75,Do you sometimes fear that your efforts to reinvent yourself may not work out?
Q_REINVENT_001_005_v7,REINVENT_001,CAREER_GROWTH,41,100,90,85,100,53,78,How easy is it for you to imagine a better version of your future despite current struggles?
Q_REINVENT_001_006_v7,REINVENT_001,CAREER_GROWTH,60,100,90,35,100,53,73,How emotionally exhausting does personal reinvention feel these days?
Q_REINVENT_001_007_v7,REINVENT_001,CAREER_GROWTH,41,100,90,65,100,53,75,How often do doubts about the future reduce your daily motivation?
Q_REINVENT_001_008_v7,REINVENT_001,CAREER_GROWTH,41,100,90,65,100,53,75,How much does fear of failure stop you from fully committing to change?
Q_REINVENT_001_009_v7,REINVENT_001,CAREER_GROWTH,41,100,90,65,100,53,75,How often do you feel emotionally behind compared to where you expected yourself to be?
Q_REINVENT_001_010_v7,REINVENT_001,CAREER_GROWTH,66,100,100,85,100,53,84,"During setbacks, how difficult is it for you to emotionally recover and continue?"
Q_REINVENT_001_011_v7,REINVENT_001,CAREER_GROWTH,41,100,90,65,100,68,77,How often do negative thoughts stop you from taking new opportunities seriously?
Q_REINVENT_001_012_v7,REINVENT_001,CAREER_GROWTH,41,100,90,65,100,68,77,How often do you question whether your efforts are actually leading anywhere meaningful?
Q_REINVENT_001_016_v7,REINVENT_001,CAREER_GROWTH,84,100,100,85,100,68,90,"When emotional discouragement appears, how effectively can you regain optimism?"
Q_REINVENT_001_017_v7,REINVENT_001,CAREER_GROWTH,84,100,90,85,100,68,88,How often do you actively remind yourself of past growth during difficult transitions?
Q_REINVENT_001_018_v7,REINVENT_001,CAREER_GROWTH,41,100,90,85,100,68,81,Do you continue taking small steps forward even when emotionally uncertain?
Q_REINVENT_001_019_v7,REINVENT_001,CAREER_GROWTH,66,100,100,85,100,80,89,"After receiving emotional support, how hopeful do you usually feel afterward?"
Q_REINVENT_001_020_v7,REINVENT_001,CAREER_GROWTH,66,100,100,100,100,68,89,"Even during uncertainty, how strongly do you believe your situation can improve over time?"
Q_REINVENT_001_021_v7,REINVENT_001,CAREER_GROWTH,66,100,90,65,100,53,79,How ready are you to continue rebuilding yourself despite emotional setbacks?
Q_REINVENT_001_022_v7,REINVENT_001,CAREER_GROWTH,66,100,100,85,100,53,84,"If you had emotional guidance and support, how willing would you be to continue reinventing yourself?"
Q_REINVENT_001_023_v7,REINVENT_001,CAREER_GROWTH,66,100,90,65,100,53,79,How strongly do you believe emotional resilience can grow through difficult experiences?
Q_REINVENT_001_024_v7,REINVENT_001,CAREER_GROWTH,41,100,100,85,100,53,80,"If given one small step toward rebuilding your future, how likely are you to genuinely try it?"
Q_REINVENT_001_025_v7,REINVENT_001,CAREER_GROWTH,41,100,100,65,100,53,77,"Despite current uncertainty, how hopeful are you that your future can become emotionally fulfilling again?"
Q_RECOVERY_001_001,RECOVERY_001,EMOTIONAL_RECOVERY,98,100,100,85,100,53,89,"After facing a career setback or failed transition, how difficult is it for you to emotionally move forward?"
Q_RECOVERY_001_002,RECOVERY_001,EMOTIONAL_RECOVERY,66,100,100,85,100,53,84,"When career plans do not work out as expected, how personally do you take the failure?"
Q_RECOVERY_001_003,RECOVERY_001,EMOTIONAL_RECOVERY,66,100,100,85,100,65,86,"After seeing others succeed while you face setbacks, how discouraged do you usually feel?"
Q_RECOVERY_001_004,RECOVERY_001,EMOTIONAL_RECOVERY,84,100,90,65,100,53,82,Do failed career attempts sometimes make you question your abilities or potential?
Q_RECOVERY_001_005,RECOVERY_001,EMOTIONAL_RECOVERY,66,100,100,85,100,53,84,"After a setback, how confident do you feel about trying again in the future?"
Q_RECOVERY_001_006,RECOVERY_001,EMOTIONAL_RECOVERY,66,100,90,65,100,53,79,How emotionally exhausting do career disappointments feel to you?
Q_RECOVERY_001_007,RECOVERY_001,EMOTIONAL_RECOVERY,41,100,90,65,100,53,75,How often do thoughts about past failures affect your daily motivation or focus?
Q_RECOVERY_001_008,RECOVERY_001,EMOTIONAL_RECOVERY,66,100,90,65,100,53,79,How much has disappointment from past career failures reduced your willingness to take risks again?
Q_RECOVERY_001_009,RECOVERY_001,EMOTIONAL_RECOVERY,78,100,90,20,100,53,74,How strongly do family or social expectations increase the emotional impact of career setbacks?
Q_RECOVERY_001_010,RECOVERY_001,EMOTIONAL_RECOVERY,41,100,100,65,100,53,77,"Compared to earlier in your life, how much harder has it become to emotionally recover from failures now?"
Q_RECOVERY_001_011,RECOVERY_001,EMOTIONAL_RECOVERY,66,100,100,85,100,68,87,"After experiencing a setback, how often do you avoid new opportunities out of fear of failing again?"
Q_RECOVERY_001_012,RECOVERY_001,EMOTIONAL_RECOVERY,84,100,90,65,100,68,85,How often do you replay career mistakes repeatedly in your mind?
Q_RECOVERY_001_013,RECOVERY_001,EMOTIONAL_RECOVERY,84,100,100,85,100,68,90,"During conversations about career success, how emotionally uncomfortable do you feel after setbacks?"
Q_RECOVERY_001_014,RECOVERY_001,EMOTIONAL_RECOVERY,66,100,90,85,100,68,85,How likely are you to doubt yourself even before trying again after a previous failure?
Q_RECOVERY_001_015,RECOVERY_001,EMOTIONAL_RECOVERY,66,100,100,85,100,68,87,"After setbacks, how often do you isolate yourself emotionally from others?"
Q_RECOVERY_001_016,RECOVERY_001,EMOTIONAL_RECOVERY,41,100,100,85,100,68,82,"When disappointment increases, how effectively are you able to emotionally calm yourself and regain balance?"
Q_RECOVERY_001_017,RECOVERY_001,EMOTIONAL_RECOVERY,98,100,90,85,100,68,90,How often do you seek emotional support or guidance after career disappointments?
Q_RECOVERY_001_018,RECOVERY_001,EMOTIONAL_RECOVERY,41,100,90,65,100,68,77,Some people distract themselves instead of emotionally processing setbacks. How true is this for you?
Q_RECOVERY_001_019,RECOVERY_001,EMOTIONAL_RECOVERY,66,100,100,85,100,80,89,"After receiving encouragement from others, how hopeful do you usually feel again?"
Q_RECOVERY_001_020,RECOVERY_001,EMOTIONAL_RECOVERY,84,100,100,85,100,68,90,"Even after setbacks, how strongly do you believe you can eventually succeed in your career journey?"
Q_RECOVERY_001_021,RECOVERY_001,EMOTIONAL_RECOVERY,84,100,90,85,100,53,85,How ready are you to emotionally rebuild yourself after career disappointments?
Q_RECOVERY_001_022,RECOVERY_001,EMOTIONAL_RECOVERY,98,100,100,85,100,53,89,"If proper emotional guidance was available, how willing would you be to work on rebuilding confidence after setbacks?"
Q_RECOVERY_001_023,RECOVERY_001,EMOTIONAL_RECOVERY,41,100,90,65,100,53,75,How strongly do you believe setbacks can eventually help people grow stronger emotionally?
Q_RECOVERY_001_024,RECOVERY_001,EMOTIONAL_RECOVERY,84,100,100,85,100,53,87,"If given one small emotional recovery exercise today, how likely are you to seriously try it?"
Q_RECOVERY_001_025,RECOVERY_001,EMOTIONAL_RECOVERY,66,100,100,85,100,53,84,"Even if recovery feels slow right now, how hopeful are you that you can emotionally recover and grow stronger with time?"
Q_SURVIVE_REINVENT_001_001,SURVIVE_REINVENT_001,EMOTIONAL_RECOVERY,98,100,90,65,100,53,84,How balanced do you feel between meeting your immediate financial/personal needs and planning for long-term career reinvention?
