concern_id,concern_name,canonical_type,archetype_key,assignment_score,token_matches,assignment_method,grounding_source,governed
CONCERN_LIF_237,Exploring Careers Without Fear of Judgment,Problem,performance_anxiety,0.28,1,signature,name_only,false
CONCERN_LIF_2408,Sleep Discipline Affecting Academic Performance,Capability,time_self_discipline,0.58,1,signature+behavior,direct_cpb,false
CONCERN_LIF_2410,Students Showing Burnout Symptoms During Competitive Preparation,Outcome,emotional_regulation,0.28,1,signature,propagated,false
CONCERN_LIF_2411,Physical Wellbeing Due to Academic Pressure,Problem,performance_anxiety,0.28,1,signature,name_only,false
CONCERN_LIF_2412,Emotional Stability During Heavy Schedules,Capability,emotional_regulation,0.58,1,signature+behavior,direct_cpb,false
CONCERN_LIF_2415,Academic Pressure Alongside Extracurriculars,Problem,performance_anxiety,0.28,1,signature,name_only,false
CONCERN_LIF_2416,Students Showing Emotional Exhaustion Despite Good Scores,Outcome,emotional_regulation,0.4,2,signature,name_only,false
CONCERN_LIF_2417,Stress Recovery After Intensive Academic Cycles,Problem,performance_anxiety,0.28,1,signature,name_only,false
CONCERN_LIF_2418,Building Healthy Academic Habits Early,Capability,academic_achievement,0.58,1,signature+behavior,direct_cpb,false
CONCERN_LIF_2420,Self-Regulation in Independent Learning Environments,Capability,learning_comprehension,0.58,1,signature+behavior,direct_cpb,false
CONCERN_LIF_2422,Academic Identity Formation During Adolescence,Problem,identity_self_awareness,0.28,1,signature,propagated,false
CONCERN_LIF_305,Learning Skills in Unstructured Environments,Capability,learning_comprehension,0.58,1,signature+behavior,direct_cpb,false
CONCERN_LIF_320,"Holistic Integration of Skills, Confidence, and Execution",Capability,confidence_self_efficacy,0.58,1,signature+behavior,direct_cpb,false
CONCERN_LIF_323,Building Competency Through Collaborative Learning,Capability,learning_comprehension,0.58,1,signature+behavior,direct_cpb,false
CONCERN_LIF_338,Applying Skills Without Validation,Capability,expectations_pressure,0.28,1,signature,name_only,false
CONCERN_LIF_346,Awareness of Meta-Learning Strategies,Capability,identity_self_awareness,0.28,1,signature,direct_cpb,false
CONCERN_LIF_372,Awareness of Industry-Relevant Competencies,Capability,identity_self_awareness,0.58,1,signature+behavior,direct_cpb,false
CONCERN_LIF_388,Workplace Decision-Making,Problem,decision_judgment,0.58,1,signature+behavior,propagated,false
CONCERN_LIF_400,Transitioning from Campus to Workplace Identity,Problem,identity_self_awareness,0.28,1,signature,name_only,false
CONCERN_LIF_407,Motivation After Repeated Placement Delays,Problem,motivation_drive,0.28,1,signature,name_only,false
CONCERN_LIF_418,Build Meaningful Professional Relationships,Capability,career_professional_growth,0.58,1,signature+behavior,direct_cpb,false
CONCERN_LIF_426,Build Professional Credibility Early,Capability,career_professional_growth,0.58,1,signature+behavior,direct_cpb,false
CONCERN_LIF_453,Building Career Confidence After Layoffs or Offer Revocations,Capability,career_professional_growth,0.58,1,signature+behavior,direct_cpb,false
CONCERN_LIF_474,Adapt Resume for Different Roles,Capability,adaptability_change,0.28,1,signature,direct_cpb,false
CONCERN_LIF_50,Industry Awareness About Emerging Careers,Capability,identity_self_awareness,0.58,1,signature+behavior,direct_cpb,false
CONCERN_LIF_569,Adapting to Rapid Workplace Changes,Capability,performance_anxiety,0.28,1,signature,direct_cpb,false
CONCERN_LIF_58,Self-Confidence in Competitive Placement Environments,Capability,performance_anxiety,0.58,1,signature+behavior,direct_cpb,false
CONCERN_LIF_606,Build Strategic Visibility Internally,Capability,leadership_influence,0.28,1,signature,direct_cpb,false
CONCERN_LIF_636,Advocate for Career Advancement,Problem,career_professional_growth,0.4,2,signature,name_only,false
CONCERN_LIF_646,Build Long-Term Leadership Identity,Capability,leadership_influence,0.58,1,signature+behavior,direct_cpb,false
CONCERN_LIF_660,"Holistic Integration of Leadership, Performance, and Wellbeing",Capability,learning_comprehension,0.28,1,signature,name_only,false
CONCERN_LIF_670,Translate Academic Knowledge into Execution,Problem,academic_achievement,0.28,1,signature,name_only,false
CONCERN_LIF_712,Build Professional Influence Early,Capability,career_professional_growth,0.58,1,signature+behavior,direct_cpb,false
CONCERN_LIF_716,Learn from Workplace Mistakes Strategically,Problem,learning_comprehension,0.28,1,signature,name_only,false
CONCERN_LIF_757,Emotional Confidence During Leadership Exposure,Capability,leadership_influence,0.58,1,signature+behavior,direct_cpb,false
CONCERN_LIF_774,Influencing Senior Stakeholders,Problem,leadership_influence,0.58,1,signature+behavior,propagated,false
CONCERN_LIF_808,Navigating Board-Level Expectations,Capability,performance_anxiety,0.28,1,signature,direct_cpb,false
CONCERN_LIF_830,Build Strategic Alignment During Rapid Growth,Capability,career_professional_growth,0.58,1,signature+behavior,direct_cpb,false
CONCERN_LIF_838,Handling Boardroom Disagreements,Capability,performance_anxiety,0.28,1,signature,direct_cpb,false
CONCERN_LIF_84,Professional Etiquette During Industry Interaction,Problem,career_professional_growth,0.4,2,signature,name_only,false
CONCERN_LIF_852,Build Organizational Resilience Beyond Individual Leadership,Capability,leadership_influence,0.58,1,signature+behavior,direct_cpb,false
CONCERN_LIF_878,Build Trust Across Diverse Leadership Teams,Capability,leadership_influence,0.58,1,signature+behavior,direct_cpb,false
CONCERN_LIF_936,Build Enterprise Decision-Making Frameworks,Capability,decision_judgment,0.7,2,signature+behavior,direct_cpb,false
CONCERN_LIF_970,Explaining Career Shift Decisions,Problem,decision_judgment,0.28,1,signature,name_only,false
CONCERN_LIF_976,Evaluate Long-Term Fit in a New Industry,Capability,career_professional_growth,0.58,1,signature+behavior,direct_cpb,false
CONCERN_LIF_986,Build Confidence in Unfamiliar Work Environments,Capability,performance_anxiety,0.58,1,signature+behavior,direct_cpb,false
CONCERN_LON_1467,self-confidence during public speaking,Capability,communication_expression,0.58,1,signature+behavior,direct_cpb,false
CONCERN_LON_1557,Uncertainty about long-term career direction,Problem,identity_self_awareness,0.28,1,signature,name_only,false
CONCERN_MAT_1423,long-term personal vision,Problem,leadership_influence,0.28,1,signature,name_only,false
CONCERN_MET_1591,understanding of attention span limitations,Capability,focus_attention,0.28,1,signature,direct_cpb,false
CONCERN_MET_2303,Hesitation in Asking for Academic Help,Behavior,academic_achievement,0.28,1,signature,name_only,false
CONCERN_MOT_1008,Translate Previous Leadership Experience into New Contexts,Capability,leadership_influence,0.58,1,signature+behavior,direct_cpb,false
CONCERN_MOT_102,Accuracy Under Extreme Time Pressure,Problem,performance_anxiety,0.28,1,signature,name_only,false
CONCERN_MOT_1030,Rebuilding Leadership Identity in New Domains,Capability,leadership_influence,0.58,1,signature+behavior,direct_cpb,false
CONCERN_MOT_1040,Adapt Personal Branding Across Professional Ecosystems,Capability,career_professional_growth,0.58,1,signature+behavior,direct_cpb,false
CONCERN_MOT_1070,Long-Term Professional Relevance,Problem,career_professional_growth,0.58,1,signature+behavior,propagated,false
CONCERN_MOT_1098,Build Strategic Decision-Making Confidence,Capability,decision_judgment,0.58,1,signature+behavior,direct_cpb,false
CONCERN_MOT_1118,Build Emotional Boundaries in Professional Relationships,Capability,career_professional_growth,0.58,1,signature+behavior,direct_cpb,false
CONCERN_MOT_1126,Handling Cross-Hierarchy Interactions,Capability,performance_anxiety,0.28,1,signature,direct_cpb,false
CONCERN_MOT_1146,Managing Multi-Stakeholder Expectations,Capability,performance_anxiety,0.28,1,signature,direct_cpb,false
CONCERN_MOT_1190,Visibility into Student Leadership Participation Equity,Capability,leadership_influence,0.58,1,signature+behavior,direct_cpb,false
CONCERN_MOT_1227,Faculty Collaboration and Knowledge Sharing,Capability,collaboration_teamwork,0.58,1,signature+behavior,direct_cpb,false
CONCERN_MOT_1244,Detect Institutional Communication Breakdown Patterns,Outcome,communication_expression,0.28,1,signature,name_only,false
CONCERN_MOT_1256,Build Institution-Wide Self-Learning Culture,Capability,learning_comprehension,0.58,1,signature+behavior,direct_cpb,false
CONCERN_MOT_1289,Student Emotional Wellbeing Institutionally,Problem,emotional_regulation,0.28,1,signature,name_only,false
CONCERN_MOT_13,Building Industry-Relevant Skills,Capability,career_professional_growth,0.28,1,signature,direct_cpb,false
CONCERN_MOT_130,Concept Integration Across Subjects,Problem,learning_comprehension,0.7,2,signature+behavior,propagated,false
CONCERN_MOT_1308,Measure Student Ownership and Accountability Trends,Capability,time_self_discipline,0.58,1,signature+behavior,direct_cpb,false
CONCERN_MOT_132,Self-Belief Before Final Exams,Problem,confidence_self_efficacy,0.28,1,signature,name_only,false
CONCERN_MOT_1442,Fear of asking doubts in class,Problem,performance_anxiety,0.28,1,signature,name_only,false
CONCERN_MOT_1520,Emotional suppression affecting self-understanding,Capability,emotional_regulation,0.28,1,signature,name_only,false
CONCERN_MOT_1535,Fear of acknowledging weaknesses,Problem,performance_anxiety,0.28,1,signature,name_only,false
CONCERN_MOT_1681,Critical Thinking Skills,Capability,critical_reflective_thinking,0.7,2,signature+behavior,propagated,false
CONCERN_MOT_174,Recall Integration Across Revision Layers,Problem,learning_comprehension,0.4,2,signature,name_only,false
CONCERN_MOT_1744,Procrastination,Behavior,time_self_discipline,0.28,1,signature,name_only,false
CONCERN_MOT_181,Consistency After Motivational Crashes,Problem,time_self_discipline,0.28,1,signature,name_only,false
CONCERN_MOT_1837,Real-World Problem Solving,Problem,critical_reflective_thinking,0.28,1,signature,propagated,false
CONCERN_MOT_1855,Fear of Missing Opportunities,Problem,performance_anxiety,0.28,1,signature,name_only,false
CONCERN_MOT_1857,Moral Judgment,Problem,expectations_pressure,0.28,1,signature,name_only,false
CONCERN_MOT_1860,Child Losing Interest in Family Traditions,Problem,motivation_drive,0.28,1,signature,name_only,false
CONCERN_MOT_1861,Child Losing Interest in Cultural Identity,Problem,identity_self_awareness,0.28,1,signature,name_only,false
CONCERN_MOT_1870,Emotional Breakdown During Exams,Outcome,emotional_regulation,0.58,1,signature+behavior,propagated,false
CONCERN_MOT_1874,Emotional Boundaries Online,Problem,emotional_regulation,0.28,1,signature,name_only,false
CONCERN_MOT_1898,Child Becoming Overdependent on Motivation,Problem,motivation_drive,0.28,1,signature,name_only,false
CONCERN_MOT_1914,Child Struggling with Emotional Consistency,Problem,emotional_regulation,0.28,1,signature,name_only,false
CONCERN_MOT_1930,Child Losing Sense of Direction in Life,Problem,identity_self_awareness,0.28,1,signature,name_only,false
CONCERN_MOT_1947,Reading Comprehension,Problem,learning_comprehension,0.4,2,signature,propagated,false
CONCERN_MOT_1963,Academic Persistence,Capability,resilience_recovery,0.28,1,signature,name_only,false
CONCERN_MOT_1964,Academic Pressure,Problem,performance_anxiety,0.28,1,signature,name_only,false
CONCERN_MOT_1970,Long-Term Learning Consistency,Problem,time_self_discipline,0.28,1,signature,name_only,false
CONCERN_MOT_1986,Adaptability to Academic Changes,Trait,academic_achievement,0.58,1,signature+behavior,propagated,false
CONCERN_MOT_1992,Academic Ownership,Capability,motivation_drive,0.58,1,signature+behavior,direct_cpb,false
CONCERN_MOT_1993,Setting Academic Priorities,Problem,time_self_discipline,0.58,1,signature+behavior,propagated,false
CONCERN_MOT_2056,Academic Prioritization During Exams,Problem,academic_achievement,0.7,2,signature+behavior,propagated,false
CONCERN_MOT_2078,Self-Motivation During Independent Learning,Problem,learning_comprehension,0.28,1,signature,name_only,false
CONCERN_MOT_2079,Exam Fear Before Results,Problem,academic_achievement,0.4,2,signature,name_only,false
CONCERN_MOT_2099,Academic Momentum,Problem,academic_achievement,0.58,1,signature+behavior,propagated,false
CONCERN_MOT_2100,Learning Reflection Skills,Capability,learning_comprehension,0.58,1,signature+behavior,direct_cpb,false
CONCERN_MOT_2124,Managing Students with Exam Anxiety,Problem,performance_anxiety,0.28,1,signature,name_only,false
CONCERN_MOT_2128,Handling Students with Weak Retention Ability,Capability,learning_comprehension,0.28,1,signature,name_only,false
CONCERN_MOT_2135,Building Conceptual Clarity in Large Classrooms,Capability,learning_comprehension,0.28,1,signature,direct_cpb,false
CONCERN_MOT_214,Match Interests with Career Opportunities,Problem,career_professional_growth,0.28,1,signature,name_only,false
CONCERN_MOT_2149,Encouraging Reflective Learning,Problem,critical_reflective_thinking,0.28,1,signature,name_only,false
CONCERN_MOT_2172,Identifying Hidden Emotional Distress in Students,Problem,emotional_regulation,0.28,1,signature,name_only,false
CONCERN_MOT_2181,Students with Weak Writing Speed,Problem,communication_expression,0.28,1,signature,propagated,false
CONCERN_MOT_2214,Managing Students with Weak Academic Follow-Through,Capability,academic_achievement,0.58,1,signature+behavior,direct_cpb,false
CONCERN_MOT_2220,Supporting Students with Weak Exam Strategy Skills,Capability,academic_achievement,0.58,1,signature+behavior,direct_cpb,false
CONCERN_MOT_2223,Supporting Students with Weak Cognitive Flexibility,Trait,adaptability_change,0.28,1,signature,name_only,false
CONCERN_MOT_2231,Helping Students Maintain Long-Term Academic Discipline,Capability,time_self_discipline,0.58,1,signature+behavior,direct_cpb,false
CONCERN_MOT_2236,Managing Students with Weak Multi-Step Problem Solving Skills,Capability,critical_reflective_thinking,0.58,1,signature+behavior,direct_cpb,false
CONCERN_MOT_224,Discussing Career Aspirations,Problem,career_professional_growth,0.28,1,signature,name_only,false
CONCERN_MOT_229,Understanding Skill Requirements for Careers,Capability,identity_self_awareness,0.28,1,signature,direct_cpb,false
CONCERN_MOT_2326,Multiple Academic Expectations,Problem,expectations_pressure,0.28,1,signature,name_only,false
CONCERN_MOT_2328,Consistency in Daily Academic Effort,Problem,time_self_discipline,0.28,1,signature,name_only,false
CONCERN_MOT_2393,Students Depending Entirely on External Motivation,Problem,motivation_drive,0.28,1,signature,name_only,false
CONCERN_MOT_2394,Sense of Responsibility Toward Academic Goals,Problem,motivation_drive,0.28,1,signature,name_only,false
CONCERN_MOT_2395,Motivation After Repeated Failures,Problem,resilience_recovery,0.28,1,signature,name_only,false
CONCERN_MOT_2396,Students Showing Reduced Initiative in Learning Activities,Problem,motivation_drive,0.28,1,signature,name_only,false
CONCERN_MOT_2397,Persistence During Difficult Problem Solving,Capability,resilience_recovery,0.28,1,signature,propagated,false
CONCERN_MOT_2398,Encouraging Self-Driven Revision Habits,Problem,learning_comprehension,0.28,1,signature,name_only,false
CONCERN_MOT_2399,Students Losing Interest After Initial Enthusiasm,Problem,motivation_drive,0.4,2,signature,name_only,false
CONCERN_MOT_240,Emotional Recovery After Career-Related Rejections,Problem,resilience_recovery,0.28,1,signature,name_only,false
CONCERN_MOT_2400,Alignment Between Academic Effort and Personal Goals,Problem,motivation_drive,0.4,2,signature,name_only,false
CONCERN_MOT_2401,Building Long-Term Academic Commitment,Capability,academic_achievement,0.58,1,signature+behavior,direct_cpb,false
CONCERN_MOT_2402,Students Unable to Sustain Consistent Study Discipline,Capability,time_self_discipline,0.28,1,signature,direct_cpb,false
CONCERN_MOT_2464,Managing Students with Weak Understanding of Exam Expectations,Capability,academic_achievement,0.58,1,signature+behavior,direct_cpb,false
CONCERN_MOT_2468,Handling Students with Weak Preparedness for Future Academic Challenges,Capability,academic_achievement,0.58,1,signature+behavior,direct_cpb,false
CONCERN_MOT_2474,Adaptability to Academic Changes,Trait,academic_achievement,0.58,1,signature+behavior,propagated,false
CONCERN_MOT_2480,Academic Ownership,Capability,motivation_drive,0.58,1,signature+behavior,direct_cpb,false
CONCERN_MOT_2481,Setting Academic Priorities,Problem,time_self_discipline,0.58,1,signature+behavior,propagated,false
CONCERN_MOT_260,Navigating Career Uncertainty Independently,Capability,adaptability_change,0.28,1,signature,name_only,false
CONCERN_MOT_266,Prioritize Important Skills,Capability,time_self_discipline,0.28,1,signature,direct_cpb,false
CONCERN_MOT_301,Building Consistency in Advanced Skill Practice,Capability,time_self_discipline,0.58,1,signature+behavior,direct_cpb,false
CONCERN_MOT_308,Learn from Real-World Failures,Problem,resilience_recovery,0.28,1,signature,name_only,false
CONCERN_MOT_332,Benchmark Personal Growth Realistically,Problem,career_professional_growth,0.28,1,signature,name_only,false
CONCERN_MOT_342,Solving Open-Ended Challenges,Capability,performance_anxiety,0.28,1,signature,direct_cpb,false
CONCERN_MOT_349,Emotional Pressure from Skill Expectations,Problem,performance_anxiety,0.28,1,signature,name_only,false
CONCERN_MOT_360,"Holistic Integration of Learning, Execution, and Confidence",Capability,learning_comprehension,0.7,2,signature+behavior,direct_cpb,false
CONCERN_MOT_408,Understanding of Workplace Accountability Standards,Capability,expectations_pressure,0.28,1,signature,propagated,false
CONCERN_MOT_438,Handling Workplace Competition,Capability,performance_anxiety,0.28,1,signature,direct_cpb,false
CONCERN_MOT_480,Salary Negotiation During Offers,Problem,negotiation_advocacy,0.4,2,signature,propagated,false
CONCERN_MOT_496,Rejoining Workforce After Career Breaks,Problem,career_professional_growth,0.28,1,signature,name_only,false
CONCERN_MOT_504,Adapt to AI-Driven Hiring Trends,Capability,adaptability_change,0.4,2,signature,direct_cpb,false
CONCERN_MOT_548,Applying for Stretch Roles,Capability,performance_anxiety,0.28,1,signature,direct_cpb,false
CONCERN_MOT_574,Communicate Strategic Ideas Clearly,Capability,communication_expression,0.4,2,signature,direct_cpb,false
CONCERN_MOT_590,Public Speaking During Leadership Forums,Capability,leadership_influence,0.58,1,signature+behavior,direct_cpb,false
CONCERN_MOT_614,Career Relevance Amid AI Transformation,Problem,career_professional_growth,0.28,1,signature,name_only,false
CONCERN_MOT_639,Pressure from Unrealistic Workplace Timelines,Problem,performance_anxiety,0.28,1,signature,name_only,false
CONCERN_MOT_648,Build Career Portability Across Industries,Capability,career_professional_growth,0.58,1,signature+behavior,direct_cpb,false
CONCERN_MOT_710,Handling Workplace Ambiguity Independently,Problem,adaptability_change,0.58,1,signature+behavior,propagated,false
CONCERN_MOT_736,Handle Workplace Independence Without Overthinking,Behavior,performance_anxiety,0.28,1,signature,name_only,false
CONCERN_MOT_746,Managing Workplace Pressure Independently,Problem,performance_anxiety,0.28,1,signature,propagated,false
CONCERN_MOT_816,Handling High-Stakes Organizational Politics,Capability,performance_anxiety,0.28,1,signature,direct_cpb,false
CONCERN_MOT_837,Family Expectations During Leadership Growth,Capability,leadership_influence,0.58,1,signature+behavior,direct_cpb,false
CONCERN_MOT_840,Build Leadership Legacy Beyond Immediate Results,Capability,leadership_influence,0.58,1,signature+behavior,direct_cpb,false
CONCERN_MOT_917,Leadership Credibility During Failed Initiatives,Capability,leadership_influence,0.58,1,signature+behavior,direct_cpb,false
CONCERN_MOT_92,Career Adaptability During Industry Changes,Trait,career_professional_growth,0.4,2,signature,name_only,false
CONCERN_MOT_978,Handling New Workplace Expectations,Capability,expectations_pressure,0.4,2,signature,direct_cpb,false
CONCERN_MOT_990,Rebuilding Professional Reputation,Problem,expectations_pressure,0.28,1,signature,name_only,false
CONCERN_MUL_1582,Fear of lagging behind peers in career progress,Problem,performance_anxiety,0.28,1,signature,name_only,false
CONCERN_ORG_1166,Visibility into Leadership Readiness Among Students,Outcome,leadership_influence,0.58,1,signature+behavior,propagated,false
CONCERN_ORG_1179,Balancing Academic Excellence with Student Wellbeing,Capability,academic_achievement,0.58,1,signature+behavior,direct_cpb,false
CONCERN_ORG_1184,Identify Communication Anxiety Among Students,Problem,performance_anxiety,0.28,1,signature,name_only,false
CONCERN_ORG_1204,Detect Student Confidence Collapse Early,Outcome,confidence_self_efficacy,0.28,1,signature,name_only,false
CONCERN_ORG_1212,Detect Emotional Safety Differences Across Classrooms,Capability,emotional_regulation,0.58,1,signature+behavior,direct_cpb,false
CONCERN_ORG_1225,Detecting Classroom Participation Anxiety,Problem,performance_anxiety,0.28,1,signature,propagated,false
CONCERN_ORG_1279,Long-Term Learning Progression,Problem,learning_comprehension,0.28,1,signature,name_only,false
CONCERN_ORG_1296,Visibility into Student Behavioral Pattern Changes,Capability,adaptability_change,0.28,1,signature,direct_cpb,false
CONCERN_ORG_1344,Measure Student Emotional Resilience During Career Uncertainty,Trait,resilience_recovery,0.28,1,signature,name_only,false
CONCERN_OVE_2316,Hidden Emotional Distress Behind Good Performance,Problem,emotional_regulation,0.28,1,signature,name_only,false
CONCERN_OVE_2317,Child Suppressing Negative Emotions to Avoid Conflict,Problem,emotional_regulation,0.28,1,signature,name_only,false
CONCERN_OVE_2318,Excessive Fear of Making Mistakes,Problem,performance_anxiety,0.28,1,signature,name_only,false
CONCERN_OVE_2337,Students Unable to Sustain Attention in Class,Problem,focus_attention,0.28,1,signature,name_only,false
CONCERN_OWN_435,Recovering Emotionally from Workplace Mistakes,Problem,career_professional_growth,0.28,1,signature,name_only,false
CONCERN_PAR_1363,classroom participation,Problem,academic_achievement,0.28,1,signature,name_only,false
CONCERN_PER_1359,Fear of mathematics and science,Problem,performance_anxiety,0.28,1,signature,name_only,false
CONCERN_PER_1401,Uncertainty about future-proof careers,Problem,adaptability_change,0.28,1,signature,name_only,false
CONCERN_PER_1409,motivation to pursue long-term goals,Problem,motivation_drive,0.4,2,signature,name_only,false
CONCERN_PER_1411,resilience after setbacks,Trait,resilience_recovery,0.4,2,signature,name_only,false
CONCERN_PER_1414,emotional regulation during conflicts,Capability,emotional_regulation,0.7,2,signature+behavior,direct_cpb,false
CONCERN_PER_1426,ethical judgment and integrity awareness,Capability,identity_self_awareness,0.28,1,signature,name_only,false
CONCERN_PER_1431,self-awareness about strengths and weaknesses,Problem,identity_self_awareness,0.28,1,signature,name_only,false
CONCERN_PER_1432,Excessive comparison with peers,Behavior,expectations_pressure,0.28,1,signature,name_only,false
CONCERN_PER_1440,Emotional outbursts during academic stress,Problem,performance_anxiety,0.28,1,signature,name_only,false
CONCERN_PER_1461,academic uncertainty,Problem,adaptability_change,0.28,1,signature,name_only,false
CONCERN_PER_1476,conflict management among student leaders,Problem,leadership_influence,0.28,1,signature,name_only,false
CONCERN_PER_1495,ethical leadership orientation,Capability,leadership_influence,0.58,1,signature+behavior,direct_cpb,false
CONCERN_PER_1501,Overdependence on external validation,Problem,expectations_pressure,0.28,1,signature,name_only,false
CONCERN_PER_1503,Fear of expressing authentic identity,Problem,performance_anxiety,0.28,1,signature,name_only,false
CONCERN_PER_1514,understanding social strengths and weaknesses,Problem,learning_comprehension,0.28,1,signature,name_only,false
CONCERN_PER_1518,adaptability to changing environments,Trait,adaptability_change,0.28,1,signature,name_only,false
CONCERN_PER_1523,Students ignoring non-academic dimensions of identity,Problem,identity_self_awareness,0.28,1,signature,name_only,false
CONCERN_PER_1530,Dependence on external validation for confidence,Capability,confidence_self_efficacy,0.28,1,signature,name_only,false
CONCERN_PER_1547,Inconsistent self-discipline affecting growth,Capability,time_self_discipline,0.7,2,signature+behavior,direct_cpb,false
CONCERN_PER_1549,resilience after setbacks,Trait,resilience_recovery,0.4,2,signature,name_only,false
CONCERN_PER_1552,aligning actions with goals,Problem,motivation_drive,0.28,1,signature,name_only,false
CONCERN_PER_1568,Fear of failure influencing career choices,Problem,performance_anxiety,0.28,1,signature,name_only,false
CONCERN_PER_1600,awareness of cognitive fatigue,Outcome,identity_self_awareness,0.28,1,signature,name_only,false
CONCERN_PER_1610,identifying emotional impact on learning,Capability,learning_comprehension,0.58,1,signature+behavior,direct_cpb,false
CONCERN_PER_1623,Emotional breakdown after negative feedback,Outcome,emotional_regulation,0.28,1,signature,name_only,false
CONCERN_PLA_1325,Student Adaptability for Dynamic Careers,Trait,adaptability_change,0.28,1,signature,name_only,false
CONCERN_PLA_1340,Detect Student Fear of Interviews and Assessments,Problem,performance_anxiety,0.28,1,signature,name_only,false
CONCERN_PRO_1417,communication and interpersonal behaviour,Capability,communication_expression,0.58,1,signature+behavior,direct_cpb,false
CONCERN_PRO_1485,vision and long-term thinking,Capability,critical_reflective_thinking,0.58,1,signature+behavior,direct_cpb,false
CONCERN_PRO_1615,assessing readiness for higher-level learning,Outcome,learning_comprehension,0.28,1,signature,name_only,false
CONCERN_PRO_1635,Fear of self-reflection due to insecurity,Problem,performance_anxiety,0.28,1,signature,name_only,false
CONCERN_PSY_1462,Overreaction to minor academic setbacks,Problem,resilience_recovery,0.28,1,signature,name_only,false
CONCERN_PUR_1522,self-discipline and accountability,Capability,time_self_discipline,0.7,2,signature+behavior,direct_cpb,false
CONCERN_PUR_1585,Uncertainty about balancing work-life priorities,Problem,time_self_discipline,0.28,1,signature,name_only,false
CONCERN_PUR_1647,Academic Focus,Problem,focus_attention,0.28,1,signature,name_only,false
CONCERN_REC_1447,ownership toward learning,Capability,time_self_discipline,0.58,1,signature+behavior,direct_cpb,false
CONCERN_REC_1516,Students unable to articulate who they are,Problem,communication_expression,0.28,1,signature,name_only,false
CONCERN_REC_1550,curiosity about self-development,Trait,curiosity_innovation,0.28,1,signature,name_only,false
CONCERN_REF_1543,adaptability during life transitions,Trait,adaptability_change,0.28,1,signature,name_only,false
CONCERN_REF_1622,measurable personal growth tracking,Problem,career_professional_growth,0.28,1,signature,name_only,false
CONCERN_REF_1646,connect personal growth with future goals,Problem,motivation_drive,0.28,1,signature,name_only,false
CONCERN_RES_1448,Digital addiction affecting learning habits,Problem,learning_comprehension,0.28,1,signature,name_only,false
CONCERN_SEL_117,Peer Pressure in Coaching Environments,Problem,performance_anxiety,0.28,1,signature,name_only,false
CONCERN_SEL_1396,Confusion between degree and career outcomes,Problem,career_professional_growth,0.58,1,signature+behavior,propagated,false
CONCERN_SEL_1481,communication during presentations and interviews,Capability,communication_expression,0.28,1,signature,name_only,false
CONCERN_SEL_1498,identify personal interests,Capability,motivation_drive,0.28,1,signature,direct_cpb,false
CONCERN_SEL_1511,awareness about behavioral patterns,Capability,identity_self_awareness,0.58,1,signature+behavior,direct_cpb,false
CONCERN_SEL_1526,balancing individuality with social expectations,Capability,social_connection_belonging,0.58,1,signature+behavior,direct_cpb,false
CONCERN_SEL_1528,identify personal growth areas,Capability,career_professional_growth,0.28,1,signature,direct_cpb,false
CONCERN_SEL_1540,Underestimating capabilities due to comparison,Behavior,expectations_pressure,0.28,1,signature,name_only,false
CONCERN_SEL_1541,clarity about personal values,Capability,identity_self_awareness,0.28,1,signature,direct_cpb,false
CONCERN_SEL_1545,ownership for personal growth,Capability,time_self_discipline,0.58,1,signature+behavior,direct_cpb,false
CONCERN_SEL_1548,balancing ambition and wellbeing,Capability,motivation_drive,0.28,1,signature,propagated,false
CONCERN_SEL_1551,Identity confusion during adolescence,Problem,identity_self_awareness,0.28,1,signature,propagated,false
CONCERN_SEL_1564,Comparing career progress with peers,Problem,career_professional_growth,0.28,1,signature,name_only,false
CONCERN_SEL_157,Confidence During Long Syllabus Completion,Capability,performance_anxiety,0.58,1,signature+behavior,direct_cpb,false
CONCERN_SEL_1588,identifying academic strengths and weaknesses,Problem,academic_achievement,0.28,1,signature,name_only,false
CONCERN_SEL_1595,self-confidence despite competency,Capability,confidence_self_efficacy,0.58,1,signature+behavior,propagated,false
CONCERN_SEL_1596,awareness about learning blockers,Capability,learning_comprehension,0.58,1,signature+behavior,direct_cpb,false
CONCERN_SEL_1597,recognizing conceptual understanding gaps,Problem,learning_comprehension,0.4,2,signature,propagated,false
CONCERN_SEL_1607,understanding of multitasking limitations,Behavior,focus_attention,0.28,1,signature,name_only,false
CONCERN_SEL_1609,awareness about communication strengths,Capability,identity_self_awareness,0.58,1,signature+behavior,propagated,false
CONCERN_SEL_1620,confidence despite strong capability,Capability,confidence_self_efficacy,0.58,1,signature+behavior,propagated,false
CONCERN_SEL_1624,Dependence on external validation for motivation,Trait,expectations_pressure,0.28,1,signature,name_only,false
CONCERN_SEL_1626,reflection after exam performance,Problem,critical_reflective_thinking,0.28,1,signature,name_only,false
CONCERN_SEL_1630,clarity about long-term personal growth,Capability,career_professional_growth,0.58,1,signature+behavior,direct_cpb,false
CONCERN_SEL_1632,awareness of emotional triggers,Capability,emotional_regulation,0.58,1,signature+behavior,direct_cpb,false
CONCERN_SEL_1827,Declining Family Values Alignment,Problem,identity_self_awareness,0.28,1,signature,name_only,false
CONCERN_SEL_1984,Consistency in Attendance,Problem,time_self_discipline,0.28,1,signature,name_only,false
CONCERN_SEL_2019,Revision Consistency,Problem,time_self_discipline,0.28,1,signature,name_only,false
