concern_id,behavior_statement,observability,human_realism,distinctiveness,actionability,total,accepted
CONCERN_LIF_1733,loses focus within minutes of starting {task},5,5,4,5,19,true
CONCERN_LIF_1733,gets pulled away from {task} by distractions,5,5,4,5,19,true
CONCERN_LIF_1733,checks the phone repeatedly during {task},5,5,4,5,19,true
CONCERN_LIF_1733,switches between tasks without finishing any,5,5,4,5,19,true
CONCERN_LIF_1738,struggles to organize {task},3,2,2,3,10,false
CONCERN_LIF_1738,needs prompting to keep up with {task},3,2,2,3,10,false
CONCERN_LIF_1738,lets {task} slip without follow-through,3,2,2,3,10,false
CONCERN_LIF_1739,keeps to themselves around {peers},5,5,4,5,19,true
CONCERN_LIF_1739,holds back when interacting with {peers},3,2,2,3,10,false
CONCERN_LIF_1739,avoids social situations at {setting},3,2,2,3,10,false
CONCERN_LIF_1740,reacts strongly to small setbacks,5,5,4,5,19,true
CONCERN_LIF_1740,shows visible discomfort during {task},3,2,2,3,10,false
CONCERN_LIF_1740,struggles to stay composed under pressure,3,2,2,3,10,false
CONCERN_LIF_1751,avoids presenting in front of {peers},5,5,4,5,19,true
CONCERN_LIF_1751,avoids speaking up in {setting},5,5,4,5,19,true
CONCERN_LIF_1751,avoids challenges for fear of failing,5,5,4,5,19,true
CONCERN_LIF_1753,compares themselves unfavourably to {peers},5,5,4,5,19,true
CONCERN_LIF_1753,feels overwhelmed by {task},5,5,4,5,19,true
CONCERN_LIF_1753,shows visible discomfort during {task},3,2,2,3,10,false
CONCERN_LIF_177,under-prepares for interviews,5,5,4,5,19,true
CONCERN_LIF_177,arrives underprepared for {task},5,5,4,5,19,true
CONCERN_LIF_177,crams the night before {evaluation},5,5,4,5,19,true
CONCERN_LIF_1772,struggles to organize {task},3,2,2,3,10,false
CONCERN_LIF_1772,needs prompting to keep up with {task},3,2,2,3,10,false
CONCERN_LIF_1772,lets {task} slip without follow-through,3,2,2,3,10,false
CONCERN_LIF_1773,struggles to organize {task},3,2,2,3,10,false
CONCERN_LIF_1773,needs prompting to keep up with {task},3,2,2,3,10,false
CONCERN_LIF_1773,lets {task} slip without follow-through,3,2,2,3,10,false
CONCERN_LIF_1774,keeps to themselves around {peers},5,5,4,5,19,true
CONCERN_LIF_1774,holds back when interacting with {peers},3,2,2,3,10,false
CONCERN_LIF_1774,avoids social situations at {setting},3,2,2,3,10,false
CONCERN_LIF_1775,reacts strongly to small setbacks,5,5,4,5,19,true
CONCERN_LIF_1775,shows visible discomfort during {task},3,2,2,3,10,false
CONCERN_LIF_1775,struggles to stay composed under pressure,3,2,2,3,10,false
CONCERN_LIF_1778,struggles to organize {task},3,2,2,3,10,false
CONCERN_LIF_1778,needs prompting to keep up with {task},3,2,2,3,10,false
CONCERN_LIF_1778,lets {task} slip without follow-through,3,2,2,3,10,false
CONCERN_LIF_1779,struggles to organize {task},3,2,2,3,10,false
CONCERN_LIF_1779,needs prompting to keep up with {task},3,2,2,3,10,false
CONCERN_LIF_1779,lets {task} slip without follow-through,3,2,2,3,10,false
CONCERN_LIF_1785,struggles to organize {task},3,2,2,3,10,false
CONCERN_LIF_1785,needs prompting to keep up with {task},3,2,2,3,10,false
CONCERN_LIF_1785,lets {task} slip without follow-through,3,2,2,3,10,false
CONCERN_LIF_1792,struggles to organize {task},3,2,2,3,10,false
CONCERN_LIF_1792,needs prompting to keep up with {task},3,2,2,3,10,false
CONCERN_LIF_1792,lets {task} slip without follow-through,3,2,2,3,10,false
CONCERN_LIF_1830,struggles to organize {task},3,2,2,3,10,false
CONCERN_LIF_1830,needs prompting to keep up with {task},3,2,2,3,10,false
CONCERN_LIF_1830,lets {task} slip without follow-through,3,2,2,3,10,false
CONCERN_LIF_1835,misses opportunities by not acting on them,5,5,4,5,19,true
CONCERN_LIF_1835,cannot describe a clear next career step,5,5,4,5,19,true
CONCERN_LIF_1835,struggles to meet expectations set by {authority},5,5,4,5,19,true
CONCERN_LIF_1839,struggles to organize {task},3,2,2,3,10,false
CONCERN_LIF_1839,needs prompting to keep up with {task},3,2,2,3,10,false
CONCERN_LIF_1839,lets {task} slip without follow-through,3,2,2,3,10,false
CONCERN_LIF_1840,feels overwhelmed by {task},5,5,4,5,19,true
CONCERN_LIF_1840,shows visible discomfort during {task},3,2,2,3,10,false
CONCERN_LIF_1840,struggles to stay composed under pressure,3,2,2,3,10,false
CONCERN_LIF_1850,feels unsure of where they fit at {setting},5,5,4,5,19,true
CONCERN_LIF_1850,struggles to make progress at {setting},3,2,2,3,10,false
CONCERN_LIF_1850,avoids tasks tied to career growth,3,2,2,3,10,false
CONCERN_LIF_1851,struggles to organize {task},3,2,2,3,10,false
CONCERN_LIF_1851,needs prompting to keep up with {task},3,2,2,3,10,false
CONCERN_LIF_1851,lets {task} slip without follow-through,3,2,2,3,10,false
CONCERN_LIF_1852,worries excessively before {evaluation},5,5,4,5,19,true
CONCERN_LIF_1852,shows visible discomfort during {task},3,2,2,3,10,false
CONCERN_LIF_1852,struggles to stay composed under pressure,3,2,2,3,10,false
CONCERN_LIF_187,struggles to organize {task},3,2,2,3,10,false
CONCERN_LIF_187,needs prompting to keep up with {task},3,2,2,3,10,false
CONCERN_LIF_187,lets {task} slip without follow-through,3,2,2,3,10,false
CONCERN_LIF_1875,struggles to organize {task},3,2,2,3,10,false
CONCERN_LIF_1875,needs prompting to keep up with {task},3,2,2,3,10,false
CONCERN_LIF_1875,lets {task} slip without follow-through,3,2,2,3,10,false
CONCERN_LIF_1876,avoids challenges for fear of failing,5,5,4,5,19,true
CONCERN_LIF_1876,shows visible discomfort during {task},3,2,2,3,10,false
CONCERN_LIF_1876,struggles to stay composed under pressure,3,2,2,3,10,false
CONCERN_LIF_1882,struggles to organize {task},3,2,2,3,10,false
CONCERN_LIF_1882,needs prompting to keep up with {task},3,2,2,3,10,false
CONCERN_LIF_1882,lets {task} slip without follow-through,3,2,2,3,10,false
CONCERN_LIF_1885,gives up after the first mistake,5,5,4,5,19,true
CONCERN_LIF_1885,rarely explores topics beyond what is required,5,5,4,5,19,true
CONCERN_LIF_1885,re-reads notes without testing recall,5,5,4,5,19,true
CONCERN_LIF_1888,keeps to themselves around {peers},5,5,4,5,19,true
CONCERN_LIF_1888,holds back when interacting with {peers},3,2,2,3,10,false
CONCERN_LIF_1888,avoids social situations at {setting},3,2,2,3,10,false
CONCERN_LIF_1889,keeps to themselves around {peers},5,5,4,5,19,true
CONCERN_LIF_1889,holds back when interacting with {peers},3,2,2,3,10,false
CONCERN_LIF_1889,avoids social situations at {setting},3,2,2,3,10,false
CONCERN_LIF_1903,feels drained and disengaged from {task},5,5,4,5,19,true
CONCERN_LIF_1903,shows visible discomfort during {task},3,2,2,3,10,false
CONCERN_LIF_1903,struggles to stay composed under pressure,3,2,2,3,10,false
CONCERN_LIF_1904,struggles to organize {task},3,2,2,3,10,false
CONCERN_LIF_1904,needs prompting to keep up with {task},3,2,2,3,10,false
CONCERN_LIF_1904,lets {task} slip without follow-through,3,2,2,3,10,false
CONCERN_LIF_1905,gives up after the first mistake,5,5,4,5,19,true
CONCERN_LIF_1905,rarely explores topics beyond what is required,5,5,4,5,19,true
CONCERN_LIF_1905,re-reads notes without testing recall,5,5,4,5,19,true
CONCERN_LIF_1910,misses opportunities by not acting on them,5,5,4,5,19,true
CONCERN_LIF_1910,cannot describe a clear next career step,5,5,4,5,19,true
CONCERN_LIF_1910,avoids challenges for fear of failing,5,5,4,5,19,true
CONCERN_LIF_1917,struggles to organize {task},3,2,2,3,10,false
CONCERN_LIF_1917,needs prompting to keep up with {task},3,2,2,3,10,false
CONCERN_LIF_1917,lets {task} slip without follow-through,3,2,2,3,10,false
CONCERN_LIF_1921,feels drained and disengaged from {task},5,5,4,5,19,true
CONCERN_LIF_1921,keeps to themselves around {peers},5,5,4,5,19,true
CONCERN_LIF_1921,holds back when interacting with {peers},3,2,2,3,10,false
CONCERN_LIF_1969,repeats the same approach despite poor results,5,5,4,5,19,true
CONCERN_LIF_1969,struggles to organize {task},3,2,2,3,10,false
CONCERN_LIF_1969,needs prompting to keep up with {task},3,2,2,3,10,false
CONCERN_LIF_2144,doubts their ability to handle {task},5,5,4,5,19,true
CONCERN_LIF_2144,shows visible discomfort during {task},3,2,2,3,10,false
CONCERN_LIF_2144,struggles to stay composed under pressure,3,2,2,3,10,false
CONCERN_LIF_2264,avoids the hardest {task},5,5,4,5,19,true
CONCERN_LIF_2264,rarely notices how their actions affect {peers},5,5,4,5,19,true
CONCERN_LIF_2264,shows difficulty with {task},3,2,2,3,10,false
CONCERN_LIF_2280,avoids the hardest {task},5,5,4,5,19,true
CONCERN_LIF_2280,rarely explores topics beyond what is required,5,5,4,5,19,true
CONCERN_LIF_2280,shows difficulty with {task},3,2,2,3,10,false
CONCERN_LIF_2336,struggles to stay steady when routines change,5,5,4,5,19,true
CONCERN_LIF_2336,feels overwhelmed by {task},5,5,4,5,19,true
CONCERN_LIF_2336,shows visible discomfort during {task},3,2,2,3,10,false
CONCERN_LIF_237,avoids challenges for fear of failing,5,5,4,5,19,true
CONCERN_LIF_237,shows visible discomfort during {task},3,2,2,3,10,false
CONCERN_LIF_237,struggles to stay composed under pressure,3,2,2,3,10,false
CONCERN_LIF_2408,avoids the hardest {task},5,5,4,5,19,true
CONCERN_LIF_2408,gets pulled away from {task} by distractions,5,5,4,5,19,true
CONCERN_LIF_2408,abandons routines for {task} after a few days,5,5,4,5,19,true
CONCERN_LIF_2408,underperforms relative to their ability at {setting},5,5,4,5,19,true
CONCERN_LIF_2409,skips planned study sessions,5,5,4,5,19,true
CONCERN_LIF_2409,re-reads notes without testing recall,5,5,4,5,19,true
CONCERN_LIF_2409,shows difficulty with {task},3,2,2,3,10,false
CONCERN_LIF_2410,feels drained and disengaged from {task},5,5,4,5,19,true
CONCERN_LIF_2410,under-prepares for interviews,5,5,4,5,19,true
CONCERN_LIF_2410,arrives underprepared for {task},5,5,4,5,19,true
CONCERN_LIF_2410,crams the night before {evaluation},5,5,4,5,19,true
CONCERN_LIF_2411,avoids the hardest {task},5,5,4,5,19,true
CONCERN_LIF_2411,feels drained and disengaged from {task},5,5,4,5,19,true
CONCERN_LIF_2411,feels overwhelmed by {task},5,5,4,5,19,true
CONCERN_LIF_2412,reacts strongly to small setbacks,5,5,4,5,19,true
CONCERN_LIF_2412,struggles to stay steady when routines change,5,5,4,5,19,true
CONCERN_LIF_2412,shows visible discomfort during {task},3,2,2,3,10,false
CONCERN_LIF_2413,struggles to organize {task},3,2,2,3,10,false
CONCERN_LIF_2413,needs prompting to keep up with {task},3,2,2,3,10,false
CONCERN_LIF_2413,lets {task} slip without follow-through,3,2,2,3,10,false
CONCERN_LIF_2414,struggles to stay steady when routines change,5,5,4,5,19,true
CONCERN_LIF_2414,struggles to organize {task},3,2,2,3,10,false
CONCERN_LIF_2414,needs prompting to keep up with {task},3,2,2,3,10,false
CONCERN_LIF_2415,avoids the hardest {task},5,5,4,5,19,true
CONCERN_LIF_2415,feels overwhelmed by {task},5,5,4,5,19,true
CONCERN_LIF_2415,shows difficulty with {task},3,2,2,3,10,false
CONCERN_LIF_2416,feels drained and disengaged from {task},5,5,4,5,19,true
CONCERN_LIF_2416,reacts strongly to small setbacks,5,5,4,5,19,true
CONCERN_LIF_2416,shows visible discomfort during {task},3,2,2,3,10,false
CONCERN_LIF_2417,avoids the hardest {task},5,5,4,5,19,true
CONCERN_LIF_2417,struggles to bounce back after setbacks,5,5,4,5,19,true
CONCERN_LIF_2417,feels overwhelmed by {task},5,5,4,5,19,true
CONCERN_LIF_2418,avoids the hardest {task},5,5,4,5,19,true
CONCERN_LIF_2418,abandons routines for {task} after a few days,5,5,4,5,19,true
CONCERN_LIF_2418,shows difficulty with {task},3,2,2,3,10,false
CONCERN_LIF_2420,gives up after the first mistake,5,5,4,5,19,true
CONCERN_LIF_2420,rarely explores topics beyond what is required,5,5,4,5,19,true
CONCERN_LIF_2420,reacts strongly to small setbacks,5,5,4,5,19,true
CONCERN_LIF_2420,re-reads notes without testing recall,5,5,4,5,19,true
CONCERN_LIF_2422,avoids the hardest {task},5,5,4,5,19,true
CONCERN_LIF_2422,feels unsure of where they fit at {setting},5,5,4,5,19,true
CONCERN_LIF_2422,shows difficulty with {task},3,2,2,3,10,false
CONCERN_LIF_30,under-prepares for interviews,5,5,4,5,19,true
CONCERN_LIF_30,struggles to organize {task},3,2,2,3,10,false
CONCERN_LIF_30,needs prompting to keep up with {task},3,2,2,3,10,false
CONCERN_LIF_305,gives up after the first mistake,5,5,4,5,19,true
CONCERN_LIF_305,rarely explores topics beyond what is required,5,5,4,5,19,true
CONCERN_LIF_305,repeats the same approach despite poor results,5,5,4,5,19,true
CONCERN_LIF_305,re-reads notes without testing recall,5,5,4,5,19,true
CONCERN_LIF_320,doubts their ability to handle {task},5,5,4,5,19,true
CONCERN_LIF_320,repeats the same approach despite poor results,5,5,4,5,19,true
CONCERN_LIF_320,shows visible discomfort during {task},3,2,2,3,10,false
CONCERN_LIF_323,gives up after the first mistake,5,5,4,5,19,true
CONCERN_LIF_323,rarely explores topics beyond what is required,5,5,4,5,19,true
CONCERN_LIF_323,repeats the same approach despite poor results,5,5,4,5,19,true
CONCERN_LIF_323,re-reads notes without testing recall,5,5,4,5,19,true
CONCERN_LIF_338,compares themselves unfavourably to {peers},5,5,4,5,19,true
CONCERN_LIF_338,repeats the same approach despite poor results,5,5,4,5,19,true
CONCERN_LIF_338,struggles to organize {task},3,2,2,3,10,false
CONCERN_LIF_346,gives up after the first mistake,5,5,4,5,19,true
CONCERN_LIF_346,rarely explores topics beyond what is required,5,5,4,5,19,true
CONCERN_LIF_346,rarely notices how their actions affect {peers},5,5,4,5,19,true
CONCERN_LIF_346,re-reads notes without testing recall,5,5,4,5,19,true
CONCERN_LIF_372,rarely notices how their actions affect {peers},5,5,4,5,19,true
CONCERN_LIF_372,struggles to make progress at {setting},3,2,2,3,10,false
CONCERN_LIF_372,avoids tasks tied to career growth,3,2,2,3,10,false
CONCERN_LIF_388,puts off making decisions about {task},5,5,4,5,19,true
CONCERN_LIF_388,changes the decision repeatedly after making it,5,5,4,5,19,true
CONCERN_LIF_388,struggles to make progress at {setting},3,2,2,3,10,false
CONCERN_LIF_400,feels unsure of where they fit at {setting},5,5,4,5,19,true
CONCERN_LIF_400,struggles to make progress at {setting},3,2,2,3,10,false
CONCERN_LIF_400,avoids tasks tied to career growth,3,2,2,3,10,false
CONCERN_LIF_407,shows little energy for starting {task},5,5,4,5,19,true
CONCERN_LIF_407,struggles to organize {task},3,2,2,3,10,false
CONCERN_LIF_407,needs prompting to keep up with {task},3,2,2,3,10,false
CONCERN_LIF_418,avoids building professional relationships,5,5,4,5,19,true
CONCERN_LIF_418,struggles to make progress at {setting},3,2,2,3,10,false
CONCERN_LIF_418,avoids tasks tied to career growth,3,2,2,3,10,false
CONCERN_LIF_426,avoids building professional relationships,5,5,4,5,19,true
CONCERN_LIF_426,struggles to make progress at {setting},3,2,2,3,10,false
CONCERN_LIF_426,avoids tasks tied to career growth,3,2,2,3,10,false
CONCERN_LIF_453,misses opportunities by not acting on them,5,5,4,5,19,true
CONCERN_LIF_453,cannot describe a clear next career step,5,5,4,5,19,true
CONCERN_LIF_453,doubts their ability to handle {task},5,5,4,5,19,true
CONCERN_LIF_474,struggles to organize {task},3,2,2,3,10,false
CONCERN_LIF_474,needs prompting to keep up with {task},3,2,2,3,10,false
CONCERN_LIF_474,lets {task} slip without follow-through,3,2,2,3,10,false
CONCERN_LIF_50,rarely notices how their actions affect {peers},5,5,4,5,19,true
CONCERN_LIF_50,struggles to make progress at {setting},3,2,2,3,10,false
CONCERN_LIF_50,avoids tasks tied to career growth,3,2,2,3,10,false
CONCERN_LIF_509,under-prepares for interviews,5,5,4,5,19,true
CONCERN_LIF_509,struggles to organize {task},3,2,2,3,10,false
CONCERN_LIF_509,needs prompting to keep up with {task},3,2,2,3,10,false
CONCERN_LIF_530,struggles to organize {task},3,2,2,3,10,false
CONCERN_LIF_530,needs prompting to keep up with {task},3,2,2,3,10,false
CONCERN_LIF_530,lets {task} slip without follow-through,3,2,2,3,10,false
CONCERN_LIF_538,struggles to organize {task},3,2,2,3,10,false
CONCERN_LIF_538,needs prompting to keep up with {task},3,2,2,3,10,false
CONCERN_LIF_538,lets {task} slip without follow-through,3,2,2,3,10,false
CONCERN_LIF_569,struggles to make progress at {setting},3,2,2,3,10,false
CONCERN_LIF_569,avoids tasks tied to career growth,3,2,2,3,10,false
CONCERN_LIF_569,hesitates to act on opportunities,3,2,2,3,10,false
CONCERN_LIF_58,doubts their ability to handle {task},5,5,4,5,19,true
CONCERN_LIF_58,shows visible discomfort during {task},3,2,2,3,10,false
CONCERN_LIF_58,struggles to stay composed under pressure,3,2,2,3,10,false
CONCERN_LIF_598,struggles to organize {task},3,2,2,3,10,false
CONCERN_LIF_598,needs prompting to keep up with {task},3,2,2,3,10,false
CONCERN_LIF_598,lets {task} slip without follow-through,3,2,2,3,10,false
CONCERN_LIF_606,lets their contributions go unnoticed at {setting},5,5,4,5,19,true
CONCERN_LIF_606,struggles to set direction for {peers},5,5,4,5,19,true
CONCERN_LIF_606,struggles to make progress at {setting},3,2,2,3,10,false
CONCERN_LIF_636,misses opportunities by not acting on them,5,5,4,5,19,true
CONCERN_LIF_636,cannot describe a clear next career step,5,5,4,5,19,true
CONCERN_LIF_636,struggles to make progress at {setting},3,2,2,3,10,false
CONCERN_LIF_646,feels unsure of where they fit at {setting},5,5,4,5,19,true
CONCERN_LIF_646,avoids taking the lead with {peers},5,5,4,5,19,true
CONCERN_LIF_646,takes on everything instead of delegating,5,5,4,5,19,true
CONCERN_LIF_646,hesitates to give others honest feedback,5,5,4,5,19,true
CONCERN_LIF_654,struggles to organize {task},3,2,2,3,10,false
CONCERN_LIF_654,needs prompting to keep up with {task},3,2,2,3,10,false
CONCERN_LIF_654,lets {task} slip without follow-through,3,2,2,3,10,false
CONCERN_LIF_660,feels drained and disengaged from {task},5,5,4,5,19,true
CONCERN_LIF_660,avoids taking the lead with {peers},5,5,4,5,19,true
CONCERN_LIF_660,takes on everything instead of delegating,5,5,4,5,19,true
CONCERN_LIF_660,hesitates to give others honest feedback,5,5,4,5,19,true
CONCERN_LIF_660,underperforms relative to their ability at {setting},5,5,4,5,19,true
CONCERN_LIF_670,avoids the hardest {task},5,5,4,5,19,true
CONCERN_LIF_670,shows difficulty with {task},3,2,2,3,10,false
CONCERN_LIF_670,avoids tasks related to {task},3,2,2,3,10,false
CONCERN_LIF_712,avoids taking the lead with {peers},5,5,4,5,19,true
CONCERN_LIF_712,avoids building professional relationships,5,5,4,5,19,true
CONCERN_LIF_712,struggles to make progress at {setting},3,2,2,3,10,false
CONCERN_LIF_716,struggles to make progress at {setting},3,2,2,3,10,false
CONCERN_LIF_716,avoids tasks tied to career growth,3,2,2,3,10,false
CONCERN_LIF_716,hesitates to act on opportunities,3,2,2,3,10,false
CONCERN_LIF_757,doubts their ability to handle {task},5,5,4,5,19,true
CONCERN_LIF_757,avoids taking the lead with {peers},5,5,4,5,19,true
CONCERN_LIF_757,takes on everything instead of delegating,5,5,4,5,19,true
CONCERN_LIF_757,hesitates to give others honest feedback,5,5,4,5,19,true
CONCERN_LIF_757,reacts strongly to small setbacks,5,5,4,5,19,true
CONCERN_LIF_774,struggles to organize {task},3,2,2,3,10,false
CONCERN_LIF_774,needs prompting to keep up with {task},3,2,2,3,10,false
CONCERN_LIF_774,lets {task} slip without follow-through,3,2,2,3,10,false
CONCERN_LIF_792,struggles to organize {task},3,2,2,3,10,false
CONCERN_LIF_792,needs prompting to keep up with {task},3,2,2,3,10,false
CONCERN_LIF_792,lets {task} slip without follow-through,3,2,2,3,10,false
CONCERN_LIF_808,struggles to meet expectations set by {authority},5,5,4,5,19,true
CONCERN_LIF_808,struggles to organize {task},3,2,2,3,10,false
CONCERN_LIF_808,needs prompting to keep up with {task},3,2,2,3,10,false
CONCERN_LIF_830,works on tasks misaligned with their goals,5,5,4,5,19,true
CONCERN_LIF_830,struggles to set direction for {peers},5,5,4,5,19,true
CONCERN_LIF_830,rarely explores topics beyond what is required,5,5,4,5,19,true
CONCERN_LIF_830,lets their contributions go unnoticed at {setting},5,5,4,5,19,true
CONCERN_LIF_838,struggles to organize {task},3,2,2,3,10,false
CONCERN_LIF_838,needs prompting to keep up with {task},3,2,2,3,10,false
CONCERN_LIF_838,lets {task} slip without follow-through,3,2,2,3,10,false
CONCERN_LIF_84,avoids building professional relationships,5,5,4,5,19,true
CONCERN_LIF_84,struggles to make progress at {setting},3,2,2,3,10,false
CONCERN_LIF_84,avoids tasks tied to career growth,3,2,2,3,10,false
CONCERN_LIF_852,avoids taking the lead with {peers},5,5,4,5,19,true
CONCERN_LIF_852,takes on everything instead of delegating,5,5,4,5,19,true
CONCERN_LIF_852,hesitates to give others honest feedback,5,5,4,5,19,true
CONCERN_LIF_852,gives up after the first mistake,5,5,4,5,19,true
CONCERN_LIF_852,struggles to bounce back after setbacks,5,5,4,5,19,true
CONCERN_LIF_878,avoids taking the lead with {peers},5,5,4,5,19,true
CONCERN_LIF_878,takes on everything instead of delegating,5,5,4,5,19,true
CONCERN_LIF_878,hesitates to give others honest feedback,5,5,4,5,19,true
CONCERN_LIF_908,struggles to organize {task},3,2,2,3,10,false
CONCERN_LIF_908,needs prompting to keep up with {task},3,2,2,3,10,false
CONCERN_LIF_908,lets {task} slip without follow-through,3,2,2,3,10,false
CONCERN_LIF_936,puts off making decisions about {task},5,5,4,5,19,true
CONCERN_LIF_936,changes the decision repeatedly after making it,5,5,4,5,19,true
CONCERN_LIF_936,has difficulty thinking through {task},3,2,2,3,10,false
CONCERN_LIF_970,misses opportunities by not acting on them,5,5,4,5,19,true
CONCERN_LIF_970,cannot describe a clear next career step,5,5,4,5,19,true
CONCERN_LIF_970,struggles to make progress at {setting},3,2,2,3,10,false
CONCERN_LIF_976,struggles to fit into the culture at {setting},5,5,4,5,19,true
CONCERN_LIF_976,struggles to make progress at {setting},3,2,2,3,10,false
CONCERN_LIF_976,avoids tasks tied to career growth,3,2,2,3,10,false
CONCERN_LIF_986,doubts their ability to handle {task},5,5,4,5,19,true
CONCERN_LIF_986,shows visible discomfort during {task},3,2,2,3,10,false
CONCERN_LIF_986,struggles to stay composed under pressure,3,2,2,3,10,false
CONCERN_LON_1467,avoids presenting in front of {peers},5,5,4,5,19,true
CONCERN_LON_1467,avoids speaking up in {setting},5,5,4,5,19,true
CONCERN_LON_1467,doubts their ability to handle {task},5,5,4,5,19,true
CONCERN_LON_1557,cannot describe a clear next career step,5,5,4,5,19,true
CONCERN_LON_1557,misses opportunities by not acting on them,5,5,4,5,19,true
CONCERN_LON_1557,struggles to set direction for {peers},5,5,4,5,19,true
CONCERN_LON_1557,freezes when the path forward is unclear,5,5,4,5,19,true
CONCERN_MAT_1423,struggles to set direction for {peers},5,5,4,5,19,true
CONCERN_MAT_1423,avoids responsibility around {peers},3,2,2,3,10,false
CONCERN_MAT_1423,steps back from leading {task},3,2,2,3,10,false
CONCERN_MET_1591,misreads instructions for {task},5,5,4,5,19,true
CONCERN_MET_1591,loses focus within minutes of starting {task},5,5,4,5,19,true
CONCERN_MET_1591,switches between tasks without finishing any,5,5,4,5,19,true
CONCERN_MET_2303,avoids the hardest {task},5,5,4,5,19,true
CONCERN_MET_2303,shows difficulty with {task},3,2,2,3,10,false
CONCERN_MET_2303,avoids tasks related to {task},3,2,2,3,10,false
CONCERN_MOT_1008,avoids taking the lead with {peers},5,5,4,5,19,true
CONCERN_MOT_1008,takes on everything instead of delegating,5,5,4,5,19,true
CONCERN_MOT_1008,hesitates to give others honest feedback,5,5,4,5,19,true
CONCERN_MOT_102,feels overwhelmed by {task},5,5,4,5,19,true
CONCERN_MOT_102,misses {task} deadlines,5,5,4,5,19,true
CONCERN_MOT_102,underestimates how long {task} will take,5,5,4,5,19,true
CONCERN_MOT_102,starts {task} at the last minute,5,5,4,5,19,true
CONCERN_MOT_1030,feels unsure of where they fit at {setting},5,5,4,5,19,true
CONCERN_MOT_1030,avoids taking the lead with {peers},5,5,4,5,19,true
CONCERN_MOT_1030,takes on everything instead of delegating,5,5,4,5,19,true
CONCERN_MOT_1030,hesitates to give others honest feedback,5,5,4,5,19,true
CONCERN_MOT_1040,avoids building professional relationships,5,5,4,5,19,true
CONCERN_MOT_1040,struggles to make progress at {setting},3,2,2,3,10,false
CONCERN_MOT_1040,avoids tasks tied to career growth,3,2,2,3,10,false
CONCERN_MOT_1070,avoids building professional relationships,5,5,4,5,19,true
CONCERN_MOT_1070,struggles to make progress at {setting},3,2,2,3,10,false
CONCERN_MOT_1070,avoids tasks tied to career growth,3,2,2,3,10,false
CONCERN_MOT_1098,puts off making decisions about {task},5,5,4,5,19,true
CONCERN_MOT_1098,doubts their ability to handle {task},5,5,4,5,19,true
CONCERN_MOT_1098,changes the decision repeatedly after making it,5,5,4,5,19,true
CONCERN_MOT_1098,struggles to set direction for {peers},5,5,4,5,19,true
CONCERN_MOT_1098,lets their contributions go unnoticed at {setting},5,5,4,5,19,true
CONCERN_MOT_1118,reacts strongly to small setbacks,5,5,4,5,19,true
CONCERN_MOT_1118,avoids building professional relationships,5,5,4,5,19,true
CONCERN_MOT_1118,struggles to make progress at {setting},3,2,2,3,10,false
CONCERN_MOT_1126,struggles to organize {task},3,2,2,3,10,false
CONCERN_MOT_1126,needs prompting to keep up with {task},3,2,2,3,10,false
CONCERN_MOT_1126,lets {task} slip without follow-through,3,2,2,3,10,false
CONCERN_MOT_1146,struggles to meet expectations set by {authority},5,5,4,5,19,true
CONCERN_MOT_1146,struggles to organize {task},3,2,2,3,10,false
CONCERN_MOT_1146,needs prompting to keep up with {task},3,2,2,3,10,false
CONCERN_MOT_1165,struggles to fit into the culture at {setting},5,5,4,5,19,true
CONCERN_MOT_1165,repeats the same approach despite poor results,5,5,4,5,19,true
CONCERN_MOT_1165,struggles to organize {task},3,2,2,3,10,false
CONCERN_MOT_1190,avoids taking the lead with {peers},5,5,4,5,19,true
CONCERN_MOT_1190,takes on everything instead of delegating,5,5,4,5,19,true
CONCERN_MOT_1190,hesitates to give others honest feedback,5,5,4,5,19,true
CONCERN_MOT_1190,lets their contributions go unnoticed at {setting},5,5,4,5,19,true
CONCERN_MOT_120,under-prepares for interviews,5,5,4,5,19,true
CONCERN_MOT_120,crams the night before {evaluation},5,5,4,5,19,true
CONCERN_MOT_120,struggles to make progress at {setting},3,2,2,3,10,false
CONCERN_MOT_1227,stays silent during group work with {peers},5,5,4,5,19,true
CONCERN_MOT_1227,holds back when interacting with {peers},3,2,2,3,10,false
CONCERN_MOT_1227,avoids social situations at {setting},3,2,2,3,10,false
CONCERN_MOT_1244,avoids speaking up in {setting},5,5,4,5,19,true
CONCERN_MOT_1244,"gives very short, vague answers",5,5,4,5,19,true
CONCERN_MOT_1244,holds back when interacting with {peers},3,2,2,3,10,false
CONCERN_MOT_1256,struggles to fit into the culture at {setting},5,5,4,5,19,true
CONCERN_MOT_1256,gives up after the first mistake,5,5,4,5,19,true
CONCERN_MOT_1256,rarely explores topics beyond what is required,5,5,4,5,19,true
CONCERN_MOT_1256,re-reads notes without testing recall,5,5,4,5,19,true
CONCERN_MOT_1289,feels drained and disengaged from {task},5,5,4,5,19,true
CONCERN_MOT_1289,reacts strongly to small setbacks,5,5,4,5,19,true
CONCERN_MOT_1289,shows visible discomfort during {task},3,2,2,3,10,false
CONCERN_MOT_13,repeats the same approach despite poor results,5,5,4,5,19,true
CONCERN_MOT_13,struggles to make progress at {setting},3,2,2,3,10,false
CONCERN_MOT_13,avoids tasks tied to career growth,3,2,2,3,10,false
CONCERN_MOT_130,avoids the hardest {task},5,5,4,5,19,true
