kind,redundant,text_a,text_b,overlap,archetype_a,archetype_b,stakeholder_a,stakeholder_b
stakeholder,false,"Each day this week, note one moment of standing up or holding back.","Each day this week, have the student note one moment of standing up or holding back.",0.9,negotiation_advocacy,negotiation_advocacy,student,teacher
stakeholder,false,"Each day this week, note one moment of standing up or holding back.","Each workday this week, note one moment of standing up or holding back.",0.8,negotiation_advocacy,negotiation_advocacy,student,professional
stakeholder,false,"Each day this week, help your child note one moment of standing up or holding back.","Each day this week, have the student note one moment of standing up or holding back.",0.75,negotiation_advocacy,negotiation_advocacy,parent,teacher
stakeholder,false,"Each day this week, help your child note one moment of standing up or holding back.","Each workday this week, note one moment of standing up or holding back.",0.667,negotiation_advocacy,negotiation_advocacy,parent,professional
stakeholder,false,"Each day this week, have the student note one moment of standing up or holding back.","Each workday this week, note one moment of standing up or holding back.",0.727,negotiation_advocacy,negotiation_advocacy,teacher,professional
stakeholder,false,"Over the next 30 days, practise asking for what is deserved in one low-stakes situation a week.","Over the next 30 days, help your child practise asking for what is deserved in one low-stakes situation a week.",0.857,negotiation_advocacy,negotiation_advocacy,student,parent
stakeholder,false,"Over the next 30 days, practise asking for what is deserved in one low-stakes situation a week.","Over the next month, coach the student to practise asking for what is deserved in one low-stakes situation a week.",0.733,negotiation_advocacy,negotiation_advocacy,student,teacher
stakeholder,false,"Over the next 30 days, practise asking for what is deserved in one low-stakes situation a week.","Over the next 30 days at work, practise asking for what is deserved in one low-stakes situation a week.",0.923,negotiation_advocacy,negotiation_advocacy,student,professional
stakeholder,false,"Over the next 30 days, help your child practise asking for what is deserved in one low-stakes situation a week.","Over the next month, coach the student to practise asking for what is deserved in one low-stakes situation a week.",0.647,negotiation_advocacy,negotiation_advocacy,parent,teacher
stakeholder,false,"Over the next 30 days, help your child practise asking for what is deserved in one low-stakes situation a week.","Over the next 30 days at work, practise asking for what is deserved in one low-stakes situation a week.",0.8,negotiation_advocacy,negotiation_advocacy,parent,professional
stakeholder,false,"Over the next month, coach the student to practise asking for what is deserved in one low-stakes situation a week.","Over the next 30 days at work, practise asking for what is deserved in one low-stakes situation a week.",0.688,negotiation_advocacy,negotiation_advocacy,teacher,professional
stakeholder,false,"Across a 30-day plan, work with your client to practise asking for what is deserved in one low-stakes situation a week.","Over the next 30 days at work, practise asking for what is deserved in one low-stakes situation a week.",0.625,negotiation_advocacy,negotiation_advocacy,counselor,professional
stakeholder,false,"Over the next 90 days, build the confidence to negotiate and stand firm over the term.","Across this term, help your child build the confidence to negotiate and stand firm over the term.",0.636,negotiation_advocacy,negotiation_advocacy,student,parent
stakeholder,false,"Over the next 90 days, build the confidence to negotiate and stand firm over the term.","Across the term, support the student to build the confidence to negotiate and stand firm over the term.",0.636,negotiation_advocacy,negotiation_advocacy,student,teacher
stakeholder,false,"Over the next 90 days, build the confidence to negotiate and stand firm over the term.","Over the next quarter at work, build the confidence to negotiate and stand firm over the term.",0.727,negotiation_advocacy,negotiation_advocacy,student,professional
stakeholder,false,"Across this term, help your child build the confidence to negotiate and stand firm over the term.","Across the term, support the student to build the confidence to negotiate and stand firm over the term.",0.636,negotiation_advocacy,negotiation_advocacy,parent,teacher
stakeholder,false,Build a daily habit — a daily habit of stating one need without apologising.,Help your child build a daily habit — a daily habit of stating one need without apologising.,0.8,negotiation_advocacy,negotiation_advocacy,student,parent
stakeholder,false,Build a daily habit — a daily habit of stating one need without apologising.,Encourage a daily classroom habit — a daily habit of stating one need without apologising.,0.7,negotiation_advocacy,negotiation_advocacy,student,teacher
stakeholder,false,Build a daily habit — a daily habit of stating one need without apologising.,Anchor a daily habit with your client — a daily habit of stating one need without apologising.,0.7,negotiation_advocacy,negotiation_advocacy,student,counselor
stakeholder,false,Build a daily habit — a daily habit of stating one need without apologising.,Build a daily workday habit — a daily habit of stating one need without apologising.,0.889,negotiation_advocacy,negotiation_advocacy,student,professional
stakeholder,false,Help your child build a daily habit — a daily habit of stating one need without apologising.,Build a daily workday habit — a daily habit of stating one need without apologising.,0.727,negotiation_advocacy,negotiation_advocacy,parent,professional
stakeholder,false,Encourage a daily classroom habit — a daily habit of stating one need without apologising.,Anchor a daily habit with your client — a daily habit of stating one need without apologising.,0.636,negotiation_advocacy,negotiation_advocacy,teacher,counselor
stakeholder,false,Encourage a daily classroom habit — a daily habit of stating one need without apologising.,Build a daily workday habit — a daily habit of stating one need without apologising.,0.636,negotiation_advocacy,negotiation_advocacy,teacher,professional
stakeholder,false,Anchor a daily habit with your client — a daily habit of stating one need without apologising.,Build a daily workday habit — a daily habit of stating one need without apologising.,0.636,negotiation_advocacy,negotiation_advocacy,counselor,professional
stakeholder,false,"Practise this skill each week — making a calm, clear case for what is deserved.","Practise this skill each week at work — making a calm, clear case for what is deserved.",0.909,negotiation_advocacy,negotiation_advocacy,student,professional
stakeholder,false,"Give your child weekly practice — making a calm, clear case for what is deserved.","Set weekly practice for the student — making a calm, clear case for what is deserved.",0.667,negotiation_advocacy,negotiation_advocacy,parent,teacher
stakeholder,false,"Give your child weekly practice — making a calm, clear case for what is deserved.","Assign your client weekly practice — making a calm, clear case for what is deserved.",0.667,negotiation_advocacy,negotiation_advocacy,parent,counselor
stakeholder,false,"Set weekly practice for the student — making a calm, clear case for what is deserved.","Assign your client weekly practice — making a calm, clear case for what is deserved.",0.667,negotiation_advocacy,negotiation_advocacy,teacher,counselor
stakeholder,false,"Today, reach out to one useful contact or a possible mentor.","Today, help your child reach out to one useful contact or a possible mentor.",0.778,networking_relationships,networking_relationships,student,parent
stakeholder,false,"Today, reach out to one useful contact or a possible mentor.","In class today, have the student reach out to one useful contact or a possible mentor.",0.778,networking_relationships,networking_relationships,student,teacher
stakeholder,false,"Today, reach out to one useful contact or a possible mentor.","In today’s session, guide your client to reach out to one useful contact or a possible mentor.",0.7,networking_relationships,networking_relationships,student,counselor
stakeholder,false,"Today, reach out to one useful contact or a possible mentor.","Before the workday ends, reach out to one useful contact or a possible mentor.",0.6,networking_relationships,networking_relationships,student,professional
stakeholder,false,"Today, help your child reach out to one useful contact or a possible mentor.","In class today, have the student reach out to one useful contact or a possible mentor.",0.636,networking_relationships,networking_relationships,parent,teacher
stakeholder,false,"Each day this week, note one connection to make or a contact to follow up.","Each day this week, help your child note one connection to make or a contact to follow up.",0.818,networking_relationships,networking_relationships,student,parent
stakeholder,false,"Each day this week, note one connection to make or a contact to follow up.","Each day this week, have the student note one connection to make or a contact to follow up.",0.9,networking_relationships,networking_relationships,student,teacher
stakeholder,false,"Each day this week, note one connection to make or a contact to follow up.","Each workday this week, note one connection to make or a contact to follow up.",0.8,networking_relationships,networking_relationships,student,professional
stakeholder,false,"Each day this week, help your child note one connection to make or a contact to follow up.","Each day this week, have the student note one connection to make or a contact to follow up.",0.75,networking_relationships,networking_relationships,parent,teacher
stakeholder,false,"Each day this week, help your child note one connection to make or a contact to follow up.","Each workday this week, note one connection to make or a contact to follow up.",0.667,networking_relationships,networking_relationships,parent,professional
stakeholder,false,"Each day this week, have the student note one connection to make or a contact to follow up.","Each workday this week, note one connection to make or a contact to follow up.",0.727,networking_relationships,networking_relationships,teacher,professional
stakeholder,false,"Over the next 30 days, build a network by reaching out to two new contacts a week.","Over the next 30 days, help your child build a network by reaching out to two new contacts a week.",0.833,networking_relationships,networking_relationships,student,parent
stakeholder,false,"Over the next 30 days, build a network by reaching out to two new contacts a week.","Over the next month, coach the student to build a network by reaching out to two new contacts a week.",0.692,networking_relationships,networking_relationships,student,teacher
stakeholder,false,"Over the next 30 days, build a network by reaching out to two new contacts a week.","Over the next 30 days at work, build a network by reaching out to two new contacts a week.",0.909,networking_relationships,networking_relationships,student,professional
stakeholder,false,"Over the next 30 days, help your child build a network by reaching out to two new contacts a week.","Over the next month, coach the student to build a network by reaching out to two new contacts a week.",0.6,networking_relationships,networking_relationships,parent,teacher
stakeholder,false,"Over the next 30 days, help your child build a network by reaching out to two new contacts a week.","Over the next 30 days at work, build a network by reaching out to two new contacts a week.",0.769,networking_relationships,networking_relationships,parent,professional
stakeholder,false,"Over the next month, coach the student to build a network by reaching out to two new contacts a week.","Over the next 30 days at work, build a network by reaching out to two new contacts a week.",0.643,networking_relationships,networking_relationships,teacher,professional
stakeholder,false,"Over the next 90 days, grow a real network and one mentor relationship over the term.","Across this term, help your child grow a real network and one mentor relationship over the term.",0.667,networking_relationships,networking_relationships,student,parent
stakeholder,false,"Over the next 90 days, grow a real network and one mentor relationship over the term.","Across the term, support the student to grow a real network and one mentor relationship over the term.",0.667,networking_relationships,networking_relationships,student,teacher
stakeholder,false,"Over the next 90 days, grow a real network and one mentor relationship over the term.","Over the next quarter at work, grow a real network and one mentor relationship over the term.",0.75,networking_relationships,networking_relationships,student,professional
stakeholder,false,"Across this term, help your child grow a real network and one mentor relationship over the term.","Across the term, support the student to grow a real network and one mentor relationship over the term.",0.667,networking_relationships,networking_relationships,parent,teacher
stakeholder,false,"Across this term, help your child grow a real network and one mentor relationship over the term.","Over the next quarter at work, grow a real network and one mentor relationship over the term.",0.615,networking_relationships,networking_relationships,parent,professional
stakeholder,false,"Across the term, support the student to grow a real network and one mentor relationship over the term.","Over the next quarter at work, grow a real network and one mentor relationship over the term.",0.615,networking_relationships,networking_relationships,teacher,professional
stakeholder,false,Build a daily habit — a weekly habit of following up with one contact.,Help your child build a daily habit — a weekly habit of following up with one contact.,0.778,networking_relationships,networking_relationships,student,parent
stakeholder,false,Build a daily habit — a weekly habit of following up with one contact.,Encourage a daily classroom habit — a weekly habit of following up with one contact.,0.667,networking_relationships,networking_relationships,student,teacher
stakeholder,false,Build a daily habit — a weekly habit of following up with one contact.,Anchor a daily habit with your client — a weekly habit of following up with one contact.,0.667,networking_relationships,networking_relationships,student,counselor
stakeholder,false,Build a daily habit — a weekly habit of following up with one contact.,Build a daily workday habit — a weekly habit of following up with one contact.,0.875,networking_relationships,networking_relationships,student,professional
stakeholder,false,Help your child build a daily habit — a weekly habit of following up with one contact.,Build a daily workday habit — a weekly habit of following up with one contact.,0.7,networking_relationships,networking_relationships,parent,professional
stakeholder,false,Encourage a daily classroom habit — a weekly habit of following up with one contact.,Anchor a daily habit with your client — a weekly habit of following up with one contact.,0.6,networking_relationships,networking_relationships,teacher,counselor
stakeholder,false,Encourage a daily classroom habit — a weekly habit of following up with one contact.,Build a daily workday habit — a weekly habit of following up with one contact.,0.6,networking_relationships,networking_relationships,teacher,professional
stakeholder,false,Anchor a daily habit with your client — a weekly habit of following up with one contact.,Build a daily workday habit — a weekly habit of following up with one contact.,0.6,networking_relationships,networking_relationships,counselor,professional
stakeholder,false,"Practise this skill each week — writing a short, genuine message to reach out to a contact.","Practise this skill each week at work — writing a short, genuine message to reach out to a contact.",0.909,networking_relationships,networking_relationships,student,professional
stakeholder,false,"Give your child weekly practice — writing a short, genuine message to reach out to a contact.","Set weekly practice for the student — writing a short, genuine message to reach out to a contact.",0.667,networking_relationships,networking_relationships,parent,teacher
stakeholder,false,"Give your child weekly practice — writing a short, genuine message to reach out to a contact.","Assign your client weekly practice — writing a short, genuine message to reach out to a contact.",0.667,networking_relationships,networking_relationships,parent,counselor
stakeholder,false,"Set weekly practice for the student — writing a short, genuine message to reach out to a contact.","Assign your client weekly practice — writing a short, genuine message to reach out to a contact.",0.667,networking_relationships,networking_relationships,teacher,counselor
stakeholder,false,"Today, write down each moment of panic during one high-pressure task and what set it off.","Today, help your child write down each moment of panic during one high-pressure task and what set it off.",0.857,performance_anxiety,performance_anxiety,student,parent
stakeholder,false,"Today, write down each moment of panic during one high-pressure task and what set it off.","In class today, have the student write down each moment of panic during one high-pressure task and what set it off.",0.857,performance_anxiety,performance_anxiety,student,teacher
stakeholder,false,"Today, write down each moment of panic during one high-pressure task and what set it off.","In today’s session, guide your client to write down each moment of panic during one high-pressure task and what set it off.",0.8,performance_anxiety,performance_anxiety,student,counselor
stakeholder,false,"Today, write down each moment of panic during one high-pressure task and what set it off.","Before the workday ends, write down each moment of panic during one high-pressure task and what set it off.",0.733,performance_anxiety,performance_anxiety,student,professional
stakeholder,false,"Today, help your child write down each moment of panic during one high-pressure task and what set it off.","In class today, have the student write down each moment of panic during one high-pressure task and what set it off.",0.75,performance_anxiety,performance_anxiety,parent,teacher
stakeholder,false,"Today, help your child write down each moment of panic during one high-pressure task and what set it off.","In today’s session, guide your client to write down each moment of panic during one high-pressure task and what set it off.",0.706,performance_anxiety,performance_anxiety,parent,counselor
stakeholder,false,"Today, help your child write down each moment of panic during one high-pressure task and what set it off.","Before the workday ends, write down each moment of panic during one high-pressure task and what set it off.",0.647,performance_anxiety,performance_anxiety,parent,professional
stakeholder,false,"In class today, have the student write down each moment of panic during one high-pressure task and what set it off.","In today’s session, guide your client to write down each moment of panic during one high-pressure task and what set it off.",0.706,performance_anxiety,performance_anxiety,teacher,counselor
stakeholder,false,"In class today, have the student write down each moment of panic during one high-pressure task and what set it off.","Before the workday ends, write down each moment of panic during one high-pressure task and what set it off.",0.647,performance_anxiety,performance_anxiety,teacher,professional
stakeholder,false,"In today’s session, guide your client to write down each moment of panic during one high-pressure task and what set it off.","Before the workday ends, write down each moment of panic during one high-pressure task and what set it off.",0.611,performance_anxiety,performance_anxiety,counselor,professional
stakeholder,false,"Each day this week, log what triggers exam, interview, and presentation nerves.","Each day this week, help your child log what triggers exam, interview, and presentation nerves.",0.833,performance_anxiety,performance_anxiety,student,parent
stakeholder,false,"Each day this week, log what triggers exam, interview, and presentation nerves.","Each day this week, have the student log what triggers exam, interview, and presentation nerves.",0.909,performance_anxiety,performance_anxiety,student,teacher
stakeholder,false,"Each day this week, log what triggers exam, interview, and presentation nerves.","Each workday this week, log what triggers exam, interview, and presentation nerves.",0.818,performance_anxiety,performance_anxiety,student,professional
stakeholder,false,"Each day this week, help your child log what triggers exam, interview, and presentation nerves.","Each day this week, have the student log what triggers exam, interview, and presentation nerves.",0.769,performance_anxiety,performance_anxiety,parent,teacher
stakeholder,false,"Each day this week, help your child log what triggers exam, interview, and presentation nerves.","Each workday this week, log what triggers exam, interview, and presentation nerves.",0.692,performance_anxiety,performance_anxiety,parent,professional
stakeholder,false,"Each day this week, have the student log what triggers exam, interview, and presentation nerves.","Each workday this week, log what triggers exam, interview, and presentation nerves.",0.75,performance_anxiety,performance_anxiety,teacher,professional
stakeholder,false,"Over the next 30 days, follow a short calm-down routine before every test, presentation, or meeting.","Over the next 30 days, help your child follow a short calm-down routine before every test, presentation, or meeting.",0.857,performance_anxiety,performance_anxiety,student,parent
stakeholder,false,"Over the next 30 days, follow a short calm-down routine before every test, presentation, or meeting.","Over the next month, coach the student to follow a short calm-down routine before every test, presentation, or meeting.",0.733,performance_anxiety,performance_anxiety,student,teacher
stakeholder,false,"Over the next 30 days, follow a short calm-down routine before every test, presentation, or meeting.","Over the next 30 days at work, follow a short calm-down routine before every test, presentation, or meeting.",0.923,performance_anxiety,performance_anxiety,student,professional
stakeholder,false,"Over the next 30 days, help your child follow a short calm-down routine before every test, presentation, or meeting.","Over the next month, coach the student to follow a short calm-down routine before every test, presentation, or meeting.",0.647,performance_anxiety,performance_anxiety,parent,teacher
stakeholder,false,"Over the next 30 days, help your child follow a short calm-down routine before every test, presentation, or meeting.","Over the next 30 days at work, follow a short calm-down routine before every test, presentation, or meeting.",0.8,performance_anxiety,performance_anxiety,parent,professional
stakeholder,false,"Over the next month, coach the student to follow a short calm-down routine before every test, presentation, or meeting.","Over the next 30 days at work, follow a short calm-down routine before every test, presentation, or meeting.",0.688,performance_anxiety,performance_anxiety,teacher,professional
stakeholder,false,"Across a 30-day plan, work with your client to follow a short calm-down routine before every test, presentation, or meeting.","Over the next 30 days at work, follow a short calm-down routine before every test, presentation, or meeting.",0.625,performance_anxiety,performance_anxiety,counselor,professional
stakeholder,false,"Over the next 90 days, build steady calm under pressure through weekly timed practice runs.","Across this term, help your child build steady calm under pressure through weekly timed practice runs.",0.625,performance_anxiety,performance_anxiety,student,parent
stakeholder,false,"Over the next 90 days, build steady calm under pressure through weekly timed practice runs.","Across the term, support the student to build steady calm under pressure through weekly timed practice runs.",0.625,performance_anxiety,performance_anxiety,student,teacher
stakeholder,false,"Over the next 90 days, build steady calm under pressure through weekly timed practice runs.","Over the next quarter at work, build steady calm under pressure through weekly timed practice runs.",0.8,performance_anxiety,performance_anxiety,student,professional
stakeholder,false,"Across this term, help your child build steady calm under pressure through weekly timed practice runs.","Across the term, support the student to build steady calm under pressure through weekly timed practice runs.",0.733,performance_anxiety,performance_anxiety,parent,teacher
stakeholder,false,Build a daily habit — a two-minute breathing reset before each high-pressure moment.,Help your child build a daily habit — a two-minute breathing reset before each high-pressure moment.,0.857,performance_anxiety,performance_anxiety,student,parent
stakeholder,false,Build a daily habit — a two-minute breathing reset before each high-pressure moment.,Encourage a daily classroom habit — a two-minute breathing reset before each high-pressure moment.,0.786,performance_anxiety,performance_anxiety,student,teacher
stakeholder,false,Build a daily habit — a two-minute breathing reset before each high-pressure moment.,Anchor a daily habit with your client — a two-minute breathing reset before each high-pressure moment.,0.786,performance_anxiety,performance_anxiety,student,counselor
stakeholder,false,Build a daily habit — a two-minute breathing reset before each high-pressure moment.,Build a daily workday habit — a two-minute breathing reset before each high-pressure moment.,0.923,performance_anxiety,performance_anxiety,student,professional
stakeholder,false,Help your child build a daily habit — a two-minute breathing reset before each high-pressure moment.,Encourage a daily classroom habit — a two-minute breathing reset before each high-pressure moment.,0.688,performance_anxiety,performance_anxiety,parent,teacher
stakeholder,false,Help your child build a daily habit — a two-minute breathing reset before each high-pressure moment.,Anchor a daily habit with your client — a two-minute breathing reset before each high-pressure moment.,0.688,performance_anxiety,performance_anxiety,parent,counselor
stakeholder,false,Help your child build a daily habit — a two-minute breathing reset before each high-pressure moment.,Build a daily workday habit — a two-minute breathing reset before each high-pressure moment.,0.8,performance_anxiety,performance_anxiety,parent,professional
stakeholder,false,Encourage a daily classroom habit — a two-minute breathing reset before each high-pressure moment.,Anchor a daily habit with your client — a two-minute breathing reset before each high-pressure moment.,0.733,performance_anxiety,performance_anxiety,teacher,counselor
stakeholder,false,Encourage a daily classroom habit — a two-minute breathing reset before each high-pressure moment.,Build a daily workday habit — a two-minute breathing reset before each high-pressure moment.,0.733,performance_anxiety,performance_anxiety,teacher,professional
stakeholder,false,Anchor a daily habit with your client — a two-minute breathing reset before each high-pressure moment.,Build a daily workday habit — a two-minute breathing reset before each high-pressure moment.,0.733,performance_anxiety,performance_anxiety,counselor,professional
stakeholder,false,Practise this skill each week — rehearsing exams and presentations out loud until the nerves settle.,Practise this skill each week at work — rehearsing exams and presentations out loud until the nerves settle.,0.917,performance_anxiety,performance_anxiety,student,professional
stakeholder,false,Give your child weekly practice — rehearsing exams and presentations out loud until the nerves settle.,Set weekly practice for the student — rehearsing exams and presentations out loud until the nerves settle.,0.692,performance_anxiety,performance_anxiety,parent,teacher
stakeholder,false,Give your child weekly practice — rehearsing exams and presentations out loud until the nerves settle.,Assign your client weekly practice — rehearsing exams and presentations out loud until the nerves settle.,0.692,performance_anxiety,performance_anxiety,parent,counselor
stakeholder,false,Set weekly practice for the student — rehearsing exams and presentations out loud until the nerves settle.,Assign your client weekly practice — rehearsing exams and presentations out loud until the nerves settle.,0.692,performance_anxiety,performance_anxiety,teacher,counselor
stakeholder,false,"Today, write down what one setback taught and one next thing to try.","Today, help your child write down what one setback taught and one next thing to try.",0.818,resilience_recovery,resilience_recovery,student,parent
stakeholder,false,"Today, write down what one setback taught and one next thing to try.","In class today, have the student write down what one setback taught and one next thing to try.",0.818,resilience_recovery,resilience_recovery,student,teacher
stakeholder,false,"Today, write down what one setback taught and one next thing to try.","In today’s session, guide your client to write down what one setback taught and one next thing to try.",0.75,resilience_recovery,resilience_recovery,student,counselor
stakeholder,false,"Today, write down what one setback taught and one next thing to try.","Before the workday ends, write down what one setback taught and one next thing to try.",0.667,resilience_recovery,resilience_recovery,student,professional
stakeholder,false,"Today, help your child write down what one setback taught and one next thing to try.","In class today, have the student write down what one setback taught and one next thing to try.",0.692,resilience_recovery,resilience_recovery,parent,teacher
stakeholder,false,"Today, help your child write down what one setback taught and one next thing to try.","In today’s session, guide your client to write down what one setback taught and one next thing to try.",0.643,resilience_recovery,resilience_recovery,parent,counselor
stakeholder,false,"In class today, have the student write down what one setback taught and one next thing to try.","In today’s session, guide your client to write down what one setback taught and one next thing to try.",0.643,resilience_recovery,resilience_recovery,teacher,counselor
stakeholder,false,"Each day this week, log one knock or rejection and how it was handled.","Each day this week, help your child log one knock or rejection and how it was handled.",0.833,resilience_recovery,resilience_recovery,student,parent
stakeholder,false,"Each day this week, log one knock or rejection and how it was handled.","Each day this week, have the student log one knock or rejection and how it was handled.",0.909,resilience_recovery,resilience_recovery,student,teacher
stakeholder,false,"Each day this week, log one knock or rejection and how it was handled.",Set a one-week task for your client to log one knock or rejection and how it was handled.,0.615,resilience_recovery,resilience_recovery,student,counselor
stakeholder,false,"Each day this week, log one knock or rejection and how it was handled.","Each workday this week, log one knock or rejection and how it was handled.",0.818,resilience_recovery,resilience_recovery,student,professional
stakeholder,false,"Each day this week, help your child log one knock or rejection and how it was handled.","Each day this week, have the student log one knock or rejection and how it was handled.",0.769,resilience_recovery,resilience_recovery,parent,teacher
stakeholder,false,"Each day this week, help your child log one knock or rejection and how it was handled.","Each workday this week, log one knock or rejection and how it was handled.",0.692,resilience_recovery,resilience_recovery,parent,professional
stakeholder,false,"Each day this week, have the student log one knock or rejection and how it was handled.","Each workday this week, log one knock or rejection and how it was handled.",0.75,resilience_recovery,resilience_recovery,teacher,professional
stakeholder,false,Set a one-week task for your client to log one knock or rejection and how it was handled.,"Each workday this week, log one knock or rejection and how it was handled.",0.615,resilience_recovery,resilience_recovery,counselor,professional
stakeholder,false,"Over the next 30 days, follow a habit of trying again within a day of any setback.","Over the next 30 days, help your child follow a habit of trying again within a day of any setback.",0.818,resilience_recovery,resilience_recovery,student,parent
stakeholder,false,"Over the next 30 days, follow a habit of trying again within a day of any setback.","Over the next month, coach the student to follow a habit of trying again within a day of any setback.",0.667,resilience_recovery,resilience_recovery,student,teacher
stakeholder,false,"Over the next 30 days, follow a habit of trying again within a day of any setback.","Over the next 30 days at work, follow a habit of trying again within a day of any setback.",0.9,resilience_recovery,resilience_recovery,student,professional
stakeholder,false,"Over the next 30 days, help your child follow a habit of trying again within a day of any setback.","Over the next 30 days at work, follow a habit of trying again within a day of any setback.",0.75,resilience_recovery,resilience_recovery,parent,professional
stakeholder,false,"Over the next month, coach the student to follow a habit of trying again within a day of any setback.","Over the next 30 days at work, follow a habit of trying again within a day of any setback.",0.615,resilience_recovery,resilience_recovery,teacher,professional
stakeholder,false,"Over the next 90 days, grow real resilience by recovering from a term of small failures.","Across this term, help your child grow real resilience by recovering from a term of small failures.",0.615,resilience_recovery,resilience_recovery,student,parent
stakeholder,false,"Over the next 90 days, grow real resilience by recovering from a term of small failures.","Across the term, support the student to grow real resilience by recovering from a term of small failures.",0.615,resilience_recovery,resilience_recovery,student,teacher
stakeholder,false,"Over the next 90 days, grow real resilience by recovering from a term of small failures.","Over the next quarter at work, grow real resilience by recovering from a term of small failures.",0.769,resilience_recovery,resilience_recovery,student,professional
stakeholder,false,"Across this term, help your child grow real resilience by recovering from a term of small failures.","Across the term, support the student to grow real resilience by recovering from a term of small failures.",0.667,resilience_recovery,resilience_recovery,parent,teacher
stakeholder,false,Build a daily habit — a short reset routine after every knock or rejection.,Help your child build a daily habit — a short reset routine after every knock or rejection.,0.833,resilience_recovery,resilience_recovery,student,parent
stakeholder,false,Build a daily habit — a short reset routine after every knock or rejection.,Encourage a daily classroom habit — a short reset routine after every knock or rejection.,0.75,resilience_recovery,resilience_recovery,student,teacher
stakeholder,false,Build a daily habit — a short reset routine after every knock or rejection.,Anchor a daily habit with your client — a short reset routine after every knock or rejection.,0.75,resilience_recovery,resilience_recovery,student,counselor
stakeholder,false,Build a daily habit — a short reset routine after every knock or rejection.,Build a daily workday habit — a short reset routine after every knock or rejection.,0.909,resilience_recovery,resilience_recovery,student,professional
stakeholder,false,Help your child build a daily habit — a short reset routine after every knock or rejection.,Encourage a daily classroom habit — a short reset routine after every knock or rejection.,0.643,resilience_recovery,resilience_recovery,parent,teacher
stakeholder,false,Help your child build a daily habit — a short reset routine after every knock or rejection.,Anchor a daily habit with your client — a short reset routine after every knock or rejection.,0.643,resilience_recovery,resilience_recovery,parent,counselor
stakeholder,false,Help your child build a daily habit — a short reset routine after every knock or rejection.,Build a daily workday habit — a short reset routine after every knock or rejection.,0.769,resilience_recovery,resilience_recovery,parent,professional
stakeholder,false,Encourage a daily classroom habit — a short reset routine after every knock or rejection.,Anchor a daily habit with your client — a short reset routine after every knock or rejection.,0.692,resilience_recovery,resilience_recovery,teacher,counselor
stakeholder,false,Encourage a daily classroom habit — a short reset routine after every knock or rejection.,Build a daily workday habit — a short reset routine after every knock or rejection.,0.692,resilience_recovery,resilience_recovery,teacher,professional
stakeholder,false,Anchor a daily habit with your client — a short reset routine after every knock or rejection.,Build a daily workday habit — a short reset routine after every knock or rejection.,0.692,resilience_recovery,resilience_recovery,counselor,professional
stakeholder,false,Practise this skill each week — turning a failure into one concrete lesson and a next attempt.,Practise this skill each week at work — turning a failure into one concrete lesson and a next attempt.,0.923,resilience_recovery,resilience_recovery,student,professional
stakeholder,false,Give your child weekly practice — turning a failure into one concrete lesson and a next attempt.,Set weekly practice for the student — turning a failure into one concrete lesson and a next attempt.,0.714,resilience_recovery,resilience_recovery,parent,teacher
stakeholder,false,Give your child weekly practice — turning a failure into one concrete lesson and a next attempt.,Assign your client weekly practice — turning a failure into one concrete lesson and a next attempt.,0.714,resilience_recovery,resilience_recovery,parent,counselor
stakeholder,false,Set weekly practice for the student — turning a failure into one concrete lesson and a next attempt.,Assign your client weekly practice — turning a failure into one concrete lesson and a next attempt.,0.714,resilience_recovery,resilience_recovery,teacher,counselor
stakeholder,false,"Today, start one short conversation with someone, even a small hello.","Today, help your child start one short conversation with someone, even a small hello.",0.818,social_connection_belonging,social_connection_belonging,student,parent
stakeholder,false,"Today, start one short conversation with someone, even a small hello.","In class today, have the student start one short conversation with someone, even a small hello.",0.818,social_connection_belonging,social_connection_belonging,student,teacher
stakeholder,false,"Today, start one short conversation with someone, even a small hello.","In today’s session, guide your client to start one short conversation with someone, even a small hello.",0.75,social_connection_belonging,social_connection_belonging,student,counselor
stakeholder,false,"Today, start one short conversation with someone, even a small hello.","Before the workday ends, start one short conversation with someone, even a small hello.",0.667,social_connection_belonging,social_connection_belonging,student,professional
stakeholder,false,"Today, help your child start one short conversation with someone, even a small hello.","In class today, have the student start one short conversation with someone, even a small hello.",0.692,social_connection_belonging,social_connection_belonging,parent,teacher
stakeholder,false,"Today, help your child start one short conversation with someone, even a small hello.","In today’s session, guide your client to start one short conversation with someone, even a small hello.",0.643,social_connection_belonging,social_connection_belonging,parent,counselor
stakeholder,false,"In class today, have the student start one short conversation with someone, even a small hello.","In today’s session, guide your client to start one short conversation with someone, even a small hello.",0.643,social_connection_belonging,social_connection_belonging,teacher,counselor
stakeholder,false,"Each day this week, note one moment of feeling connected and one of feeling left out.","Each day this week, help your child note one moment of feeling connected and one of feeling left out.",0.818,social_connection_belonging,social_connection_belonging,student,parent
stakeholder,false,"Each day this week, note one moment of feeling connected and one of feeling left out.","Each day this week, have the student note one moment of feeling connected and one of feeling left out.",0.9,social_connection_belonging,social_connection_belonging,student,teacher
stakeholder,false,"Each day this week, note one moment of feeling connected and one of feeling left out.","Each workday this week, note one moment of feeling connected and one of feeling left out.",0.8,social_connection_belonging,social_connection_belonging,student,professional
stakeholder,false,"Each day this week, help your child note one moment of feeling connected and one of feeling left out.","Each day this week, have the student note one moment of feeling connected and one of feeling left out.",0.75,social_connection_belonging,social_connection_belonging,parent,teacher
