concern_id,concern_name,canonical_type,behavior_statement,behavior_category,frame_id,source,quality_total,accepted
CONCERN_THI_129,Recovering Momentum After Breaks,Problem,struggles to organize {task},Self-Management,generic_Self-Management,generic_fallback,10,false
CONCERN_THI_129,Recovering Momentum After Breaks,Problem,needs prompting to keep up with {task},Self-Management,generic_Self-Management,generic_fallback,10,false
CONCERN_THI_129,Recovering Momentum After Breaks,Problem,lets {task} slip without follow-through,Self-Management,generic_Self-Management,generic_fallback,10,false
CONCERN_THI_1323,Aligning Student Skills with Market Demand Trends,Capability,repeats the same approach despite poor results,Learning,skill_plateau,curated,19,true
CONCERN_THI_1323,Aligning Student Skills with Market Demand Trends,Capability,struggles to organize {task},Self-Management,generic_Self-Management,generic_fallback,10,false
CONCERN_THI_1323,Aligning Student Skills with Market Demand Trends,Capability,needs prompting to keep up with {task},Self-Management,generic_Self-Management,generic_fallback,10,false
CONCERN_WOR_723,Emotional Stress During Tight Delivery Cycles,Problem,reacts strongly to small setbacks,Emotional,mood_react,curated,19,true
CONCERN_WOR_723,Emotional Stress During Tight Delivery Cycles,Problem,feels overwhelmed by {task},Emotional,stress_overwhelm,curated,19,true
CONCERN_WOR_723,Emotional Stress During Tight Delivery Cycles,Problem,shows visible discomfort during {task},Emotional,generic_Emotional,generic_fallback,10,false
CONCERN_THI_1343,Detecting Institutional Employability Gaps Across Departments,Problem,struggles to organize {task},Self-Management,generic_Self-Management,generic_fallback,10,false
CONCERN_THI_1343,Detecting Institutional Employability Gaps Across Departments,Problem,needs prompting to keep up with {task},Self-Management,generic_Self-Management,generic_fallback,10,false
CONCERN_THI_1343,Detecting Institutional Employability Gaps Across Departments,Problem,lets {task} slip without follow-through,Self-Management,generic_Self-Management,generic_fallback,10,false
CONCERN_THI_141,Emotional Pressure Before Result Day,Problem,reacts strongly to small setbacks,Emotional,mood_react,curated,19,true
CONCERN_THI_141,Emotional Pressure Before Result Day,Problem,feels overwhelmed by {task},Emotional,stress_overwhelm,curated,19,true
CONCERN_THI_141,Emotional Pressure Before Result Day,Problem,shows visible discomfort during {task},Emotional,generic_Emotional,generic_fallback,10,false
CONCERN_THI_149,Building Long-Term Emotional Endurance,Capability,reacts strongly to small setbacks,Emotional,mood_react,curated,19,true
CONCERN_THI_149,Building Long-Term Emotional Endurance,Capability,shows visible discomfort during {task},Emotional,generic_Emotional,generic_fallback,10,false
CONCERN_THI_149,Building Long-Term Emotional Endurance,Capability,struggles to stay composed under pressure,Emotional,generic_Emotional,generic_fallback,10,false
CONCERN_THI_153,Balancing Coaching Demands with Self-Study,Capability,skips planned study sessions,Academic,study_irregular,curated,19,true
CONCERN_THI_153,Balancing Coaching Demands with Self-Study,Capability,re-reads notes without testing recall,Academic,study_passive,curated,19,true
CONCERN_THI_153,Balancing Coaching Demands with Self-Study,Capability,shows difficulty with {task},Academic,generic_Academic,generic_fallback,10,false
CONCERN_THI_159,Building Consistent Mental Energy Throughout Preparation,Capability,under-prepares for interviews,Career,interview_underprepare,curated,19,true
CONCERN_THI_159,Building Consistent Mental Energy Throughout Preparation,Capability,arrives underprepared for {task},Self-Management,preparation_under,curated,19,true
CONCERN_THI_159,Building Consistent Mental Energy Throughout Preparation,Capability,crams the night before {evaluation},Academic,study_cram,curated,19,true
CONCERN_THI_165,Emotional Stability During Waiting Periods,Capability,reacts strongly to small setbacks,Emotional,mood_react,curated,19,true
CONCERN_THI_165,Emotional Stability During Waiting Periods,Capability,struggles to stay steady when routines change,Emotional,stability_shaky,curated,19,true
CONCERN_THI_165,Emotional Stability During Waiting Periods,Capability,shows visible discomfort during {task},Emotional,generic_Emotional,generic_fallback,10,false
CONCERN_THI_1652,Academic Confidence,Capability,avoids the hardest {task},Academic,academic_avoid,curated,19,true
CONCERN_THI_1652,Academic Confidence,Capability,doubts their ability to handle {task},Emotional,conf_doubt,curated,19,true
CONCERN_THI_1652,Academic Confidence,Capability,shows difficulty with {task},Academic,generic_Academic,generic_fallback,10,false
CONCERN_THI_1672,Adapting to New Learning Methods,Capability,gives up after the first mistake,Learning,learn_giveup,curated,19,true
CONCERN_THI_1672,Adapting to New Learning Methods,Capability,rarely explores topics beyond what is required,Learning,learn_incurious,curated,19,true
CONCERN_THI_1672,Adapting to New Learning Methods,Capability,re-reads notes without testing recall,Academic,study_passive,curated,19,true
CONCERN_THI_1682,Competitive Environments,Problem,struggles to organize {task},Self-Management,generic_Self-Management,generic_fallback,10,false
CONCERN_THI_1682,Competitive Environments,Problem,needs prompting to keep up with {task},Self-Management,generic_Self-Management,generic_fallback,10,false
CONCERN_THI_1682,Competitive Environments,Problem,lets {task} slip without follow-through,Self-Management,generic_Self-Management,generic_fallback,10,false
CONCERN_THI_1691,Listening Skills in Classroom,Capability,avoids the hardest {task},Academic,academic_avoid,curated,19,true
CONCERN_THI_1691,Listening Skills in Classroom,Capability,repeats the same approach despite poor results,Learning,skill_plateau,curated,19,true
CONCERN_THI_1691,Listening Skills in Classroom,Capability,shows difficulty with {task},Academic,generic_Academic,generic_fallback,10,false
CONCERN_THI_1714,Long Study Hours,Problem,skips planned study sessions,Academic,study_irregular,curated,19,true
CONCERN_THI_1714,Long Study Hours,Problem,re-reads notes without testing recall,Academic,study_passive,curated,19,true
CONCERN_THI_1714,Long Study Hours,Problem,shows difficulty with {task},Academic,generic_Academic,generic_fallback,10,false
CONCERN_THI_1769,Emotional Dependency on Friends,Trait,reacts strongly to small setbacks,Emotional,mood_react,curated,19,true
CONCERN_THI_1769,Emotional Dependency on Friends,Trait,shows visible discomfort during {task},Emotional,generic_Emotional,generic_fallback,10,false
CONCERN_THI_1769,Emotional Dependency on Friends,Trait,struggles to stay composed under pressure,Emotional,generic_Emotional,generic_fallback,10,false
CONCERN_THI_1798,Fear of Taking Risks,Risk,avoids challenges for fear of failing,Emotional,fear_avoid,curated,19,true
CONCERN_THI_1798,Fear of Taking Risks,Risk,shows visible discomfort during {task},Emotional,generic_Emotional,generic_fallback,10,false
CONCERN_THI_1798,Fear of Taking Risks,Risk,struggles to stay composed under pressure,Emotional,generic_Emotional,generic_fallback,10,false
CONCERN_THI_1814,Adapting to Change,Capability,resists new ways of doing {task},Learning,adapt_resist,curated,17,true
CONCERN_THI_1814,Adapting to Change,Capability,struggles to organize {task},Self-Management,generic_Self-Management,generic_fallback,10,false
CONCERN_THI_1814,Adapting to Change,Capability,needs prompting to keep up with {task},Self-Management,generic_Self-Management,generic_fallback,10,false
CONCERN_THI_183,Family Sacrifice Guilt During Preparation,Problem,under-prepares for interviews,Career,interview_underprepare,curated,19,true
CONCERN_THI_183,Family Sacrifice Guilt During Preparation,Problem,arrives underprepared for {task},Self-Management,preparation_under,curated,19,true
CONCERN_THI_183,Family Sacrifice Guilt During Preparation,Problem,crams the night before {evaluation},Academic,study_cram,curated,19,true
CONCERN_THI_1838,Declining Physical Fitness,Problem,struggles to organize {task},Self-Management,generic_Self-Management,generic_fallback,10,false
CONCERN_THI_1838,Declining Physical Fitness,Problem,needs prompting to keep up with {task},Self-Management,generic_Self-Management,generic_fallback,10,false
CONCERN_THI_1838,Declining Physical Fitness,Problem,lets {task} slip without follow-through,Self-Management,generic_Self-Management,generic_fallback,10,false
CONCERN_THI_193,Emotional Isolation from Friends & Family,Problem,reacts strongly to small setbacks,Emotional,mood_react,curated,19,true
CONCERN_THI_193,Emotional Isolation from Friends & Family,Problem,shows visible discomfort during {task},Emotional,generic_Emotional,generic_fallback,10,false
CONCERN_THI_193,Emotional Isolation from Friends & Family,Problem,struggles to stay composed under pressure,Emotional,generic_Emotional,generic_fallback,10,false
CONCERN_THI_1934,Analytical Thinking,Capability,accepts the first idea without checking it,Cognitive,think_surface,curated,19,true
CONCERN_THI_1934,Analytical Thinking,Capability,freezes when a problem has no obvious answer,Cognitive,think_stuck,curated,19,true
CONCERN_THI_1934,Analytical Thinking,Capability,has difficulty thinking through {task},Cognitive,generic_Cognitive,generic_fallback,10,false
CONCERN_THI_1935,Learning Agility,Problem,gives up after the first mistake,Learning,learn_giveup,curated,19,true
CONCERN_THI_1935,Learning Agility,Problem,rarely explores topics beyond what is required,Learning,learn_incurious,curated,19,true
CONCERN_THI_1935,Learning Agility,Problem,re-reads notes without testing recall,Academic,study_passive,curated,19,true
CONCERN_THI_1952,Understanding Science Concepts,Capability,misreads instructions for {task},Cognitive,comp_misunderstand,curated,19,true
CONCERN_THI_1952,Understanding Science Concepts,Capability,has difficulty thinking through {task},Cognitive,generic_Cognitive,generic_fallback,10,false
CONCERN_THI_1952,Understanding Science Concepts,Capability,gets stuck when {task} is unfamiliar,Cognitive,generic_Cognitive,generic_fallback,10,false
CONCERN_THI_1960,Applying Knowledge Practically,Capability,struggles to organize {task},Self-Management,generic_Self-Management,generic_fallback,10,false
CONCERN_THI_1960,Applying Knowledge Practically,Capability,needs prompting to keep up with {task},Self-Management,generic_Self-Management,generic_fallback,10,false
CONCERN_THI_1960,Applying Knowledge Practically,Capability,lets {task} slip without follow-through,Self-Management,generic_Self-Management,generic_fallback,10,false
CONCERN_THI_1966,Career Awareness,Capability,misses opportunities by not acting on them,Career,career_passive,curated,19,true
CONCERN_THI_1966,Career Awareness,Capability,cannot describe a clear next career step,Career,career_unclear,curated,19,true
CONCERN_THI_1966,Career Awareness,Capability,rarely notices how their actions affect {peers},Emotional,self_awareness,curated,19,true
CONCERN_THI_198,Emotional Recovery After Missing Expected Cutoffs,Problem,reacts strongly to small setbacks,Emotional,mood_react,curated,19,true
CONCERN_THI_198,Emotional Recovery After Missing Expected Cutoffs,Problem,struggles to bounce back after setbacks,Emotional,recovery_bounce,curated,19,true
CONCERN_THI_198,Emotional Recovery After Missing Expected Cutoffs,Problem,shows visible discomfort during {task},Emotional,generic_Emotional,generic_fallback,10,false
CONCERN_THI_1980,Learning Confidence After Failure,Outcome,doubts their ability to handle {task},Emotional,conf_doubt,curated,19,true
CONCERN_THI_1980,Learning Confidence After Failure,Outcome,avoids challenges for fear of failing,Emotional,fear_avoid,curated,19,true
CONCERN_THI_1980,Learning Confidence After Failure,Outcome,gives up after the first mistake,Learning,learn_giveup,curated,19,true
CONCERN_THI_1980,Learning Confidence After Failure,Outcome,rarely explores topics beyond what is required,Learning,learn_incurious,curated,19,true
CONCERN_THI_1980,Learning Confidence After Failure,Outcome,re-reads notes without testing recall,Academic,study_passive,curated,19,true
CONCERN_THI_1983,Academic Self-Monitoring,Problem,avoids the hardest {task},Academic,academic_avoid,curated,19,true
CONCERN_THI_1983,Academic Self-Monitoring,Problem,shows difficulty with {task},Academic,generic_Academic,generic_fallback,10,false
CONCERN_THI_1983,Academic Self-Monitoring,Problem,avoids tasks related to {task},Academic,generic_Academic,generic_fallback,10,false
CONCERN_THI_1999,Academic Stress Productively,Problem,avoids the hardest {task},Academic,academic_avoid,curated,19,true
CONCERN_THI_1999,Academic Stress Productively,Problem,feels overwhelmed by {task},Emotional,stress_overwhelm,curated,19,true
CONCERN_THI_1999,Academic Stress Productively,Problem,shows difficulty with {task},Academic,generic_Academic,generic_fallback,10,false
CONCERN_THI_2008,Understanding Teacher Expectations,Capability,misreads instructions for {task},Cognitive,comp_misunderstand,curated,19,true
CONCERN_THI_2008,Understanding Teacher Expectations,Capability,struggles to meet expectations set by {authority},Self-Management,expectations_meet,curated,19,true
CONCERN_THI_2008,Understanding Teacher Expectations,Capability,has difficulty thinking through {task},Cognitive,generic_Cognitive,generic_fallback,10,false
CONCERN_THI_2013,Retaining Multi-Step Procedures,Problem,struggles to organize {task},Self-Management,generic_Self-Management,generic_fallback,10,false
CONCERN_THI_2013,Retaining Multi-Step Procedures,Problem,needs prompting to keep up with {task},Self-Management,generic_Self-Management,generic_fallback,10,false
CONCERN_THI_2013,Retaining Multi-Step Procedures,Problem,lets {task} slip without follow-through,Self-Management,generic_Self-Management,generic_fallback,10,false
CONCERN_THI_2017,Learning Fatigue,Outcome,feels drained and disengaged from {task},Emotional,burnout_drained,curated,19,true
CONCERN_THI_2017,Learning Fatigue,Outcome,gives up after the first mistake,Learning,learn_giveup,curated,19,true
CONCERN_THI_2017,Learning Fatigue,Outcome,rarely explores topics beyond what is required,Learning,learn_incurious,curated,19,true
CONCERN_THI_2017,Learning Fatigue,Outcome,re-reads notes without testing recall,Academic,study_passive,curated,19,true
CONCERN_THI_2022,Reflective Thinking Skills,Capability,rarely notices how their actions affect {peers},Emotional,self_awareness,curated,19,true
CONCERN_THI_2022,Reflective Thinking Skills,Capability,repeats the same approach despite poor results,Learning,skill_plateau,curated,19,true
CONCERN_THI_2022,Reflective Thinking Skills,Capability,freezes when a problem has no obvious answer,Cognitive,think_stuck,curated,19,true
CONCERN_THI_2022,Reflective Thinking Skills,Capability,accepts the first idea without checking it,Cognitive,think_surface,curated,19,true
CONCERN_THI_2026,Group Discussions,Problem,stays silent during group work with {peers},Social,collab_withdraw,curated,19,true
CONCERN_THI_2026,Group Discussions,Problem,struggles to organize {task},Self-Management,generic_Self-Management,generic_fallback,10,false
CONCERN_THI_2026,Group Discussions,Problem,needs prompting to keep up with {task},Self-Management,generic_Self-Management,generic_fallback,10,false
CONCERN_THI_2040,Academic Curiosity Under Pressure,Problem,avoids the hardest {task},Academic,academic_avoid,curated,19,true
CONCERN_THI_2040,Academic Curiosity Under Pressure,Problem,rarely explores topics beyond what is required,Learning,learn_incurious,curated,19,true
CONCERN_THI_2040,Academic Curiosity Under Pressure,Problem,feels overwhelmed by {task},Emotional,stress_overwhelm,curated,19,true
CONCERN_THI_2042,Academic Reflection After Exams,Problem,avoids the hardest {task},Academic,academic_avoid,curated,19,true
CONCERN_THI_2042,Academic Reflection After Exams,Problem,rarely notices how their actions affect {peers},Emotional,self_awareness,curated,19,true
CONCERN_THI_2042,Academic Reflection After Exams,Problem,crams the night before {evaluation},Academic,study_cram,curated,19,true
CONCERN_THI_2055,Building Long-Term Academic Momentum,Capability,avoids the hardest {task},Academic,academic_avoid,curated,19,true
CONCERN_THI_2055,Building Long-Term Academic Momentum,Capability,shows difficulty with {task},Academic,generic_Academic,generic_fallback,10,false
CONCERN_THI_2055,Building Long-Term Academic Momentum,Capability,avoids tasks related to {task},Academic,generic_Academic,generic_fallback,10,false
CONCERN_THI_2069,Long-Term Academic Pressure,Problem,avoids the hardest {task},Academic,academic_avoid,curated,19,true
CONCERN_THI_2069,Long-Term Academic Pressure,Problem,feels overwhelmed by {task},Emotional,stress_overwhelm,curated,19,true
CONCERN_THI_2069,Long-Term Academic Pressure,Problem,shows difficulty with {task},Academic,generic_Academic,generic_fallback,10,false
CONCERN_THI_2076,Academic Recovery After Continuous Failure,Outcome,avoids the hardest {task},Academic,academic_avoid,curated,19,true
CONCERN_THI_2076,Academic Recovery After Continuous Failure,Outcome,avoids challenges for fear of failing,Emotional,fear_avoid,curated,19,true
CONCERN_THI_2076,Academic Recovery After Continuous Failure,Outcome,struggles to bounce back after setbacks,Emotional,recovery_bounce,curated,19,true
CONCERN_THI_2090,Subject Transition Efficiency,Problem,avoids the hardest {task},Academic,academic_avoid,curated,19,true
CONCERN_THI_2090,Subject Transition Efficiency,Problem,resists new ways of doing {task},Learning,adapt_resist,curated,17,true
CONCERN_THI_2090,Subject Transition Efficiency,Problem,struggles to organize {task},Self-Management,generic_Self-Management,generic_fallback,10,false
CONCERN_THI_2123,Encouraging Independent Learning,Problem,gives up after the first mistake,Learning,learn_giveup,curated,19,true
CONCERN_THI_2123,Encouraging Independent Learning,Problem,rarely explores topics beyond what is required,Learning,learn_incurious,curated,19,true
CONCERN_THI_2123,Encouraging Independent Learning,Problem,re-reads notes without testing recall,Academic,study_passive,curated,19,true
CONCERN_THI_213,Building Career Motivation Without Clear Direction,Capability,cannot describe a clear next career step,Career,career_unclear,curated,19,true
CONCERN_THI_213,Building Career Motivation Without Clear Direction,Capability,misses opportunities by not acting on them,Career,career_passive,curated,19,true
CONCERN_THI_213,Building Career Motivation Without Clear Direction,Capability,struggles to set direction for {peers},Leadership,lead_vision,curated,19,true
CONCERN_THI_213,Building Career Motivation Without Clear Direction,Capability,shows little energy for starting {task},Self-Management,motivation_low,curated,19,true
CONCERN_THI_2138,Supporting Students During Academic Burnout,Outcome,avoids the hardest {task},Academic,academic_avoid,curated,19,true
CONCERN_THI_2138,Supporting Students During Academic Burnout,Outcome,feels drained and disengaged from {task},Emotional,burnout_drained,curated,19,true
CONCERN_THI_2138,Supporting Students During Academic Burnout,Outcome,shows difficulty with {task},Academic,generic_Academic,generic_fallback,10,false
CONCERN_THI_2180,Handling Students Who Avoid Classroom Responsibility,Capability,avoids the hardest {task},Academic,academic_avoid,curated,19,true
CONCERN_THI_2180,Handling Students Who Avoid Classroom Responsibility,Capability,blames others when {task} goes wrong,Self-Management,ownership_blame,curated,19,true
CONCERN_THI_2180,Handling Students Who Avoid Classroom Responsibility,Capability,shows difficulty with {task},Academic,generic_Academic,generic_fallback,10,false
CONCERN_THI_2186,Handling Students Who Panic During Exams,Problem,crams the night before {evaluation},Academic,study_cram,curated,19,true
CONCERN_THI_2186,Handling Students Who Panic During Exams,Problem,shows difficulty with {task},Academic,generic_Academic,generic_fallback,10,false
CONCERN_THI_2186,Handling Students Who Panic During Exams,Problem,avoids tasks related to {task},Academic,generic_Academic,generic_fallback,10,false
CONCERN_THI_2193,Students with Inconsistent Attendance,Problem,struggles to organize {task},Self-Management,generic_Self-Management,generic_fallback,10,false
CONCERN_THI_2193,Students with Inconsistent Attendance,Problem,needs prompting to keep up with {task},Self-Management,generic_Self-Management,generic_fallback,10,false
CONCERN_THI_2193,Students with Inconsistent Attendance,Problem,lets {task} slip without follow-through,Self-Management,generic_Self-Management,generic_fallback,10,false
CONCERN_THI_2237,Helping Students Build Exam Confidence,Capability,doubts their ability to handle {task},Emotional,conf_doubt,curated,19,true
CONCERN_THI_2237,Helping Students Build Exam Confidence,Capability,crams the night before {evaluation},Academic,study_cram,curated,19,true
CONCERN_THI_2237,Helping Students Build Exam Confidence,Capability,shows difficulty with {task},Academic,generic_Academic,generic_fallback,10,false
CONCERN_THI_2250,Supporting Students with Weak Question Interpretation Skills,Capability,repeats the same approach despite poor results,Learning,skill_plateau,curated,19,true
CONCERN_THI_2250,Supporting Students with Weak Question Interpretation Skills,Capability,struggles to organize {task},Self-Management,generic_Self-Management,generic_fallback,10,false
CONCERN_THI_2250,Supporting Students with Weak Question Interpretation Skills,Capability,needs prompting to keep up with {task},Self-Management,generic_Self-Management,generic_fallback,10,false
CONCERN_THI_2262,Supporting Students with Weak Learning Consistency During Holidays,Problem,abandons routines for {task} after a few days,Self-Management,discipline_inconsistent,curated,19,true
CONCERN_THI_2262,Supporting Students with Weak Learning Consistency During Holidays,Problem,gives up after the first mistake,Learning,learn_giveup,curated,19,true
CONCERN_THI_2262,Supporting Students with Weak Learning Consistency During Holidays,Problem,rarely explores topics beyond what is required,Learning,learn_incurious,curated,19,true
CONCERN_THI_2262,Supporting Students with Weak Learning Consistency During Holidays,Problem,re-reads notes without testing recall,Academic,study_passive,curated,19,true
CONCERN_THI_2275,Students with Weak Academic Curiosity in Higher Grades,Trait,avoids the hardest {task},Academic,academic_avoid,curated,19,true
CONCERN_THI_2275,Students with Weak Academic Curiosity in Higher Grades,Trait,rarely explores topics beyond what is required,Learning,learn_incurious,curated,19,true
CONCERN_THI_2275,Students with Weak Academic Curiosity in Higher Grades,Trait,shows difficulty with {task},Academic,generic_Academic,generic_fallback,10,false
CONCERN_THI_2289,Supporting Students with Weak Emotional Expression in Classroom,Capability,avoids the hardest {task},Academic,academic_avoid,curated,19,true
CONCERN_THI_2289,Supporting Students with Weak Emotional Expression in Classroom,Capability,"gives very short, vague answers",Social,comm_short,curated,19,true
CONCERN_THI_2289,Supporting Students with Weak Emotional Expression in Classroom,Capability,reacts strongly to small setbacks,Emotional,mood_react,curated,19,true
CONCERN_THI_2289,Supporting Students with Weak Emotional Expression in Classroom,Capability,struggles to put ideas into writing,Academic,writing_struggle,curated,19,true
CONCERN_THI_2348,Analytical Thinking Under Time Pressure,Problem,accepts the first idea without checking it,Cognitive,think_surface,curated,19,true
CONCERN_THI_2348,Analytical Thinking Under Time Pressure,Problem,feels overwhelmed by {task},Emotional,stress_overwhelm,curated,19,true
CONCERN_THI_2348,Analytical Thinking Under Time Pressure,Problem,freezes when a problem has no obvious answer,Cognitive,think_stuck,curated,19,true
CONCERN_THI_2348,Analytical Thinking Under Time Pressure,Problem,misses {task} deadlines,Self-Management,time_deadline,curated,19,true
CONCERN_THI_2348,Analytical Thinking Under Time Pressure,Problem,underestimates how long {task} will take,Self-Management,time_estimate,curated,19,true
CONCERN_THI_2349,Students Making Poor Decisions Under Stress,Problem,puts off making decisions about {task},Cognitive,decision_delay,curated,19,true
CONCERN_THI_2349,Students Making Poor Decisions Under Stress,Problem,feels overwhelmed by {task},Emotional,stress_overwhelm,curated,19,true
CONCERN_THI_2349,Students Making Poor Decisions Under Stress,Problem,shows visible discomfort during {task},Emotional,generic_Emotional,generic_fallback,10,false
CONCERN_THI_2350,Complexity in Competitive Questions,Problem,struggles to organize {task},Self-Management,generic_Self-Management,generic_fallback,10,false
CONCERN_THI_2350,Complexity in Competitive Questions,Problem,needs prompting to keep up with {task},Self-Management,generic_Self-Management,generic_fallback,10,false
CONCERN_THI_2350,Complexity in Competitive Questions,Problem,lets {task} slip without follow-through,Self-Management,generic_Self-Management,generic_fallback,10,false
CONCERN_THI_2351,Exam Strategy Execution,Problem,crams the night before {evaluation},Academic,study_cram,curated,19,true
CONCERN_THI_2351,Exam Strategy Execution,Problem,shows difficulty with {task},Academic,generic_Academic,generic_fallback,10,false
CONCERN_THI_2351,Exam Strategy Execution,Problem,avoids tasks related to {task},Academic,generic_Academic,generic_fallback,10,false
CONCERN_THI_2352,Students Unable to Recover After Mistakes During Exams,Problem,struggles to bounce back after setbacks,Emotional,recovery_bounce,curated,19,true
CONCERN_THI_2352,Students Unable to Recover After Mistakes During Exams,Problem,crams the night before {evaluation},Academic,study_cram,curated,19,true
CONCERN_THI_2352,Students Unable to Recover After Mistakes During Exams,Problem,shows difficulty with {task},Academic,generic_Academic,generic_fallback,10,false
CONCERN_THI_2353,Adaptive Thinking During Difficult Questions,Capability,freezes when a problem has no obvious answer,Cognitive,think_stuck,curated,19,true
CONCERN_THI_2353,Adaptive Thinking During Difficult Questions,Capability,accepts the first idea without checking it,Cognitive,think_surface,curated,19,true
CONCERN_THI_2353,Adaptive Thinking During Difficult Questions,Capability,has difficulty thinking through {task},Cognitive,generic_Cognitive,generic_fallback,10,false
CONCERN_THI_2354,Error Recognition During Assessments,Problem,lets their contributions go unnoticed at {setting},Career,work_visibility,curated,19,true
CONCERN_THI_2354,Error Recognition During Assessments,Problem,struggles to organize {task},Self-Management,generic_Self-Management,generic_fallback,10,false
CONCERN_THI_2354,Error Recognition During Assessments,Problem,needs prompting to keep up with {task},Self-Management,generic_Self-Management,generic_fallback,10,false
CONCERN_THI_2355,Students Showing High Stress Reactivity Before Exams,Behavior,reacts strongly to small setbacks,Emotional,mood_react,curated,19,true
CONCERN_THI_2355,Students Showing High Stress Reactivity Before Exams,Behavior,feels overwhelmed by {task},Emotional,stress_overwhelm,curated,19,true
CONCERN_THI_2355,Students Showing High Stress Reactivity Before Exams,Behavior,crams the night before {evaluation},Academic,study_cram,curated,19,true
CONCERN_THI_239,Building Career Commitment After Selection,Capability,misses opportunities by not acting on them,Career,career_passive,curated,19,true
CONCERN_THI_239,Building Career Commitment After Selection,Capability,cannot describe a clear next career step,Career,career_unclear,curated,19,true
CONCERN_THI_239,Building Career Commitment After Selection,Capability,struggles to make progress at {setting},Career,generic_Career,generic_fallback,10,false
CONCERN_THI_2471,Academic Self-Monitoring,Problem,avoids the hardest {task},Academic,academic_avoid,curated,19,true
CONCERN_THI_2471,Academic Self-Monitoring,Problem,shows difficulty with {task},Academic,generic_Academic,generic_fallback,10,false
CONCERN_THI_2471,Academic Self-Monitoring,Problem,avoids tasks related to {task},Academic,generic_Academic,generic_fallback,10,false
CONCERN_THI_277,Staying Focused During Deep Learning Sessions,Problem,gives up after the first mistake,Learning,learn_giveup,curated,19,true
CONCERN_THI_277,Staying Focused During Deep Learning Sessions,Problem,rarely explores topics beyond what is required,Learning,learn_incurious,curated,19,true
CONCERN_THI_277,Staying Focused During Deep Learning Sessions,Problem,re-reads notes without testing recall,Academic,study_passive,curated,19,true
CONCERN_THI_287,Tracking Long-Term Skill Improvement,Capability,ignores feedback meant to improve {task},Learning,learn_feedback,curated,19,true
CONCERN_THI_287,Tracking Long-Term Skill Improvement,Capability,repeats the same approach despite poor results,Learning,skill_plateau,curated,19,true
CONCERN_THI_287,Tracking Long-Term Skill Improvement,Capability,avoids learning new approaches to {task},Learning,generic_Learning,generic_fallback,10,false
CONCERN_THI_304,Emotional Stability During Intensive Upskilling Periods,Capability,reacts strongly to small setbacks,Emotional,mood_react,curated,19,true
CONCERN_THI_304,Emotional Stability During Intensive Upskilling Periods,Capability,struggles to stay steady when routines change,Emotional,stability_shaky,curated,19,true
CONCERN_THI_304,Emotional Stability During Intensive Upskilling Periods,Capability,shows visible discomfort during {task},Emotional,generic_Emotional,generic_fallback,10,false
CONCERN_THI_317,Building Long-Term Competency Roadmaps,Capability,repeats the same approach despite poor results,Learning,skill_plateau,curated,19,true
CONCERN_THI_317,Building Long-Term Competency Roadmaps,Capability,struggles to organize {task},Self-Management,generic_Self-Management,generic_fallback,10,false
CONCERN_THI_317,Building Long-Term Competency Roadmaps,Capability,needs prompting to keep up with {task},Self-Management,generic_Self-Management,generic_fallback,10,false
CONCERN_THI_331,Focus on Long-Term Competency Goals,Capability,gets pulled away from {task} by distractions,Self-Management,discipline_distracted,curated,19,true
CONCERN_THI_331,Focus on Long-Term Competency Goals,Capability,checks the phone repeatedly during {task},Cognitive,focus_distract,curated,19,true
CONCERN_THI_331,Focus on Long-Term Competency Goals,Capability,loses focus within minutes of starting {task},Cognitive,focus_drift,curated,19,true
CONCERN_THI_331,Focus on Long-Term Competency Goals,Capability,works without a clear plan for {task},Self-Management,plan_noplan,curated,19,true
CONCERN_THI_331,Focus on Long-Term Competency Goals,Capability,repeats the same approach despite poor results,Learning,skill_plateau,curated,19,true
CONCERN_THI_343,Building Learning Systems That Scale with Growth,Capability,rarely explores topics beyond what is required,Learning,learn_incurious,curated,19,true
CONCERN_THI_343,Building Learning Systems That Scale with Growth,Capability,gives up after the first mistake,Learning,learn_giveup,curated,19,true
CONCERN_THI_343,Building Learning Systems That Scale with Growth,Capability,re-reads notes without testing recall,Academic,study_passive,curated,19,true
CONCERN_THI_378,Emotional Recovery After Internship Rejections,Problem,reacts strongly to small setbacks,Emotional,mood_react,curated,19,true
CONCERN_THI_378,Emotional Recovery After Internship Rejections,Problem,struggles to bounce back after setbacks,Emotional,recovery_bounce,curated,19,true
CONCERN_THI_378,Emotional Recovery After Internship Rejections,Problem,shows visible discomfort during {task},Emotional,generic_Emotional,generic_fallback,10,false
CONCERN_THI_38,Academic-to-Professional Transition Readiness,Outcome,avoids the hardest {task},Academic,academic_avoid,curated,19,true
CONCERN_THI_38,Academic-to-Professional Transition Readiness,Outcome,resists new ways of doing {task},Learning,adapt_resist,curated,17,true
CONCERN_THI_38,Academic-to-Professional Transition Readiness,Outcome,misses opportunities by not acting on them,Career,career_passive,curated,19,true
CONCERN_THI_38,Academic-to-Professional Transition Readiness,Outcome,avoids building professional relationships,Career,work_network,curated,19,true
CONCERN_THI_389,Understanding Career Growth Pathways,Capability,misses opportunities by not acting on them,Career,career_passive,curated,19,true
CONCERN_THI_389,Understanding Career Growth Pathways,Capability,cannot describe a clear next career step,Career,career_unclear,curated,19,true
CONCERN_THI_389,Understanding Career Growth Pathways,Capability,misreads instructions for {task},Cognitive,comp_misunderstand,curated,19,true
