archetype_id,archetype_key,archetype_name,problem_id,stakeholder_type,intervention_type,intervention_text,expected_outcome,success_indicator,progress_indicator,confidence_impact,risk_reduction_impact,realism_pass,aligned,is_duplicate,practicality,actionability,outcome_clarity,stakeholder_relevance,archetype_alignment,composite
17,networking_relationships,Networking & Relationship Building,69,student,ninety_day,"Over the next 90 days, grow a real network and one mentor relationship over the term.",You will build connections that open real opportunities.,Turn one new contact into an ongoing relationship.,More contacts reached out to and followed up each week.,0.69,0.39,true,true,false,5,3,5,5,5,4.6
17,networking_relationships,Networking & Relationship Building,69,parent,ninety_day,"Across this term, help your child grow a real network and one mentor relationship over the term.",Your child will build connections that open real opportunities.,Turn one new contact into an ongoing relationship.,More contacts reached out to and followed up each week.,0.69,0.39,true,true,false,5,3,5,5,5,4.6
17,networking_relationships,Networking & Relationship Building,69,teacher,ninety_day,"Across the term, support the student to grow a real network and one mentor relationship over the term.",The student will build connections that open real opportunities.,Turn one new contact into an ongoing relationship.,More contacts reached out to and followed up each week.,0.75,0.65,true,true,false,5,5,5,5,5,5
17,networking_relationships,Networking & Relationship Building,69,counselor,ninety_day,"Across a 90-day plan, guide your client to grow a real network and one mentor relationship over the term.",Your client will build connections that open real opportunities.,Turn one new contact into an ongoing relationship.,More contacts reached out to and followed up each week.,0.75,0.65,true,true,false,5,5,5,5,5,5
17,networking_relationships,Networking & Relationship Building,69,professional,ninety_day,"Over the next quarter at work, grow a real network and one mentor relationship over the term.",You will build connections that open real opportunities.,Turn one new contact into an ongoing relationship.,More contacts reached out to and followed up each week.,0.69,0.39,true,true,false,5,3,5,5,5,4.6
17,networking_relationships,Networking & Relationship Building,69,student,habit,Build a daily habit — a weekly habit of following up with one contact.,You will build connections that open real opportunities.,Turn one new contact into an ongoing relationship.,More contacts reached out to and followed up each week.,0.552,0.55,true,true,false,5,5,5,5,3,4.6
17,networking_relationships,Networking & Relationship Building,69,parent,habit,Help your child build a daily habit — a weekly habit of following up with one contact.,Your child will build connections that open real opportunities.,Turn one new contact into an ongoing relationship.,More contacts reached out to and followed up each week.,0.552,0.55,true,true,false,5,5,5,5,3,4.6
17,networking_relationships,Networking & Relationship Building,69,teacher,habit,Encourage a daily classroom habit — a weekly habit of following up with one contact.,The student will build connections that open real opportunities.,Turn one new contact into an ongoing relationship.,More contacts reached out to and followed up each week.,0.456,0.55,true,true,false,5,5,5,1,3,3.8
17,networking_relationships,Networking & Relationship Building,69,counselor,habit,Anchor a daily habit with your client — a weekly habit of following up with one contact.,Your client will build connections that open real opportunities.,Turn one new contact into an ongoing relationship.,More contacts reached out to and followed up each week.,0.504,0.33,true,true,false,5,3,5,5,3,4.2
17,networking_relationships,Networking & Relationship Building,69,professional,habit,Build a daily workday habit — a weekly habit of following up with one contact.,You will build connections that open real opportunities.,Turn one new contact into an ongoing relationship.,More contacts reached out to and followed up each week.,0.552,0.55,true,true,false,5,5,5,5,3,4.6
17,networking_relationships,Networking & Relationship Building,69,student,skill_building,"Practise this skill each week — writing a short, genuine message to reach out to a contact.",You will build connections that open real opportunities.,Turn one new contact into an ongoing relationship.,More contacts reached out to and followed up each week.,0.598,0.4,true,true,false,5,4,5,5,4,4.6
17,networking_relationships,Networking & Relationship Building,69,parent,skill_building,"Give your child weekly practice — writing a short, genuine message to reach out to a contact.",Your child will build connections that open real opportunities.,Turn one new contact into an ongoing relationship.,More contacts reached out to and followed up each week.,0.598,0.4,true,true,false,5,4,5,5,4,4.6
17,networking_relationships,Networking & Relationship Building,69,teacher,skill_building,"Set weekly practice for the student — writing a short, genuine message to reach out to a contact.",The student will build connections that open real opportunities.,Turn one new contact into an ongoing relationship.,More contacts reached out to and followed up each week.,0.598,0.4,true,true,false,5,4,5,5,4,4.6
17,networking_relationships,Networking & Relationship Building,69,counselor,skill_building,"Assign your client weekly practice — writing a short, genuine message to reach out to a contact.",Your client will build connections that open real opportunities.,Turn one new contact into an ongoing relationship.,More contacts reached out to and followed up each week.,0.598,0.4,true,true,false,5,4,5,5,4,4.6
17,networking_relationships,Networking & Relationship Building,69,professional,skill_building,"Practise this skill each week at work — writing a short, genuine message to reach out to a contact.",You will build connections that open real opportunities.,Turn one new contact into an ongoing relationship.,More contacts reached out to and followed up each week.,0.598,0.4,true,true,false,5,4,5,5,4,4.6
1,performance_anxiety,Performance Anxiety & Pressure Response,73,student,immediate_actions,"Today, write down each moment of panic during one high-pressure task and what set it off.",You will stay calm and think clearly when the pressure is on.,Finish a full mock exam or presentation without freezing.,Fewer panic moments logged from one week to the next.,0.144,0.4,true,true,false,5,5,5,5,4,4.8
1,performance_anxiety,Performance Anxiety & Pressure Response,74,parent,immediate_actions,"Today, help your child write down each moment of panic during one high-pressure task and what set it off.",Your child will stay calm and think clearly when the pressure is on.,Finish a full mock exam or presentation without freezing.,Fewer panic moments logged from one week to the next.,0.144,0.4,true,true,false,5,5,5,5,4,4.8
1,performance_anxiety,Performance Anxiety & Pressure Response,74,teacher,immediate_actions,"In class today, have the student write down each moment of panic during one high-pressure task and what set it off.",The student will stay calm and think clearly when the pressure is on.,Finish a full mock exam or presentation without freezing.,Fewer panic moments logged from one week to the next.,0.144,0.4,true,true,false,5,5,5,5,4,4.8
1,performance_anxiety,Performance Anxiety & Pressure Response,74,counselor,immediate_actions,"In today’s session, guide your client to write down each moment of panic during one high-pressure task and what set it off.",Your client will stay calm and think clearly when the pressure is on.,Finish a full mock exam or presentation without freezing.,Fewer panic moments logged from one week to the next.,0.144,0.4,true,true,false,5,5,5,5,4,4.8
1,performance_anxiety,Performance Anxiety & Pressure Response,75,professional,immediate_actions,"Before the workday ends, write down each moment of panic during one high-pressure task and what set it off.",You will stay calm and think clearly when the pressure is on.,Finish a full mock exam or presentation without freezing.,Fewer panic moments logged from one week to the next.,0.138,0.32,true,true,false,5,4,5,5,4,4.6
1,performance_anxiety,Performance Anxiety & Pressure Response,73,student,seven_day,"Each day this week, log what triggers exam, interview, and presentation nerves.",You will stay calm and think clearly when the pressure is on.,Finish a full mock exam or presentation without freezing.,Fewer panic moments logged from one week to the next.,0.3,0.45,true,true,false,5,5,5,5,5,5
1,performance_anxiety,Performance Anxiety & Pressure Response,74,parent,seven_day,"Each day this week, help your child log what triggers exam, interview, and presentation nerves.",Your child will stay calm and think clearly when the pressure is on.,Finish a full mock exam or presentation without freezing.,Fewer panic moments logged from one week to the next.,0.3,0.45,true,true,false,5,5,5,5,5,5
1,performance_anxiety,Performance Anxiety & Pressure Response,74,teacher,seven_day,"Each day this week, have the student log what triggers exam, interview, and presentation nerves.",The student will stay calm and think clearly when the pressure is on.,Finish a full mock exam or presentation without freezing.,Fewer panic moments logged from one week to the next.,0.3,0.45,true,true,false,5,5,5,5,5,5
1,performance_anxiety,Performance Anxiety & Pressure Response,74,counselor,seven_day,"Set a one-week task for your client to log what triggers exam, interview, and presentation nerves.",Your client will stay calm and think clearly when the pressure is on.,Finish a full mock exam or presentation without freezing.,Fewer panic moments logged from one week to the next.,0.3,0.45,true,true,false,5,5,5,5,5,5
1,performance_anxiety,Performance Anxiety & Pressure Response,75,professional,seven_day,"Each workday this week, log what triggers exam, interview, and presentation nerves.",You will stay calm and think clearly when the pressure is on.,Finish a full mock exam or presentation without freezing.,Fewer panic moments logged from one week to the next.,0.3,0.45,true,true,false,5,5,5,5,5,5
1,performance_anxiety,Performance Anxiety & Pressure Response,73,student,thirty_day,"Over the next 30 days, follow a short calm-down routine before every test, presentation, or meeting.",You will stay calm and think clearly when the pressure is on.,Finish a full mock exam or presentation without freezing.,Fewer panic moments logged from one week to the next.,0.5,0.55,true,true,false,5,5,5,5,5,5
1,performance_anxiety,Performance Anxiety & Pressure Response,74,parent,thirty_day,"Over the next 30 days, help your child follow a short calm-down routine before every test, presentation, or meeting.",Your child will stay calm and think clearly when the pressure is on.,Finish a full mock exam or presentation without freezing.,Fewer panic moments logged from one week to the next.,0.5,0.55,true,true,false,5,5,5,5,5,5
1,performance_anxiety,Performance Anxiety & Pressure Response,74,teacher,thirty_day,"Over the next month, coach the student to follow a short calm-down routine before every test, presentation, or meeting.",The student will stay calm and think clearly when the pressure is on.,Finish a full mock exam or presentation without freezing.,Fewer panic moments logged from one week to the next.,0.48,0.44,true,true,false,5,4,5,5,5,4.8
1,performance_anxiety,Performance Anxiety & Pressure Response,74,counselor,thirty_day,"Across a 30-day plan, work with your client to follow a short calm-down routine before every test, presentation, or meeting.",Your client will stay calm and think clearly when the pressure is on.,Finish a full mock exam or presentation without freezing.,Fewer panic moments logged from one week to the next.,0.48,0.44,true,true,false,5,4,5,5,5,4.8
1,performance_anxiety,Performance Anxiety & Pressure Response,75,professional,thirty_day,"Over the next 30 days at work, follow a short calm-down routine before every test, presentation, or meeting.",You will stay calm and think clearly when the pressure is on.,Finish a full mock exam or presentation without freezing.,Fewer panic moments logged from one week to the next.,0.5,0.55,true,true,false,5,5,5,5,5,5
1,performance_anxiety,Performance Anxiety & Pressure Response,73,student,ninety_day,"Over the next 90 days, build steady calm under pressure through weekly timed practice runs.",You will stay calm and think clearly when the pressure is on.,Finish a full mock exam or presentation without freezing.,Fewer panic moments logged from one week to the next.,0.69,0.52,true,true,false,5,4,5,5,4,4.6
1,performance_anxiety,Performance Anxiety & Pressure Response,74,parent,ninety_day,"Across this term, help your child build steady calm under pressure through weekly timed practice runs.",Your child will stay calm and think clearly when the pressure is on.,Finish a full mock exam or presentation without freezing.,Fewer panic moments logged from one week to the next.,0.69,0.52,true,true,false,5,4,5,5,4,4.6
1,performance_anxiety,Performance Anxiety & Pressure Response,74,teacher,ninety_day,"Across the term, support the student to build steady calm under pressure through weekly timed practice runs.",The student will stay calm and think clearly when the pressure is on.,Finish a full mock exam or presentation without freezing.,Fewer panic moments logged from one week to the next.,0.69,0.52,true,true,false,5,4,5,5,4,4.6
1,performance_anxiety,Performance Anxiety & Pressure Response,74,counselor,ninety_day,"Across a 90-day plan, guide your client to build steady calm under pressure through weekly timed practice runs.",Your client will stay calm and think clearly when the pressure is on.,Finish a full mock exam or presentation without freezing.,Fewer panic moments logged from one week to the next.,0.69,0.52,true,true,false,5,4,5,5,4,4.6
1,performance_anxiety,Performance Anxiety & Pressure Response,75,professional,ninety_day,"Over the next quarter at work, build steady calm under pressure through weekly timed practice runs.",You will stay calm and think clearly when the pressure is on.,Finish a full mock exam or presentation without freezing.,Fewer panic moments logged from one week to the next.,0.69,0.52,true,true,false,5,4,5,5,4,4.6
1,performance_anxiety,Performance Anxiety & Pressure Response,73,student,habit,Build a daily habit — a two-minute breathing reset before each high-pressure moment.,You will stay calm and think clearly when the pressure is on.,Finish a full mock exam or presentation without freezing.,Fewer panic moments logged from one week to the next.,0.552,0.55,true,true,false,5,5,5,5,3,4.6
1,performance_anxiety,Performance Anxiety & Pressure Response,74,parent,habit,Help your child build a daily habit — a two-minute breathing reset before each high-pressure moment.,Your child will stay calm and think clearly when the pressure is on.,Finish a full mock exam or presentation without freezing.,Fewer panic moments logged from one week to the next.,0.552,0.55,true,true,false,5,5,5,5,3,4.6
1,performance_anxiety,Performance Anxiety & Pressure Response,74,teacher,habit,Encourage a daily classroom habit — a two-minute breathing reset before each high-pressure moment.,The student will stay calm and think clearly when the pressure is on.,Finish a full mock exam or presentation without freezing.,Fewer panic moments logged from one week to the next.,0.456,0.55,true,true,false,5,5,5,1,3,3.8
1,performance_anxiety,Performance Anxiety & Pressure Response,74,counselor,habit,Anchor a daily habit with your client — a two-minute breathing reset before each high-pressure moment.,Your client will stay calm and think clearly when the pressure is on.,Finish a full mock exam or presentation without freezing.,Fewer panic moments logged from one week to the next.,0.504,0.33,true,true,false,5,3,5,5,3,4.2
1,performance_anxiety,Performance Anxiety & Pressure Response,75,professional,habit,Build a daily workday habit — a two-minute breathing reset before each high-pressure moment.,You will stay calm and think clearly when the pressure is on.,Finish a full mock exam or presentation without freezing.,Fewer panic moments logged from one week to the next.,0.552,0.55,true,true,false,5,5,5,5,3,4.6
1,performance_anxiety,Performance Anxiety & Pressure Response,73,student,skill_building,Practise this skill each week — rehearsing exams and presentations out loud until the nerves settle.,You will stay calm and think clearly when the pressure is on.,Finish a full mock exam or presentation without freezing.,Fewer panic moments logged from one week to the next.,0.546,0.2,true,true,false,5,2,5,5,4,4.2
1,performance_anxiety,Performance Anxiety & Pressure Response,74,parent,skill_building,Give your child weekly practice — rehearsing exams and presentations out loud until the nerves settle.,Your child will stay calm and think clearly when the pressure is on.,Finish a full mock exam or presentation without freezing.,Fewer panic moments logged from one week to the next.,0.598,0.4,true,true,false,5,4,5,5,4,4.6
1,performance_anxiety,Performance Anxiety & Pressure Response,74,teacher,skill_building,Set weekly practice for the student — rehearsing exams and presentations out loud until the nerves settle.,The student will stay calm and think clearly when the pressure is on.,Finish a full mock exam or presentation without freezing.,Fewer panic moments logged from one week to the next.,0.598,0.4,true,true,false,5,4,5,5,4,4.6
1,performance_anxiety,Performance Anxiety & Pressure Response,74,counselor,skill_building,Assign your client weekly practice — rehearsing exams and presentations out loud until the nerves settle.,Your client will stay calm and think clearly when the pressure is on.,Finish a full mock exam or presentation without freezing.,Fewer panic moments logged from one week to the next.,0.598,0.4,true,true,false,5,4,5,5,4,4.6
1,performance_anxiety,Performance Anxiety & Pressure Response,75,professional,skill_building,Practise this skill each week at work — rehearsing exams and presentations out loud until the nerves settle.,You will stay calm and think clearly when the pressure is on.,Finish a full mock exam or presentation without freezing.,Fewer panic moments logged from one week to the next.,0.546,0.2,true,true,false,5,2,5,5,4,4.2
3,resilience_recovery,Resilience & Failure Recovery,77,student,immediate_actions,"Today, write down what one setback taught and one next thing to try.",You will bounce back from setbacks instead of giving up.,Try again after a failure that once would have stopped progress.,Faster recovery from setbacks noted each week.,0.138,0.4,true,true,false,5,5,5,5,3,4.6
3,resilience_recovery,Resilience & Failure Recovery,77,parent,immediate_actions,"Today, help your child write down what one setback taught and one next thing to try.",Your child will bounce back from setbacks instead of giving up.,Try again after a failure that once would have stopped progress.,Faster recovery from setbacks noted each week.,0.138,0.4,true,true,false,5,5,5,5,3,4.6
3,resilience_recovery,Resilience & Failure Recovery,77,teacher,immediate_actions,"In class today, have the student write down what one setback taught and one next thing to try.",The student will bounce back from setbacks instead of giving up.,Try again after a failure that once would have stopped progress.,Faster recovery from setbacks noted each week.,0.138,0.4,true,true,false,5,5,5,5,3,4.6
3,resilience_recovery,Resilience & Failure Recovery,77,counselor,immediate_actions,"In today’s session, guide your client to write down what one setback taught and one next thing to try.",Your client will bounce back from setbacks instead of giving up.,Try again after a failure that once would have stopped progress.,Faster recovery from setbacks noted each week.,0.138,0.4,true,true,false,5,5,5,5,3,4.6
3,resilience_recovery,Resilience & Failure Recovery,77,professional,immediate_actions,"Before the workday ends, write down what one setback taught and one next thing to try.",You will bounce back from setbacks instead of giving up.,Try again after a failure that once would have stopped progress.,Faster recovery from setbacks noted each week.,0.132,0.32,true,true,false,5,4,5,5,3,4.4
3,resilience_recovery,Resilience & Failure Recovery,77,student,seven_day,"Each day this week, log one knock or rejection and how it was handled.",You will bounce back from setbacks instead of giving up.,Try again after a failure that once would have stopped progress.,Faster recovery from setbacks noted each week.,0.288,0.45,true,true,false,5,5,5,5,4,4.8
3,resilience_recovery,Resilience & Failure Recovery,77,parent,seven_day,"Each day this week, help your child log one knock or rejection and how it was handled.",Your child will bounce back from setbacks instead of giving up.,Try again after a failure that once would have stopped progress.,Faster recovery from setbacks noted each week.,0.288,0.45,true,true,true,5,5,5,5,4,4.8
3,resilience_recovery,Resilience & Failure Recovery,77,teacher,seven_day,"Each day this week, have the student log one knock or rejection and how it was handled.",The student will bounce back from setbacks instead of giving up.,Try again after a failure that once would have stopped progress.,Faster recovery from setbacks noted each week.,0.288,0.45,true,true,false,5,5,5,5,4,4.8
3,resilience_recovery,Resilience & Failure Recovery,77,counselor,seven_day,Set a one-week task for your client to log one knock or rejection and how it was handled.,Your client will bounce back from setbacks instead of giving up.,Try again after a failure that once would have stopped progress.,Faster recovery from setbacks noted each week.,0.288,0.45,true,true,false,5,5,5,5,4,4.8
3,resilience_recovery,Resilience & Failure Recovery,77,professional,seven_day,"Each workday this week, log one knock or rejection and how it was handled.",You will bounce back from setbacks instead of giving up.,Try again after a failure that once would have stopped progress.,Faster recovery from setbacks noted each week.,0.288,0.45,true,true,false,5,5,5,5,4,4.8
3,resilience_recovery,Resilience & Failure Recovery,77,student,thirty_day,"Over the next 30 days, follow a habit of trying again within a day of any setback.",You will bounce back from setbacks instead of giving up.,Try again after a failure that once would have stopped progress.,Faster recovery from setbacks noted each week.,0.44,0.44,true,true,false,5,4,5,5,3,4.4
3,resilience_recovery,Resilience & Failure Recovery,77,parent,thirty_day,"Over the next 30 days, help your child follow a habit of trying again within a day of any setback.",Your child will bounce back from setbacks instead of giving up.,Try again after a failure that once would have stopped progress.,Faster recovery from setbacks noted each week.,0.44,0.44,true,true,false,5,4,5,5,3,4.4
3,resilience_recovery,Resilience & Failure Recovery,77,teacher,thirty_day,"Over the next month, coach the student to follow a habit of trying again within a day of any setback.",The student will bounce back from setbacks instead of giving up.,Try again after a failure that once would have stopped progress.,Faster recovery from setbacks noted each week.,0.4,0.33,true,true,false,4,3,5,5,3,4
3,resilience_recovery,Resilience & Failure Recovery,77,counselor,thirty_day,"Across a 30-day plan, work with your client to follow a habit of trying again within a day of any setback.",Your client will bounce back from setbacks instead of giving up.,Try again after a failure that once would have stopped progress.,Faster recovery from setbacks noted each week.,0.4,0.33,true,true,false,4,3,5,5,3,4
3,resilience_recovery,Resilience & Failure Recovery,77,professional,thirty_day,"Over the next 30 days at work, follow a habit of trying again within a day of any setback.",You will bounce back from setbacks instead of giving up.,Try again after a failure that once would have stopped progress.,Faster recovery from setbacks noted each week.,0.44,0.44,true,true,false,5,4,5,5,3,4.4
3,resilience_recovery,Resilience & Failure Recovery,77,student,ninety_day,"Over the next 90 days, grow real resilience by recovering from a term of small failures.",You will bounce back from setbacks instead of giving up.,Try again after a failure that once would have stopped progress.,Faster recovery from setbacks noted each week.,0.54,0.26,true,false,false,5,2,5,5,1,3.6
3,resilience_recovery,Resilience & Failure Recovery,77,parent,ninety_day,"Across this term, help your child grow real resilience by recovering from a term of small failures.",Your child will bounce back from setbacks instead of giving up.,Try again after a failure that once would have stopped progress.,Faster recovery from setbacks noted each week.,0.54,0.26,true,false,false,5,2,5,5,1,3.6
3,resilience_recovery,Resilience & Failure Recovery,77,teacher,ninety_day,"Across the term, support the student to grow real resilience by recovering from a term of small failures.",The student will bounce back from setbacks instead of giving up.,Try again after a failure that once would have stopped progress.,Faster recovery from setbacks noted each week.,0.6,0.52,true,false,false,5,4,5,5,1,4
3,resilience_recovery,Resilience & Failure Recovery,77,counselor,ninety_day,"Across a 90-day plan, guide your client to grow real resilience by recovering from a term of small failures.",Your client will bounce back from setbacks instead of giving up.,Try again after a failure that once would have stopped progress.,Faster recovery from setbacks noted each week.,0.6,0.52,true,false,false,5,4,5,5,1,4
3,resilience_recovery,Resilience & Failure Recovery,77,professional,ninety_day,"Over the next quarter at work, grow real resilience by recovering from a term of small failures.",You will bounce back from setbacks instead of giving up.,Try again after a failure that once would have stopped progress.,Faster recovery from setbacks noted each week.,0.54,0.26,true,false,false,5,2,5,5,1,3.6
3,resilience_recovery,Resilience & Failure Recovery,77,student,habit,Build a daily habit — a short reset routine after every knock or rejection.,You will bounce back from setbacks instead of giving up.,Try again after a failure that once would have stopped progress.,Faster recovery from setbacks noted each week.,0.576,0.55,true,true,false,5,5,5,5,4,4.8
3,resilience_recovery,Resilience & Failure Recovery,77,parent,habit,Help your child build a daily habit — a short reset routine after every knock or rejection.,Your child will bounce back from setbacks instead of giving up.,Try again after a failure that once would have stopped progress.,Faster recovery from setbacks noted each week.,0.576,0.55,true,true,false,5,5,5,5,4,4.8
3,resilience_recovery,Resilience & Failure Recovery,77,teacher,habit,Encourage a daily classroom habit — a short reset routine after every knock or rejection.,The student will bounce back from setbacks instead of giving up.,Try again after a failure that once would have stopped progress.,Faster recovery from setbacks noted each week.,0.48,0.55,true,true,false,5,5,5,1,4,4
3,resilience_recovery,Resilience & Failure Recovery,77,counselor,habit,Anchor a daily habit with your client — a short reset routine after every knock or rejection.,Your client will bounce back from setbacks instead of giving up.,Try again after a failure that once would have stopped progress.,Faster recovery from setbacks noted each week.,0.528,0.33,true,true,false,5,3,5,5,4,4.4
3,resilience_recovery,Resilience & Failure Recovery,77,professional,habit,Build a daily workday habit — a short reset routine after every knock or rejection.,You will bounce back from setbacks instead of giving up.,Try again after a failure that once would have stopped progress.,Faster recovery from setbacks noted each week.,0.576,0.55,true,true,false,5,5,5,5,4,4.8
3,resilience_recovery,Resilience & Failure Recovery,77,student,skill_building,Practise this skill each week — turning a failure into one concrete lesson and a next attempt.,You will bounce back from setbacks instead of giving up.,Try again after a failure that once would have stopped progress.,Faster recovery from setbacks noted each week.,0.572,0.4,true,true,false,5,4,5,5,3,4.4
3,resilience_recovery,Resilience & Failure Recovery,77,parent,skill_building,Give your child weekly practice — turning a failure into one concrete lesson and a next attempt.,Your child will bounce back from setbacks instead of giving up.,Try again after a failure that once would have stopped progress.,Faster recovery from setbacks noted each week.,0.598,0.5,true,true,false,5,5,5,5,3,4.6
3,resilience_recovery,Resilience & Failure Recovery,77,teacher,skill_building,Set weekly practice for the student — turning a failure into one concrete lesson and a next attempt.,The student will bounce back from setbacks instead of giving up.,Try again after a failure that once would have stopped progress.,Faster recovery from setbacks noted each week.,0.598,0.5,true,true,false,5,5,5,5,3,4.6
3,resilience_recovery,Resilience & Failure Recovery,77,counselor,skill_building,Assign your client weekly practice — turning a failure into one concrete lesson and a next attempt.,Your client will bounce back from setbacks instead of giving up.,Try again after a failure that once would have stopped progress.,Faster recovery from setbacks noted each week.,0.598,0.5,true,true,false,5,5,5,5,3,4.6
3,resilience_recovery,Resilience & Failure Recovery,77,professional,skill_building,Practise this skill each week at work — turning a failure into one concrete lesson and a next attempt.,You will bounce back from setbacks instead of giving up.,Try again after a failure that once would have stopped progress.,Faster recovery from setbacks noted each week.,0.572,0.4,true,true,false,5,4,5,5,3,4.4
21,social_connection_belonging,Social Connection & Belonging,81,student,immediate_actions,"Today, start one short conversation with someone, even a small hello.",You will feel connected and like there is a place to belong.,Turn one new contact into a regular friend.,More moments of feeling connected each week.,0.138,0.4,true,true,false,5,5,5,5,3,4.6
21,social_connection_belonging,Social Connection & Belonging,81,parent,immediate_actions,"Today, help your child start one short conversation with someone, even a small hello.",Your child will feel connected and like there is a place to belong.,Turn one new contact into a regular friend.,More moments of feeling connected each week.,0.138,0.4,true,true,false,5,5,5,5,3,4.6
21,social_connection_belonging,Social Connection & Belonging,81,teacher,immediate_actions,"In class today, have the student start one short conversation with someone, even a small hello.",The student will feel connected and like there is a place to belong.,Turn one new contact into a regular friend.,More moments of feeling connected each week.,0.138,0.4,true,true,false,5,5,5,5,3,4.6
21,social_connection_belonging,Social Connection & Belonging,81,counselor,immediate_actions,"In today’s session, guide your client to start one short conversation with someone, even a small hello.",Your client will feel connected and like there is a place to belong.,Turn one new contact into a regular friend.,More moments of feeling connected each week.,0.138,0.4,true,true,false,5,5,5,5,3,4.6
21,social_connection_belonging,Social Connection & Belonging,81,professional,immediate_actions,"Before the workday ends, start one short conversation with someone, even a small hello.",You will feel connected and like there is a place to belong.,Turn one new contact into a regular friend.,More moments of feeling connected each week.,0.132,0.32,true,true,false,5,4,5,5,3,4.4
21,social_connection_belonging,Social Connection & Belonging,81,student,seven_day,"Each day this week, note one moment of feeling connected and one of feeling left out.",You will feel connected and like there is a place to belong.,Turn one new contact into a regular friend.,More moments of feeling connected each week.,0.276,0.45,true,true,false,5,5,5,5,3,4.6
21,social_connection_belonging,Social Connection & Belonging,81,parent,seven_day,"Each day this week, help your child note one moment of feeling connected and one of feeling left out.",Your child will feel connected and like there is a place to belong.,Turn one new contact into a regular friend.,More moments of feeling connected each week.,0.276,0.45,true,true,false,5,5,5,5,3,4.6
21,social_connection_belonging,Social Connection & Belonging,81,teacher,seven_day,"Each day this week, have the student note one moment of feeling connected and one of feeling left out.",The student will feel connected and like there is a place to belong.,Turn one new contact into a regular friend.,More moments of feeling connected each week.,0.276,0.45,true,true,false,5,5,5,5,3,4.6
21,social_connection_belonging,Social Connection & Belonging,81,counselor,seven_day,Set a one-week task for your client to note one moment of feeling connected and one of feeling left out.,Your client will feel connected and like there is a place to belong.,Turn one new contact into a regular friend.,More moments of feeling connected each week.,0.276,0.45,true,true,false,5,5,5,5,3,4.6
21,social_connection_belonging,Social Connection & Belonging,81,professional,seven_day,"Each workday this week, note one moment of feeling connected and one of feeling left out.",You will feel connected and like there is a place to belong.,Turn one new contact into a regular friend.,More moments of feeling connected each week.,0.276,0.45,true,true,false,5,5,5,5,3,4.6
21,social_connection_belonging,Social Connection & Belonging,81,student,thirty_day,"Over the next 30 days, reach out to one person a week to build a real friendship.",You will feel connected and like there is a place to belong.,Turn one new contact into a regular friend.,More moments of feeling connected each week.,0.42,0.55,true,false,false,5,5,5,5,1,4.2
21,social_connection_belonging,Social Connection & Belonging,81,parent,thirty_day,"Over the next 30 days, help your child reach out to one person a week to build a real friendship.",Your child will feel connected and like there is a place to belong.,Turn one new contact into a regular friend.,More moments of feeling connected each week.,0.42,0.55,true,false,false,5,5,5,5,1,4.2
21,social_connection_belonging,Social Connection & Belonging,81,teacher,thirty_day,"Over the next month, coach the student to reach out to one person a week to build a real friendship.",The student will feel connected and like there is a place to belong.,Turn one new contact into a regular friend.,More moments of feeling connected each week.,0.4,0.44,true,false,false,5,4,5,5,1,4
21,social_connection_belonging,Social Connection & Belonging,81,counselor,thirty_day,"Across a 30-day plan, work with your client to reach out to one person a week to build a real friendship.",Your client will feel connected and like there is a place to belong.,Turn one new contact into a regular friend.,More moments of feeling connected each week.,0.4,0.44,true,false,false,5,4,5,5,1,4
21,social_connection_belonging,Social Connection & Belonging,81,professional,thirty_day,"Over the next 30 days at work, reach out to one person a week to build a real friendship.",You will feel connected and like there is a place to belong.,Turn one new contact into a regular friend.,More moments of feeling connected each week.,0.42,0.55,true,false,false,5,5,5,5,1,4.2
21,social_connection_belonging,Social Connection & Belonging,81,student,ninety_day,"Over the next 90 days, build a sense of belonging through a term of small social steps.",You will feel connected and like there is a place to belong.,Turn one new contact into a regular friend.,More moments of feeling connected each week.,0.66,0.52,true,true,false,5,4,5,5,3,4.4
21,social_connection_belonging,Social Connection & Belonging,81,parent,ninety_day,"Across this term, help your child build a sense of belonging through a term of small social steps.",Your child will feel connected and like there is a place to belong.,Turn one new contact into a regular friend.,More moments of feeling connected each week.,0.66,0.52,true,true,false,5,4,5,5,3,4.4
21,social_connection_belonging,Social Connection & Belonging,81,teacher,ninety_day,"Across the term, support the student to build a sense of belonging through a term of small social steps.",The student will feel connected and like there is a place to belong.,Turn one new contact into a regular friend.,More moments of feeling connected each week.,0.66,0.52,true,true,false,5,4,5,5,3,4.4
21,social_connection_belonging,Social Connection & Belonging,81,counselor,ninety_day,"Across a 90-day plan, guide your client to build a sense of belonging through a term of small social steps.",Your client will feel connected and like there is a place to belong.,Turn one new contact into a regular friend.,More moments of feeling connected each week.,0.66,0.52,true,true,false,5,4,5,5,3,4.4
21,social_connection_belonging,Social Connection & Belonging,81,professional,ninety_day,"Over the next quarter at work, build a sense of belonging through a term of small social steps.",You will feel connected and like there is a place to belong.,Turn one new contact into a regular friend.,More moments of feeling connected each week.,0.66,0.52,true,true,false,5,4,5,5,3,4.4
21,social_connection_belonging,Social Connection & Belonging,81,student,habit,Build a daily habit — a daily habit of one genuine conversation with someone.,You will feel connected and like there is a place to belong.,Turn one new contact into a regular friend.,More moments of feeling connected each week.,0.552,0.55,true,true,false,5,5,5,5,3,4.6
