id,question_id,concern,master_bridge_tag,reasons,original,rewritten,rule,confidence,classification
11768,Q_DEC_001_014_v2,Weak Confidence in Decision-Making Under Pressure,THINKING_QUALITY,"reflexive ""yourself"" — proxy reframe leaves dangling reflexive",How likely are you to second-guess yourself after making a quick decision?,How likely are you to second-guess yourself after making a quick decision?,no_change_engine_handles_reflexive,0.95,auto-approve
11792,Q_ANXREV_001_013,Difficulty Managing Performance Anxiety During Reviews,EMOTIONAL_REGULATION,"reflexive ""yourself"" — proxy reframe leaves dangling reflexive","When you see confident peers during presentations, how discouraged do you feel about yourself?","When you see confident peers during presentations, how discouraged do you feel about yourself?",no_change_engine_handles_reflexive,0.95,auto-approve
11807,Q_STAG_001_003,Difficulty Managing Career Stagnation Emotionally,LEARNING_ADAPTABILITY,"reflexive ""yourself"" — proxy reframe leaves dangling reflexive","When you compare yourself with peers, how strongly do you feel left behind?","When you compare yourself with peers, how strongly do you feel left behind?",no_change_engine_handles_reflexive,0.95,auto-approve
11859,Q_WORKCOMP_001_005,Difficulty Managing Workplace Comparison and Recognition Anxiety,WORKPLACE_ADAPTATION,"reflexive ""yourself"" — proxy reframe leaves dangling reflexive","If you were in a highly competitive workplace, how confident are you that you could stay focused without comparing yourself constantly to others?","If you were in a highly competitive workplace, how confident are you that you could stay focused without comparing yourself constantly to others?",no_change_engine_handles_reflexive,0.95,auto-approve
11861,Q_WORKCOMP_001_007,Difficulty Managing Workplace Comparison and Recognition Anxiety,WORKPLACE_ADAPTATION,"reflexive ""yourself"" — proxy reframe leaves dangling reflexive",How often do you feel disappointed in yourself after seeing others perform better in academic or work settings?,How often do you feel disappointed in yourself after seeing others perform better in academic or work settings?,no_change_engine_handles_reflexive,0.95,auto-approve
11864,Q_WORKCOMP_001_010,Difficulty Managing Workplace Comparison and Recognition Anxiety,WORKPLACE_ADAPTATION,"reflexive ""yourself"" — proxy reframe leaves dangling reflexive","Compared to earlier stages of your life, how much more do you compare yourself with others now?","Compared to earlier stages of your life, how much more do you compare yourself with others now?",no_change_engine_handles_reflexive,0.95,auto-approve
11871,Q_WORKCOMP_001_017,Difficulty Managing Workplace Comparison and Recognition Anxiety,WORKPLACE_ADAPTATION,"reflexive ""yourself"" — proxy reframe leaves dangling reflexive",How often do you consciously focus on your own progress instead of comparing yourself with others?,How often do you consciously focus on your own progress instead of comparing yourself with others?,no_change_engine_handles_reflexive,0.95,auto-approve
11910,Q_WU_001_006,Weak Confidence in Handling Workplace Uncertainty,WORKPLACE_FIT,no 2nd-person pronoun (nothing to reframe to 3rd person),How stressful does it feel when deadlines are unclear or keep shifting?,,missing_anchor_needs_authoring,0.2,manual-review
11914,Q_WU_001_010,Weak Confidence in Handling Workplace Uncertainty,WORKPLACE_FIT,"reflexive ""yourself"" — proxy reframe leaves dangling reflexive","When multiple tasks arrive without clarity, how effectively can you prioritize them yourself?","When multiple tasks arrive without clarity, how effectively can you prioritize them yourself?",no_change_engine_handles_reflexive,0.95,auto-approve
11928,Q_WU_001_024,Weak Confidence in Handling Workplace Uncertainty,WORKPLACE_FIT,"reflexive ""yourself"" — proxy reframe leaves dangling reflexive",How often do you wait for instructions instead of exploring solutions yourself?,How often do you wait for instructions instead of exploring solutions yourself?,no_change_engine_handles_reflexive,0.95,auto-approve
11964,Q_COMP_001_010_v8,Difficulty Handling Continuous Performance Comparisons,COMPETENCY_DEVELOPMENT,no 2nd-person pronoun (nothing to reframe to 3rd person),"Compared to earlier, how difficult has it become to stay confident when exposed to constant comparison with others?",,missing_anchor_needs_authoring,0.2,manual-review
11977,Q_COMP_001_023_v6,Difficulty Handling Continuous Performance Comparisons,COMPETENCY_DEVELOPMENT,"reflexive ""yourself"" — proxy reframe leaves dangling reflexive",How strongly do you believe comparing yourself less improves long-term confidence and performance?,How strongly do you believe comparing yourself less improves long-term confidence and performance?,no_change_engine_handles_reflexive,0.95,auto-approve
12039,Q_SELFWORTH_001_010,Difficulty Managing Self-Worth During Career Plateaus,CONFIDENCE_SELF,"reflexive ""yourself"" — proxy reframe leaves dangling reflexive","When you take a break from progress, how harsh are you on yourself mentally?","When you take a break from progress, how harsh are you on yourself mentally?",no_change_engine_handles_reflexive,0.95,auto-approve
12069,Q_PRESS_001_015,Difficulty Managing Pressure from Unrealistic Workplace Timelines,EXAMINATION_STRESS,"reflexive ""yourself"" — proxy reframe leaves dangling reflexive",How often do you compare yourself with faster-working peers and feel stressed?,How often do you compare yourself with faster-working peers and feel stressed?,no_change_engine_handles_reflexive,0.95,auto-approve
12094,Q_DEPENDENCE_001_015,Difficulty Managing Emotional Dependence on Workplace Validation,SOCIAL_EMOTIONAL,no 2nd-person pronoun (nothing to reframe to 3rd person),"After receiving praise or appreciation, how long does the positive emotional impact usually last?",,missing_anchor_needs_authoring,0.2,manual-review
12096,Q_DEPENDENCE_001_017,Difficulty Managing Emotional Dependence on Workplace Validation,SOCIAL_EMOTIONAL,"reflexive ""yourself"" — proxy reframe leaves dangling reflexive",How often do you consciously remind yourself of your own achievements without needing external validation?,How often do you consciously remind yourself of your own achievements without needing external validation?,no_change_engine_handles_reflexive,0.95,auto-approve
12114,Q_WORKHOME_001_010,Difficulty Handling Emotional Spillover Between Work and Home,HOLISTIC_DEVELOPMENT,no 2nd-person pronoun (nothing to reframe to 3rd person),"Compared to last year, how much more difficult has it become to separate work stress from personal life?",,missing_anchor_needs_authoring,0.2,manual-review
12115,Q_WORKHOME_001_011,Difficulty Handling Emotional Spillover Between Work and Home,HOLISTIC_DEVELOPMENT,"reflexive ""yourself"" — proxy reframe leaves dangling reflexive",How often do you find yourself thinking about work problems during personal or family time?,How often do you find yourself thinking about work problems during personal or family time?,no_change_engine_handles_reflexive,0.95,auto-approve
12159,Q_PROF_001_005,Weak Confidence in Long-Term Professional Relevance,COMPETENCY_DEVELOPMENT,"reflexive ""yourself"" — proxy reframe leaves dangling reflexive",How easy is it for you to imagine yourself growing continuously in your chosen career field?,How easy is it for you to imagine yourself growing continuously in your chosen career field?,no_change_engine_handles_reflexive,0.95,auto-approve
12221,Q_IMPOSTER_001_017,Difficulty Managing Imposter Syndrome in Early Roles,CONFIDENCE_SELF,"reflexive ""yourself"" — proxy reframe leaves dangling reflexive",How often do you actively remind yourself of your skills and achievements to counter self-doubt?,How often do you actively remind yourself of your skills and achievements to counter self-doubt?,no_change_engine_handles_reflexive,0.95,auto-approve
12229,Q_IMPOSTER_001_025,Difficulty Managing Imposter Syndrome in Early Roles,CONFIDENCE_SELF,"reflexive ""yourself"" — proxy reframe leaves dangling reflexive","Even if you sometimes doubt yourself in early roles, how hopeful are you that you can build strong professional confidence over time?","Even if you sometimes doubt yourself in early roles, how hopeful are you that you can build strong professional confidence over time?",no_change_engine_handles_reflexive,0.95,auto-approve
12231,Q_PROBATION_001_002,Difficulty Managing Emotional Pressure During Probation,WORKPLACE_ADAPTATION,no 2nd-person pronoun (nothing to reframe to 3rd person),How often do thoughts about probation evaluation create stress or self-doubt?,,missing_anchor_needs_authoring,0.2,manual-review
12241,Q_PROBATION_001_012,Difficulty Managing Emotional Pressure During Probation,WORKPLACE_ADAPTATION,"reflexive ""yourself"" — proxy reframe leaves dangling reflexive",How often do you feel pressured to constantly prove yourself during probation?,How often do you feel pressured to constantly prove yourself during probation?,no_change_engine_handles_reflexive,0.95,auto-approve
12260,Q_STS_001_006,Weak Ability to Manage Stress Without Academic Support Systems,ACADEMIC_TRANSITION,no 2nd-person pronoun (nothing to reframe to 3rd person),"How stressful does it feel to handle deadlines, pressure, or expectations without external guidance?",,missing_anchor_needs_authoring,0.2,manual-review
12291,Q_STRESS_001_012_v5,Difficulty Managing Stress During Tight Deadlines,EXAMINATION_STRESS,"reflexive ""yourself"" — proxy reframe leaves dangling reflexive","When you feel overwhelmed before a deadline, how effectively can you calm yourself down?","When you feel overwhelmed before a deadline, how effectively can you calm yourself down?",no_change_engine_handles_reflexive,0.95,auto-approve
12306,Q_COMP_001_002_v9,Difficulty Handling Comparison with High-Performing Peers,COMPETENCY_DEVELOPMENT,"reflexive ""yourself"" — proxy reframe leaves dangling reflexive",How often do you feel less capable when comparing yourself to top students?,How often do you feel less capable when comparing yourself to top students?,no_change_engine_handles_reflexive,0.95,auto-approve
12308,Q_COMP_001_004_v9,Difficulty Handling Comparison with High-Performing Peers,COMPETENCY_DEVELOPMENT,"reflexive ""yourself"" — proxy reframe leaves dangling reflexive",Do you feel comparisons motivate you or make you doubt yourself more?,Do you feel comparisons motivate you or make you doubt yourself more?,no_change_engine_handles_reflexive,0.95,auto-approve
12320,Q_COMP_001_016_v9,Difficulty Handling Comparison with High-Performing Peers,COMPETENCY_DEVELOPMENT,"reflexive ""yourself"" — proxy reframe leaves dangling reflexive","When you compare yourself with top students, how well can you regain confidence afterward?","When you compare yourself with top students, how well can you regain confidence afterward?",no_change_engine_handles_reflexive,0.95,auto-approve
12339,Q_BALANCE_001_010_v2,"Difficulty Balancing Learning, Delivery, and Personal Life",HOLISTIC_DEVELOPMENT,no 2nd-person pronoun (nothing to reframe to 3rd person),"Compared to earlier, how difficult has it become to manage learning, delivery, and personal life together?",,missing_anchor_needs_authoring,0.2,manual-review
12355,Q_PEERCOMP_001_001,Difficulty Handling Peer Competition Emotionally,SOCIAL_EMOTIONAL,"reflexive ""yourself"" — proxy reframe leaves dangling reflexive",How emotionally stable do you feel when you compare yourself with your peers?,How emotionally stable do you feel when you compare yourself with your peers?,no_change_engine_handles_reflexive,0.95,auto-approve
12360,Q_PEERCOMP_001_006,Difficulty Handling Peer Competition Emotionally,SOCIAL_EMOTIONAL,"reflexive ""yourself"" — proxy reframe leaves dangling reflexive",How stressful does comparing yourself with high-performing peers feel to you?,How stressful does comparing yourself with high-performing peers feel to you?,no_change_engine_handles_reflexive,0.95,auto-approve
12361,Q_PEERCOMP_001_007,Difficulty Handling Peer Competition Emotionally,SOCIAL_EMOTIONAL,"reflexive ""yourself"" — proxy reframe leaves dangling reflexive",How often do peer achievements make you feel anxious or less confident about yourself?,How often do peer achievements make you feel anxious or less confident about yourself?,no_change_engine_handles_reflexive,0.95,auto-approve
12371,Q_PEERCOMP_001_017,Difficulty Handling Peer Competition Emotionally,SOCIAL_EMOTIONAL,"reflexive ""yourself"" — proxy reframe leaves dangling reflexive",How often do you consciously focus on your own progress instead of comparing yourself with peers?,How often do you consciously focus on your own progress instead of comparing yourself with peers?,no_change_engine_handles_reflexive,0.95,auto-approve
12380,Q_WCE_001_001,Difficulty Handling Emotional Reactions to Workplace Comparison,SOCIAL_EMOTIONAL,"reflexive ""yourself"" — proxy reframe leaves dangling reflexive",How well are you able to manage your emotional reactions when you compare yourself with colleagues or peers at work?,How well are you able to manage your emotional reactions when you compare yourself with colleagues or peers at work?,no_change_engine_handles_reflexive,0.95,auto-approve
12390,Q_WCE_001_011,Difficulty Handling Emotional Reactions to Workplace Comparison,SOCIAL_EMOTIONAL,"reflexive ""yourself"" — proxy reframe leaves dangling reflexive",How often do you feel the need to prove yourself after seeing others succeed?,How often do you feel the need to prove yourself after seeing others succeed?,no_change_engine_handles_reflexive,0.95,auto-approve
12391,Q_WCE_001_012,Difficulty Handling Emotional Reactions to Workplace Comparison,SOCIAL_EMOTIONAL,"reflexive ""yourself"" — proxy reframe leaves dangling reflexive",How often do you lose confidence in your abilities after comparing yourself with colleagues?,How often do you lose confidence in your abilities after comparing yourself with colleagues?,no_change_engine_handles_reflexive,0.95,auto-approve
12392,Q_WCE_001_013,Difficulty Handling Emotional Reactions to Workplace Comparison,SOCIAL_EMOTIONAL,"reflexive ""yourself"" — proxy reframe leaves dangling reflexive","When you see others succeed, how comfortable are you in appreciating their success without feeling negative about yourself?","When you see others succeed, how comfortable are you in appreciating their success without feeling negative about yourself?",no_change_engine_handles_reflexive,0.95,auto-approve
12396,Q_WCE_001_017,Difficulty Handling Emotional Reactions to Workplace Comparison,SOCIAL_EMOTIONAL,"reflexive ""yourself"" — proxy reframe leaves dangling reflexive",How often do you consciously remind yourself of your own growth instead of comparing with others?,How often do you consciously remind yourself of your own growth instead of comparing with others?,no_change_engine_handles_reflexive,0.95,auto-approve
12420,Q_ANX_001_016,Difficulty Managing Career Anxiety During Economic Instability,EMOTIONAL_REGULATION,"reflexive ""yourself"" — proxy reframe leaves dangling reflexive","When you feel anxious about the economy, how effectively can you calm yourself and refocus?","When you feel anxious about the economy, how effectively can you calm yourself and refocus?",no_change_engine_handles_reflexive,0.95,auto-approve
12445,Q_EMO_001_016_v7,Difficulty Sustaining Emotional Stability During Workplace Uncertainty,EMOTIONAL_REGULATION,"reflexive ""yourself"" — proxy reframe leaves dangling reflexive","When workplace uncertainty increases, how effectively can you calm yourself?","When workplace uncertainty increases, how effectively can you calm yourself?",no_change_engine_handles_reflexive,0.95,auto-approve
12512,Q_MID_001_008,Difficulty Managing Mid-Career Identity Confusion,CAREER_IDENTITY,"reflexive ""yourself"" — proxy reframe leaves dangling reflexive",How much pressure do you feel to constantly redefine yourself to stay relevant in your career?,How much pressure do you feel to constantly redefine yourself to stay relevant in your career?,no_change_engine_handles_reflexive,0.95,auto-approve
12539,Q_ANX_001_010_v2,Difficulty Managing Emotional Anxiety About Career Relevance,EMOTIONAL_REGULATION,"reflexive ""yourself"" — proxy reframe leaves dangling reflexive",Do you feel pressure to constantly upgrade yourself to stay relevant?,Do you feel pressure to constantly upgrade yourself to stay relevant?,no_change_engine_handles_reflexive,0.95,auto-approve
12545,Q_ANX_001_016_v2,Difficulty Managing Emotional Anxiety About Career Relevance,EMOTIONAL_REGULATION,"reflexive ""yourself"" — proxy reframe leaves dangling reflexive","When you feel career anxiety, how effectively can you calm yourself?","When you feel career anxiety, how effectively can you calm yourself?",no_change_engine_handles_reflexive,0.95,auto-approve
12589,Q_AMBITION_001_010,Difficulty Managing Emotional Conflict Between Ambition and Stability,MOTIVATION_VALUES,no 2nd-person pronoun (nothing to reframe to 3rd person),"Compared to earlier, how difficult has it become to maintain emotional peace while making career decisions?",,missing_anchor_needs_authoring,0.2,manual-review
12635,Q_ELO_001_006,Difficulty Handling Emotional Burden of Organizational Layoffs,SOCIAL_EMOTIONAL,no 2nd-person pronoun (nothing to reframe to 3rd person),How stressful does it feel to think about being responsible for deciding or communicating layoffs?,,missing_anchor_needs_authoring,0.2,manual-review
12692,Q_WELL_001_013,Difficulty Managing Personal Wellbeing During Career Peaks,HOLISTIC_DEVELOPMENT,"reflexive ""yourself"" — proxy reframe leaves dangling reflexive","During competitive periods, how often do you feel overwhelmed by expectations from yourself?","During competitive periods, how often do you feel overwhelmed by expectations from yourself?",no_change_engine_handles_reflexive,0.95,auto-approve
12710,Q_LEADRESP_001_006,Difficulty Managing Emotional Fatigue from Leadership Accountability,LEADERSHIP_OWNERSHIP,no 2nd-person pronoun (nothing to reframe to 3rd person),How emotionally draining does it feel to carry responsibility for outcomes that depend on others as well?,,missing_anchor_needs_authoring,0.2,manual-review
12714,Q_LEADRESP_001_010,Difficulty Managing Emotional Fatigue from Leadership Accountability,LEADERSHIP_OWNERSHIP,no 2nd-person pronoun (nothing to reframe to 3rd person),"Compared to earlier experiences, how difficult is it now to emotionally handle leadership accountability?",,missing_anchor_needs_authoring,0.2,manual-review
12735,Q_UNCERTLEAD_001_006,Weak Confidence in Leading Through Organizational Uncertainty,THINKING_QUALITY,no 2nd-person pronoun (nothing to reframe to 3rd person),How stressful does it feel to be responsible for leading others in uncertain or unpredictable situations?,,missing_anchor_needs_authoring,0.2,manual-review
12789,Q_BURN_001_010_v2,Difficulty Managing Burnout Across Leadership Layers,EMOTIONAL_REGULATION,no 2nd-person pronoun (nothing to reframe to 3rd person),"During high-pressure periods, how difficult is it to maintain emotional balance?",,missing_anchor_needs_authoring,0.2,manual-review
12822,Q_GROWTHSTABILITY_001_006,Difficulty Managing Emotional Tension Between Growth and Stability,HOLISTIC_DEVELOPMENT,no 2nd-person pronoun (nothing to reframe to 3rd person),How emotionally exhausting does it feel to constantly balance ambition with the need for security and stability?,,missing_anchor_needs_authoring,0.2,manual-review
12826,Q_GROWTHSTABILITY_001_010,Difficulty Managing Emotional Tension Between Growth and Stability,HOLISTIC_DEVELOPMENT,no 2nd-person pronoun (nothing to reframe to 3rd person),"Compared to earlier, how difficult has it become to emotionally balance ambition with personal stability?",,missing_anchor_needs_authoring,0.2,manual-review
12851,Q_MULTIEXP_001_010_v2,Difficulty Managing Emotional Burnout from Multi-Stakeholder Expectations,CAREER_EXPECTATIONS,no 2nd-person pronoun (nothing to reframe to 3rd person),"Compared to last year, how much more difficult has handling multiple expectations become emotionally?",,missing_anchor_needs_authoring,0.2,manual-review
12853,Q_MULTIEXP_001_012_v2,Difficulty Managing Emotional Burnout from Multi-Stakeholder Expectations,CAREER_EXPECTATIONS,"reflexive ""yourself"" — proxy reframe leaves dangling reflexive",How often do you continue pushing yourself despite feeling emotionally exhausted because people depend on you?,How often do you continue pushing yourself despite feeling emotionally exhausted because people depend on you?,no_change_engine_handles_reflexive,0.95,auto-approve
12897,Q_LEAD_001_006_v3,Difficulty Maintaining Enterprise Leadership Confidence During Market Volatility,LEADERSHIP_OWNERSHIP,no 2nd-person pronoun (nothing to reframe to 3rd person),How emotionally exhausting is it to lead during periods of market instability?,,missing_anchor_needs_authoring,0.2,manual-review
12901,Q_LEAD_001_010_v3,Difficulty Maintaining Enterprise Leadership Confidence During Market Volatility,LEADERSHIP_OWNERSHIP,no 2nd-person pronoun (nothing to reframe to 3rd person),"Compared to previous years, how much more difficult is it to maintain confidence in leadership decisions today?",,missing_anchor_needs_authoring,0.2,manual-review
12906,Q_LEAD_001_015_v3,Difficulty Maintaining Enterprise Leadership Confidence During Market Volatility,LEADERSHIP_OWNERSHIP,"reflexive ""yourself"" — proxy reframe leaves dangling reflexive","After difficult business decisions, how often do you continue doubting yourself for a long time?","After difficult business decisions, how often do you continue doubting yourself for a long time?",no_change_engine_handles_reflexive,0.95,auto-approve
12926,Q_LEAD_001_010_v4,Difficulty Handling Emotional Pressure During Public Organizational Failures,LEADERSHIP_OWNERSHIP,no 2nd-person pronoun (nothing to reframe to 3rd person),"Compared to previous setbacks, how much harder has it become to emotionally manage failures now?",,missing_anchor_needs_authoring,0.2,manual-review
12930,Q_LEAD_001_014_v4,Difficulty Handling Emotional Pressure During Public Organizational Failures,LEADERSHIP_OWNERSHIP,"reflexive ""yourself"" — proxy reframe leaves dangling reflexive",How likely are you to isolate yourself emotionally after organizational criticism or failure?,How likely are you to isolate yourself emotionally after organizational criticism or failure?,no_change_engine_handles_reflexive,0.95,auto-approve
12931,Q_LEAD_001_015_v4,Difficulty Handling Emotional Pressure During Public Organizational Failures,LEADERSHIP_OWNERSHIP,"reflexive ""yourself"" — proxy reframe leaves dangling reflexive","Even after recovering publicly, how often do you privately continue doubting yourself?","Even after recovering publicly, how often do you privately continue doubting yourself?",no_change_engine_handles_reflexive,0.95,auto-approve
12932,Q_LEAD_001_016_v4,Difficulty Handling Emotional Pressure During Public Organizational Failures,LEADERSHIP_OWNERSHIP,"reflexive ""yourself"" — proxy reframe leaves dangling reflexive","When emotional pressure rises during crises, how effectively can you calm yourself and think clearly?","When emotional pressure rises during crises, how effectively can you calm yourself and think clearly?",no_change_engine_handles_reflexive,0.95,auto-approve
12947,Q_TECHLEAD_001_006,Weak Confidence in Leading Through Technological Disruption,COMPETENCY_DEVELOPMENT,no 2nd-person pronoun (nothing to reframe to 3rd person),How emotionally stressful does it feel to lead or make decisions during periods of technological uncertainty?,,missing_anchor_needs_authoring,0.2,manual-review
12951,Q_TECHLEAD_001_010,Weak Confidence in Leading Through Technological Disruption,COMPETENCY_DEVELOPMENT,no 2nd-person pronoun (nothing to reframe to 3rd person),"Compared to earlier, how difficult has it become to feel confident about leading in rapidly changing technological environments?",,missing_anchor_needs_authoring,0.2,manual-review
12972,Q_LEADFAM_001_006,Difficulty Managing Emotional Spillover from Leadership Stress into Family Life,LEADERSHIP_OWNERSHIP,no 2nd-person pronoun (nothing to reframe to 3rd person),How emotionally stressful is it to balance leadership pressure while maintaining healthy family relationships?,,missing_anchor_needs_authoring,0.2,manual-review
12997,Q_IES_001_006,Difficulty Balancing Investor Expectations with Employee Stability,CAREER_EXPECTATIONS,no 2nd-person pronoun (nothing to reframe to 3rd person),How stressful does it feel to maintain investor confidence while ensuring employees feel secure and supported?,,missing_anchor_needs_authoring,0.2,manual-review
13025,Q_LEADER_001_009,Difficulty Managing Long-Term Emotional Sustainability in Leadership Roles,LEADERSHIP_OWNERSHIP,no 2nd-person pronoun (nothing to reframe to 3rd person),How strongly do expectations from others make it difficult to emotionally recharge?,,missing_anchor_needs_authoring,0.2,manual-review
13034,Q_LEADER_001_018,Difficulty Managing Long-Term Emotional Sustainability in Leadership Roles,LEADERSHIP_OWNERSHIP,"reflexive ""yourself"" — proxy reframe leaves dangling reflexive","When emotionally overwhelmed, how often do you isolate yourself instead of seeking support?","When emotionally overwhelmed, how often do you isolate yourself instead of seeking support?",no_change_engine_handles_reflexive,0.95,auto-approve
13035,Q_LEADER_001_019,Difficulty Managing Long-Term Emotional Sustainability in Leadership Roles,LEADERSHIP_OWNERSHIP,no 2nd-person pronoun (nothing to reframe to 3rd person),"After receiving emotional support, how much easier does leadership pressure feel?",,missing_anchor_needs_authoring,0.2,manual-review
13047,Q_ANX_001_006_v3,Difficulty Managing Strategic Anxiety During Economic Instability,EMOTIONAL_REGULATION,no 2nd-person pronoun (nothing to reframe to 3rd person),How mentally exhausting does thinking about economic uncertainty feel these days?,,missing_anchor_needs_authoring,0.2,manual-review
13057,Q_ANX_001_016_v3,Difficulty Managing Strategic Anxiety During Economic Instability,EMOTIONAL_REGULATION,"reflexive ""yourself"" — proxy reframe leaves dangling reflexive","When uncertainty increases, how effectively are you able to calm yourself and think strategically again?","When uncertainty increases, how effectively are you able to calm yourself and think strategically again?",no_change_engine_handles_reflexive,0.95,auto-approve
13066,Q_ANX_001_025_v3,Difficulty Managing Strategic Anxiety During Economic Instability,EMOTIONAL_REGULATION,"reflexive ""yourself"" — proxy reframe leaves dangling reflexive","Even if the economy feels unstable now, how hopeful are you that you can still create meaningful opportunities for yourself?","Even if the economy feels unstable now, how hopeful are you that you can still create meaningful opportunities for yourself?",no_change_engine_handles_reflexive,0.95,auto-approve
13072,Q_DISRUPTION_001_006,Difficulty Sustaining Leadership Confidence During Organizational Disruption,ADAPTIVE_LEADERSHIP,no 2nd-person pronoun (nothing to reframe to 3rd person),How emotionally stressful does it feel to make important leadership decisions during organizational disruption?,,missing_anchor_needs_authoring,0.2,manual-review
13076,Q_DISRUPTION_001_010,Difficulty Sustaining Leadership Confidence During Organizational Disruption,ADAPTIVE_LEADERSHIP,no 2nd-person pronoun (nothing to reframe to 3rd person),"Compared to earlier, how difficult has it become to remain emotionally confident while leading through instability?",,missing_anchor_needs_authoring,0.2,manual-review
13107,Q_TRANSFER_001_016,Weak Confidence in Transferable Skill Relevance,CAREER_GROWTH,"reflexive ""yourself"" — proxy reframe leaves dangling reflexive","When you feel uncertain about your abilities, how effectively can you remind yourself of your strengths and past growth?","When you feel uncertain about your abilities, how effectively can you remind yourself of your strengths and past growth?",no_change_engine_handles_reflexive,0.95,auto-approve
13125,Q_IDC_001_009,Difficulty Managing Identity Loss During Career Shift,CAREER_IDENTITY,"reflexive ""yourself"" — proxy reframe leaves dangling reflexive",How strongly do external expectations make you feel that changing careers means losing part of yourself?,How strongly do external expectations make you feel that changing careers means losing part of yourself?,no_change_engine_handles_reflexive,0.95,auto-approve
13130,Q_IDC_001_014,Difficulty Managing Identity Loss During Career Shift,CAREER_IDENTITY,"reflexive ""yourself"" — proxy reframe leaves dangling reflexive",How likely are you to feel disconnected from yourself when stepping into unfamiliar professional environments?,How likely are you to feel disconnected from yourself when stepping into unfamiliar professional environments?,no_change_engine_handles_reflexive,0.95,auto-approve
13134,Q_IDC_001_018,Difficulty Managing Identity Loss During Career Shift,CAREER_IDENTITY,"reflexive ""yourself"" — proxy reframe leaves dangling reflexive",How often do you continue forcing yourself into unsuitable career paths because of past identity attachment?,How often do you continue forcing yourself into unsuitable career paths because of past identity attachment?,no_change_engine_handles_reflexive,0.95,auto-approve
13137,Q_IDC_001_021,Difficulty Managing Identity Loss During Career Shift,CAREER_IDENTITY,"reflexive ""yourself"" — proxy reframe leaves dangling reflexive",How ready are you to explore new versions of yourself during professional growth and change?,How ready are you to explore new versions of yourself during professional growth and change?,no_change_engine_handles_reflexive,0.95,auto-approve
13142,Q_CONFPRO_001_001,Weak Confidence in Competing with Experienced Domain Professionals,CONFIDENCE_SELF,"reflexive ""yourself"" — proxy reframe leaves dangling reflexive","When comparing yourself with experienced professionals, how confident do you feel about your own abilities?","When comparing yourself with experienced professionals, how confident do you feel about your own abilities?",no_change_engine_handles_reflexive,0.95,auto-approve
13147,Q_CONFPRO_001_006,Weak Confidence in Competing with Experienced Domain Professionals,CONFIDENCE_SELF,no 2nd-person pronoun (nothing to reframe to 3rd person),How stressful is it to compete with people who already have years of experience?,,missing_anchor_needs_authoring,0.2,manual-review
13167,Q_REINVENT_001_001_v4,Difficulty Managing Emotional Exhaustion from Reinvention Efforts,CAREER_GROWTH,"reflexive ""yourself"" — proxy reframe leaves dangling reflexive",How emotionally drained do you feel from constantly trying to improve or reinvent yourself?,How emotionally drained do you feel from constantly trying to improve or reinvent yourself?,no_change_engine_handles_reflexive,0.95,auto-approve
13168,Q_REINVENT_001_002_v4,Difficulty Managing Emotional Exhaustion from Reinvention Efforts,CAREER_GROWTH,"reflexive ""yourself"" — proxy reframe leaves dangling reflexive",How often do you feel pressured to completely change yourself to stay competitive?,How often do you feel pressured to completely change yourself to stay competitive?,no_change_engine_handles_reflexive,0.95,auto-approve
13170,Q_REINVENT_001_004_v4,Difficulty Managing Emotional Exhaustion from Reinvention Efforts,CAREER_GROWTH,"reflexive ""yourself"" — proxy reframe leaves dangling reflexive",Do you sometimes feel tired of always trying to become a better version of yourself?,Do you sometimes feel tired of always trying to become a better version of yourself?,no_change_engine_handles_reflexive,0.95,auto-approve
13172,Q_REINVENT_001_006_v4,Difficulty Managing Emotional Exhaustion from Reinvention Efforts,CAREER_GROWTH,no 2nd-person pronoun (nothing to reframe to 3rd person),How stressful does it feel to constantly adapt to changing expectations in career or life?,,missing_anchor_needs_authoring,0.2,manual-review
13176,Q_REINVENT_001_010_v4,Difficulty Managing Emotional Exhaustion from Reinvention Efforts,CAREER_GROWTH,"reflexive ""yourself"" — proxy reframe leaves dangling reflexive","Compared to a year ago, how emotionally tired do you feel from continuously pushing yourself to grow?","Compared to a year ago, how emotionally tired do you feel from continuously pushing yourself to grow?",no_change_engine_handles_reflexive,0.95,auto-approve
13178,Q_REINVENT_001_012_v4,Difficulty Managing Emotional Exhaustion from Reinvention Efforts,CAREER_GROWTH,"reflexive ""yourself"" — proxy reframe leaves dangling reflexive",How often do you feel guilty for taking breaks instead of constantly improving yourself?,How often do you feel guilty for taking breaks instead of constantly improving yourself?,no_change_engine_handles_reflexive,0.95,auto-approve
13187,Q_REINVENT_001_021_v4,Difficulty Managing Emotional Exhaustion from Reinvention Efforts,CAREER_GROWTH,"reflexive ""yourself"" — proxy reframe leaves dangling reflexive",How ready are you to focus on sustainable growth instead of constant pressure to reinvent yourself?,How ready are you to focus on sustainable growth instead of constant pressure to reinvent yourself?,no_change_engine_handles_reflexive,0.95,auto-approve
13197,Q_RESTART_001_006,Difficulty Managing Fear of Starting Again from Lower Levels,CAREER_GROWTH,no 2nd-person pronoun (nothing to reframe to 3rd person),How emotionally exhausting is it to think about losing progress and rebuilding again?,,missing_anchor_needs_authoring,0.2,manual-review
